1.19957 0.70626 0.00000 0.00000
1.20224 0.69897 0.00000 0.00000
1.20491 0.70129 0.00000 0.00000
1.20758 0.70362 0.00000 0.00000
1.21025 0.70405 0.00000 0.00000
1.21292 0.70235 0.00000 0.00000
1.21560 0.70064 0.00000 0.00000
1.21827 0.71506 0.00000 0.00000
1.22094 0.73236 0.00000 0.00000
1.22361 0.72101 0.00000 0.00000
1.22628 0.70897 0.00000 0.00000
1.22895 0.77243 0.00000 0.00000
1.23162 0.85233 0.00000 0.00000
1.23429 0.89478 0.00000 0.00000
1.23697 0.92927 0.00000 0.00000
1.23964 0.94973 0.00000 0.00000
1.24231 0.96121 0.00000 0.00000
1.24498 0.96495 0.00000 0.00000
1.24765 0.95551 0.00000 0.00000
1.25032 0.93912 0.00000 0.00000
1.25299 0.92273 0.00000 0.00000
1.25567 0.88410 0.00000 0.00000
1.25834 0.84442 0.00000 0.00000
1.26101 0.79178 0.00000 0.00000
1.26368 0.76387 0.00000 0.00000
1.26635 0.73063 0.00000 0.00000
1.26902 0.69216 0.00000 0.00000
1.27169 0.66938 0.00000 0.00000
1.27436 0.65568 0.00000 0.00000
1.27704 0.64546 0.00000 0.00000
1.27971 0.63912 0.00000 0.00000
1.28238 0.64052 0.00000 0.00000
1.28505 0.64192 0.00000 0.00000
1.28772 0.64418 0.00000 0.00000
1.29039 0.64691 0.00000 0.00000
1.29306 0.65576 0.00000 0.00000
1.29574 0.67383 0.00000 0.00000
1.29841 0.70222 0.00000 0.00000
1.30108 0.73990 0.00000 0.00000
1.30375 0.76634 0.00000 0.00000
1.30642 0.80144 0.00000 0.00000
1.30909 0.78754 0.00000 0.00000
1.31176 0.74410 0.00000 0.00000
1.31443 0.83172 0.00000 0.00000
1.31711 0.91657 0.00000 0.00000
1.31978 0.85247 0.00000 0.00000
1.32245 0.84329 0.00000 0.00000
1.32512 0.95349 0.00000 0.00000
1.32779 0.95285 0.00000 0.00000
1.33046 0.88859 0.00000 0.00000
1.33313 0.81235 0.00000 0.00000
1.33581 0.30494 0.00000 0.00000
1.33848 0.79727 0.00000 0.00000
1.34115 0.78989 0.00000 0.00000
1.34382 0.65218 0.00000 0.00000
1.34649 0.50257 0.00000 0.00000
1.34916 0.23389 0.00000 0.00000
1.35183 0.08109 0.00000 0.00000
1.35451 0.00370 0.00000 0.00000
1.35718 0.01755 0.00000 0.00000
1.35985 0.03886 0.00000 0.00000
1.36252 0.01023 0.00000 0.00000
1.36519 0.00322 0.00000 0.00000
1.36786 0.00161 0.00000 0.00000
1.37053 0.00688 0.00000 0.00000
1.37320 0.03534 0.00000 0.00000
1.37588 0.01085 0.00000 0.00000
1.37855 0.00040 0.00000 0.00000
1.38122 0.00016 0.00000 0.00000
1.38389 0.00003 0.00000 0.00000
1.38656 0.00010 0.00000 0.00000
1.38923 0.00112 0.00000 0.00000
1.39190 0.00322 0.00000 0.00000
1.39458 0.00074 0.00000 0.00000
1.39725 0.04831 0.00000 0.00000
1.39992 0.00500 0.00000 0.00000
1.40259 0.03983 0.00000 0.00000
1.40526 0.03397 0.00001 0.00000
1.40793 0.00102 0.00001 0.00000
1.41060 0.00324 0.00001 0.00000
1.41327 0.00634 0.00001 0.00000
1.41595 0.00860 0.00002 0.00000
1.41862 0.00450 0.00003 0.00000
1.42129 0.00071 0.00009 0.00000
1.42396 0.00050 0.00015 0.00000
1.42663 0.00035 0.00021 0.00000
1.42930 0.00035 0.00027 0.00000
1.43197 0.00036 0.00033 0.00000
1.43465 0.00036 0.00039 0.00000
1.43732 0.00037 0.00045 0.00000
1.43999 0.00037 0.00051 0.00000
1.44266 0.00035 0.00078 0.00000
1.44533 0.00022 0.00106 0.00000
1.44800 0.00009 0.00133 0.00000
1.45067 0.00000 0.00160 0.00000
1.45334 0.00000 0.00188 0.00000
1.45602 0.00000 0.00215 0.00000
1.45869 0.00000 0.00243 0.00000
1.46136 0.00000 0.00270 0.00000
1.46403 0.00000 0.00344 0.00000
1.46670 0.00000 0.00433 0.00000
1.46937 0.00000 0.00522 0.00000
1.47204 0.00000 0.00611 0.00000
1.47472 0.00000 0.00700 0.00000
1.47739 0.00000 0.00788 0.00000
1.48006 0.00000 0.01340 0.00000
1.48273 0.00000 0.02029 0.00000
1.48540 0.00000 0.02719 0.00000
1.48807 0.00000 0.04602 0.00000
1.49074 0.00000 0.06830 0.00000
1.49341 0.00000 0.09143 0.00000
1.49609 0.00000 0.11919 0.00000
1.49876 0.00000 0.14696 0.00000
1.50143 0.00000 0.17472 0.00000
1.50410 0.00000 0.20361 0.00000
1.50677 0.00000 0.26109 0.00000
1.50944 0.00000 0.31857 0.00000
1.51211 0.00000 0.37606 0.00000
1.51479 0.00000 0.43354 0.00000
1.51746 0.00000 0.48507 0.00000
1.52013 0.00000 0.53607 0.00000
1.52280 0.00000 0.58707 0.00000
1.52547 0.00000 0.63807 0.00000
1.52814 0.00000 0.68806 0.00000
1.53081 0.00000 0.72005 0.00000
1.53348 0.00000 0.75204 0.00000
1.53616 0.00000 0.78402 0.00000
1.53883 0.00000 0.81601 0.00000
1.54150 0.00000 0.84092 0.00000
1.54417 0.00000 0.86535 0.00000
1.54684 0.00000 0.88708 0.00000
1.54951 0.00000 0.90298 0.00000
1.55218 0.00000 0.91539 0.00000
1.55486 0.00000 0.92343 0.00000
1.55753 0.00000 0.92728 0.00000
1.56020 0.00000 0.92800 0.00000
1.56287 0.00000 0.92872 0.00000
1.56554 0.00000 0.92492 0.00000
1.56821 0.00000 0.90334 0.00000
1.57088 0.00000 0.88176 0.00000
1.57356 0.00000 0.86773 0.00000
1.57623 0.00000 0.85911 0.00000
1.57890 0.00000 0.86482 0.00000
1.58157 0.00000 0.87637 0.00000
1.58424 0.00000 0.88745 0.00000
1.58691 0.00000 0.89800 0.00000
1.58958 0.00000 0.90854 0.00000
1.59225 0.00000 0.91852 0.00000
1.59493 0.00000 0.92310 0.00000
1.59760 0.00000 0.92438 0.00000
1.60027 0.00000 0.91419 0.00000
1.60294 0.00000 0.90916 0.00000
1.60561 0.00000 0.91363 0.00000
1.60828 0.00000 0.91809 0.00000
1.61095 0.00000 0.92256 0.00000
1.61363 0.00000 0.92540 0.00000
1.61630 0.00000 0.92296 0.00000
1.61897 0.00000 0.92053 0.00000
1.62164 0.00000 0.92158 0.00000
1.62431 0.00000 0.92268 0.00000
1.62698 0.00000 0.92378 0.00000
1.62965 0.00000 0.92398 0.00000
1.63232 0.00000 0.92362 0.00000
1.63500 0.00000 0.92758 0.00000
1.63767 0.00000 0.93300 0.00000
1.64034 0.00000 0.93842 0.00000
1.64301 0.00000 0.94302 0.00000
1.64568 0.00000 0.94630 0.00000
1.64835 0.00000 0.95037 0.00000
1.65102 0.00000 0.95973 0.00000
1.65370 0.00000 0.96908 0.00000
1.65637 0.00000 0.97844 0.00000
1.65904 0.00000 0.99376 0.00000
1.66171 0.00000 0.99516 0.00000
1.66438 0.00000 0.99655 0.00000
1.66705 0.00000 0.99794 0.00000
1.66972 0.00000 0.99933 0.00000
1.67239 0.00000 0.99528 0.00000
1.67507 0.00000 0.98625 0.00000
1.67774 0.00000 0.97722 0.00000
1.68041 0.00000 0.96819 0.00000
1.68308 0.00000 0.95916 0.00000
1.68575 0.00000 0.95276 0.00000
1.68842 0.00000 0.94774 0.00000
1.69109 0.00000 0.94272 0.00000
1.69377 0.00000 0.93771 0.00000
1.69644 0.00000 0.93269 0.00000
1.69911 0.00000 0.92767 0.00000
1.70178 0.00000 0.92735 0.00000
1.70445 0.00000 0.93841 0.00000
1.70712 0.00000 0.94948 0.00000
1.70979 0.00000 0.96055 0.00000
1.71246 0.00000 0.97162 0.00000
1.71514 0.00000 0.98223 0.00000
1.71781 0.00000 0.98434 0.00000
1.72048 0.00000 0.98644 0.00000
1.72315 0.00000 0.98855 0.00000
1.72582 0.00000 0.99066 0.00000
1.72849 0.00000 0.99123 0.00000
1.73116 0.00000 0.99058 0.00000
1.73384 0.00000 0.98993 0.00000
1.73651 0.00000 0.98929 0.00000
1.73918 0.00000 0.98844 0.00000
1.74185 0.00000 0.98481 0.00000
1.74452 0.00000 0.98118 0.00000
1.74719 0.00000 0.97655 0.00000
1.74986 0.00000 0.97068 0.00000
1.75254 0.00000 0.94428 0.00000
1.75521 0.00000 0.92377 0.00000
1.75788 0.00000 0.90099 0.00000
1.76055 0.00000 0.87536 0.00000
1.76322 0.00000 0.84974 0.00000
1.76589 0.00000 0.81214 0.00000
1.76856 0.00000 0.76961 0.00000
1.77123 0.00000 0.72707 0.00000
1.77391 0.00000 0.68453 0.00000
1.77658 0.00000 0.60439 0.00000
1.77925 0.00000 0.49814 0.00000
1.78192 0.00000 0.39190 0.00000
1.78459 0.00000 0.28566 0.00000
1.78726 0.00000 0.35186 0.00000
1.78993 0.00000 0.44922 0.00000
1.79261 0.00000 0.33068 0.00000
1.79528 0.00000 0.20665 0.00000
1.79795 0.00000 0.15488 0.00000
1.80062 0.00000 0.12995 0.00000
1.80329 0.00000 0.10619 0.00000
1.80596 0.00000 0.09206 0.00000
1.80863 0.00000 0.07793 0.00000
1.81130 0.00000 0.04218 0.00000
1.81398 0.00000 0.00801 0.00000
1.81665 0.00000 0.01595 0.00000
1.81932 0.00000 0.01739 0.00000
1.82199 0.00000 0.01216 0.00000
1.82466 0.00000 0.00693 0.00000
1.82733 0.00000 0.00170 0.00000
1.83000 0.00000 0.00028 0.00000
1.83268 0.00000 0.00013 0.00000
1.83535 0.00000 0.00000 0.00000
1.83802 0.00000 0.00001 0.00000
1.84069 0.00000 0.00002 0.00000
1.84336 0.00000 0.00003 0.00000
1.84603 0.00000 0.00004 0.00000
1.84870 0.00000 0.00005 0.00000
1.85137 0.00000 0.00006 0.00000
1.85405 0.00000 0.00005 0.00000
1.85672 0.00000 0.00004 0.00000
1.85939 0.00000 0.00003 0.00000
1.86206 0.00000 0.00003 0.00000
1.86473 0.00000 0.00002 0.00000
1.86740 0.00000 0.00001 0.00000
1.87007 0.00000 0.00000 0.00000
1.87275 0.00000 0.00000 0.00000
1.87542 0.00000 0.00001 0.00000
1.87809 0.00000 0.00001 0.00000
1.88076 0.00000 0.00001 0.00000
1.88343 0.00000 0.00002 0.00000
1.88610 0.00000 0.00002 0.00000
1.88877 0.00000 0.00002 0.00000
1.89144 0.00000 0.00003 0.00000
1.89412 0.00000 0.00003 0.00000
1.89679 0.00000 0.00003 0.00000
1.89946 0.00000 0.00002 0.00000
1.90213 0.00000 0.00002 0.00000
1.90480 0.00000 0.00001 0.00000
1.90747 0.00000 0.00001 0.00000
1.91014 0.00000 0.00001 0.00001
1.91282 0.00000 0.00000 0.00001
1.91549 0.00000 0.00000 0.00001
1.91816 0.00000 0.00000 0.00001
1.92083 0.00000 0.00000 0.00001
1.92350 0.00000 0.00000 0.00001
1.92617 0.00000 0.00000 0.00002
1.92884 0.00000 0.00000 0.00005
1.93152 0.00000 0.00000 0.00011
1.93419 0.00000 0.00000 0.00017
1.93686 0.00000 0.00000 0.00035
1.93953 0.00000 0.00000 0.00078
1.94220 0.00000 0.00000 0.00223
1.94487 0.00000 0.00000 0.00368
1.94754 0.00000 0.00000 0.00513
1.95021 0.00000 0.00000 0.00697
1.95289 0.00000 0.00000 0.00890
1.95556 0.00000 0.00000 0.01082
1.95823 0.00000 0.00000 0.01379
1.96090 0.00000 0.00000 0.01798
1.96357 0.00000 0.00000 0.02475
1.96624 0.00000 0.00000 0.03332
1.96891 0.00000 0.00000 0.04190
1.97159 0.00000 0.00000 0.05884
1.97426 0.00000 0.00000 0.07607
1.97693 0.00000 0.00000 0.09945
1.97960 0.00000 0.00000 0.13442
1.98227 0.00000 0.00000 0.16791
1.98494 0.00000 0.00000 0.19977
1.98761 0.00000 0.00000 0.23163
1.99028 0.00000 0.00000 0.19180
1.99296 0.00000 0.00000 0.20637
1.99563 0.00000 0.00000 0.22094
1.99830 0.00000 0.00000 0.23570
2.00097 0.00000 0.00000 0.25190
2.00364 0.00000 0.00000 0.26811
2.00631 0.00000 0.00000 0.28431
2.00898 0.00000 0.00000 0.31155
2.01166 0.00000 0.00000 0.35771
2.01433 0.00000 0.00000 0.39419
2.01700 0.00000 0.00000 0.36127
2.01967 0.00000 0.00000 0.35773
2.02234 0.00000 0.00000 0.44207
2.02501 0.00000 0.00000 0.52641
2.02768 0.00000 0.00000 0.61075
2.03035 0.00000 0.00000 0.65848
2.03303 0.00000 0.00000 0.70130
2.03570 0.00000 0.00000 0.74411
2.03837 0.00000 0.00000 0.76181
2.04104 0.00000 0.00000 0.75561
2.04371 0.00000 0.00000 0.74940
2.04638 0.00000 0.00000 0.73592
2.04905 0.00000 0.00000 0.71566
2.05173 0.00000 0.00000 0.69540
2.05440 0.00000 0.00000 0.67514
2.05707 0.00000 0.00000 0.65488
2.05974 0.00000 0.00000 0.63462
2.06241 0.00000 0.00000 0.63794
2.06508 0.00000 0.00000 0.66233
2.06775 0.00000 0.00000 0.68672
2.07042 0.00000 0.00000 0.71111
2.07310 0.00000 0.00000 0.71233
2.07577 0.00000 0.00000 0.70026
2.07844 0.00000 0.00000 0.73783
2.08111 0.00000 0.00000 0.77539
2.08378 0.00000 0.00000 0.79560
2.08645 0.00000 0.00000 0.80714
2.08912 0.00000 0.00000 0.81819
2.09180 0.00000 0.00000 0.81945
2.09447 0.00000 0.00000 0.82070
2.09714 0.00000 0.00000 0.82196
2.09981 0.00000 0.00000 0.82751
2.10248 0.00000 0.00000 0.84295
2.10515 0.00000 0.00000 0.85839
2.10782 0.00000 0.00000 0.86708
2.11049 0.00000 0.00000 0.87263
2.11317 0.00000 0.00000 0.87728
2.11584 0.00000 0.00000 0.86853
2.11851 0.00000 0.00000 0.85978
2.12118 0.00000 0.00000 0.86683
2.12385 0.00000 0.00000 0.89383
2.12652 0.00000 0.00000 0.89957
2.12919 0.00000 0.00000 0.90406
2.13187 0.00000 0.00000 0.90855
2.13454 0.00000 0.00000 0.91304
2.13721 0.00000 0.00000 0.91753
2.13988 0.00000 0.00000 0.92099
2.14255 0.00000 0.00000 0.92400
2.14522 0.00000 0.00000 0.92677
2.14789 0.00000 0.00000 0.92674
2.15057 0.00000 0.00000 0.92671
2.15324 0.00000 0.00000 0.92668
2.15591 0.00000 0.00000 0.92499
2.15858 0.00000 0.00000 0.92008
2.16125 0.00000 0.00000 0.91518
2.16392 0.00000 0.00000 0.91027
2.16659 0.00000 0.00000 0.90536
2.16926 0.00000 0.00000 0.90177
2.17194 0.00000 0.00000 0.91012
2.17461 0.00000 0.00000 0.91847
2.17728 0.00000 0.00000 0.91144
2.17995 0.00000 0.00000 0.88768
2.18262 0.00000 0.00000 0.86392
2.18529 0.00000 0.00000 0.84527
2.18796 0.00000 0.00000 0.86822
2.19064 0.00000 0.00000 0.89117
2.19331 0.00000 0.00000 0.91412
2.19598 0.00000 0.00000 0.93707
2.19865 0.00000 0.00000 0.95103
2.20132 0.00000 0.00000 0.95941
2.20399 0.00000 0.00000 0.96779
2.20666 0.00000 0.00000 0.97617
2.20933 0.00000 0.00000 0.98238
2.21201 0.00000 0.00000 0.98642
2.21468 0.00000 0.00000 0.98687
2.21735 0.00000 0.00000 0.98520
2.22002 0.00000 0.00000 0.98188
2.22269 0.00000 0.00000 0.97804
2.22536 0.00000 0.00000 0.97420
2.22803 0.00000 0.00000 0.97036
2.23071 0.00000 0.00000 0.96652
2.23338 0.00000 0.00000 0.96933
2.23605 0.00000 0.00000 0.97840
2.23872 0.00000 0.00000 0.98192
2.24139 0.00000 0.00000 0.98236
2.24406 0.00000 0.00000 0.98280
2.24673 0.00000 0.00000 0.98324
2.24940 0.00000 0.00000 0.97956
2.25208 0.00000 0.00000 0.97217
2.25475 0.00000 0.00000 0.96478
2.25742 0.00000 0.00000 0.96767
2.26009 0.00000 0.00000 0.97985
2.26276 0.00000 0.00000 0.99835
2.26543 0.00000 0.00000 0.96473
2.26810 0.00000 0.00000 0.97436
2.27078 0.00000 0.00000 0.97610
2.27345 0.00000 0.00000 0.94739
2.27612 0.00000 0.00000 0.91932
2.27879 0.00000 0.00000 0.94074
2.28146 0.00000 0.00000 0.88994
2.28413 0.00000 0.00000 0.89511
2.28680 0.00000 0.00000 0.92599
2.28947 0.00000 0.00000 0.87152
2.29215 0.00000 0.00000 0.81968
2.29482 0.00000 0.00000 0.71648
2.29749 0.00000 0.00000 0.63393
2.30016 0.00000 0.00000 0.54133
2.30283 0.00000 0.00000 0.49665
2.30550 0.00000 0.00000 0.45197
2.30817 0.00000 0.00000 0.40216
2.31085 0.00000 0.00000 0.35118
2.31352 0.00000 0.00000 0.28883
2.31619 0.00000 0.00000 0.22704
2.31886 0.00000 0.00000 0.18188
2.32153 0.00000 0.00000 0.15444
2.32420 0.00000 0.00000 0.14021
2.32687 0.00000 0.00000 0.10857
2.32955 0.00000 0.00000 0.08554
2.33222 0.00000 0.00000 0.07421
2.33489 0.00000 0.00000 0.06287
2.33756 0.00000 0.00000 0.05004
2.34023 0.00000 0.00000 0.04085
2.34290 0.00000 0.00000 0.03598
2.34557 0.00000 0.00000 0.03160
2.34824 0.00000 0.00000 0.02379
2.35092 0.00000 0.00000 0.01527
2.35359 0.00000 0.00000 0.01093
2.35626 0.00000 0.00000 0.00946
2.35893 0.00000 0.00000 0.00798
2.36160 0.00000 0.00000 0.00500
2.36427 0.00000 0.00000 0.00116
2.36694 0.00000 0.00000 0.00201
2.36962 0.00000 0.00000 0.00287
2.37229 0.00000 0.00000 0.00258
2.37496 0.00000 0.00000 0.00210
2.37763 0.00000 0.00000 0.00160
2.38030 0.00000 0.00000 0.00110
2.38297 0.00000 0.00000 0.00060
2.38564 0.00000 0.00000 0.00036
2.38831 0.00000 0.00000 0.00029
2.39099 0.00000 0.00000 0.00022
2.39366 0.00000 0.00000 0.00014
2.39633 0.00000 0.00000 0.00007
2.39900 0.00000 0.00000 0.00000
