# Theoretical transmission filter for J-PLUS filter F861
# Date of creation: 2013-01-17
# Author: J. Varela
# 
# Requirements:
#    Central wavelength (Angstroms): 8610
#    W1 (Angstroms): 360
#    FWHM (Angstroms): 400
#    Transmission peak: 0.90
#
# Columns description:
#    wl: Wavelength in Angstroms
#    T: Transmission
#    T+CCD: Transmission Filter+CCD
#
# wl   T  T+CCD
8410.8 0.4680 0.2955
8410.9 0.4703 0.2969
8411.0 0.4725 0.2983
8411.1 0.4748 0.2997
8411.2 0.4770 0.3011
8411.3 0.4793 0.3025
8411.4 0.4815 0.3040
8411.5 0.4838 0.3054
8411.6 0.4860 0.3068
8411.7 0.4883 0.3082
8411.8 0.4905 0.3096
8411.9 0.4928 0.3110
8412.0 0.4950 0.3124
8412.1 0.4973 0.3138
8412.2 0.4995 0.3152
8412.3 0.5018 0.3166
8412.4 0.5040 0.3180
8412.5 0.5063 0.3194
8412.6 0.5085 0.3209
8412.7 0.5108 0.3223
8412.8 0.5130 0.3237
8412.9 0.5153 0.3251
8413.0 0.5175 0.3265
8413.1 0.5198 0.3279
8413.2 0.5220 0.3293
8413.3 0.5243 0.3307
8413.4 0.5265 0.3321
8413.5 0.5288 0.3335
8413.6 0.5310 0.3349
8413.7 0.5333 0.3363
8413.8 0.5355 0.3377
8413.9 0.5378 0.3391
8414.0 0.5400 0.3405
8414.1 0.5423 0.3420
8414.2 0.5445 0.3434
8414.3 0.5468 0.3448
8414.4 0.5490 0.3462
8414.5 0.5513 0.3476
8414.6 0.5535 0.3490
8414.7 0.5558 0.3504
8414.8 0.5580 0.3518
8414.9 0.5603 0.3532
8415.0 0.5625 0.3546
8415.1 0.5648 0.3560
8415.2 0.5670 0.3574
8415.3 0.5693 0.3588
8415.4 0.5715 0.3602
8415.5 0.5738 0.3616
8415.6 0.5760 0.3630
8415.7 0.5783 0.3644
8415.8 0.5805 0.3658
8415.9 0.5828 0.3672
8416.0 0.5850 0.3686
8416.1 0.5873 0.3700
8416.2 0.5895 0.3715
8416.3 0.5918 0.3729
8416.4 0.5940 0.3743
8416.5 0.5963 0.3757
8416.6 0.5985 0.3771
8416.7 0.6008 0.3785
8416.8 0.6030 0.3799
8416.9 0.6053 0.3813
8417.0 0.6075 0.3827
8417.1 0.6098 0.3841
8417.2 0.6120 0.3855
8417.3 0.6143 0.3869
8417.4 0.6165 0.3883
8417.5 0.6188 0.3897
8417.6 0.6210 0.3911
8417.7 0.6233 0.3925
8417.8 0.6255 0.3939
8417.9 0.6278 0.3953
8418.0 0.6300 0.3967
8418.1 0.6323 0.3981
8418.2 0.6345 0.3995
8418.3 0.6368 0.4009
8418.4 0.6390 0.4023
8418.5 0.6413 0.4037
8418.6 0.6435 0.4051
8418.7 0.6458 0.4065
8418.8 0.6480 0.4079
8418.9 0.6503 0.4093
8419.0 0.6525 0.4107
8419.1 0.6548 0.4121
8419.2 0.6570 0.4135
8419.3 0.6593 0.4149
8419.4 0.6615 0.4163
8419.5 0.6638 0.4177
8419.6 0.6660 0.4191
8419.7 0.6683 0.4205
8419.8 0.6705 0.4219
8419.9 0.6728 0.4233
8420.0 0.6750 0.4247
8420.1 0.6773 0.4261
8420.2 0.6795 0.4275
8420.3 0.6818 0.4289
8420.4 0.6840 0.4303
8420.5 0.6863 0.4317
8420.6 0.6885 0.4331
8420.7 0.6908 0.4345
8420.8 0.6930 0.4359
8420.9 0.6953 0.4373
8421.0 0.6975 0.4387
8421.1 0.6998 0.4401
8421.2 0.7020 0.4415
8421.3 0.7043 0.4429
8421.4 0.7065 0.4443
8421.5 0.7088 0.4457
8421.6 0.7110 0.4471
8421.7 0.7133 0.4485
8421.8 0.7155 0.4499
8421.9 0.7178 0.4513
8422.0 0.7200 0.4527
8422.1 0.7223 0.4541
8422.2 0.7245 0.4555
8422.3 0.7268 0.4569
8422.4 0.7290 0.4583
8422.5 0.7313 0.4597
8422.6 0.7335 0.4611
8422.7 0.7358 0.4625
8422.8 0.7380 0.4639
8422.9 0.7403 0.4653
8423.0 0.7425 0.4666
8423.1 0.7448 0.4680
8423.2 0.7470 0.4694
8423.3 0.7493 0.4708
8423.4 0.7515 0.4722
8423.5 0.7538 0.4736
8423.6 0.7560 0.4750
8423.7 0.7583 0.4764
8423.8 0.7605 0.4778
8423.9 0.7628 0.4792
8424.0 0.7650 0.4806
8424.1 0.7673 0.4820
8424.2 0.7695 0.4834
8424.3 0.7718 0.4848
8424.4 0.7740 0.4862
8424.5 0.7763 0.4876
8424.6 0.7785 0.4890
8424.7 0.7808 0.4904
8424.8 0.7830 0.4918
8424.9 0.7853 0.4932
8425.0 0.7875 0.4946
8425.1 0.7898 0.4959
8425.2 0.7920 0.4973
8425.3 0.7943 0.4987
8425.4 0.7965 0.5001
8425.5 0.7988 0.5015
8425.6 0.8010 0.5029
8425.7 0.8033 0.5043
8425.8 0.8055 0.5057
8425.9 0.8078 0.5071
8426.0 0.8100 0.5085
8426.1 0.8123 0.5099
8426.2 0.8145 0.5113
8426.3 0.8168 0.5127
8426.4 0.8190 0.5141
8426.5 0.8213 0.5154
8426.6 0.8235 0.5168
8426.7 0.8258 0.5182
8426.8 0.8280 0.5196
8426.9 0.8303 0.5210
8427.0 0.8325 0.5224
8427.1 0.8348 0.5238
8427.2 0.8370 0.5252
8427.3 0.8393 0.5266
8427.4 0.8415 0.5280
8427.5 0.8438 0.5294
8427.6 0.8460 0.5308
8427.7 0.8483 0.5322
8427.8 0.8505 0.5335
8427.9 0.8528 0.5349
8428.0 0.8550 0.5363
8428.1 0.8573 0.5377
8428.2 0.8595 0.5391
8428.3 0.8618 0.5405
8428.4 0.8640 0.5419
8428.5 0.8663 0.5433
8428.6 0.8685 0.5447
8428.7 0.8708 0.5461
8428.8 0.8730 0.5474
8428.9 0.8753 0.5488
8429.0 0.8775 0.5502
8429.1 0.8798 0.5516
8429.2 0.8820 0.5530
8429.3 0.8843 0.5544
8429.4 0.8865 0.5558
8429.5 0.8888 0.5572
8429.6 0.8910 0.5586
8429.7 0.8933 0.5600
8429.8 0.8955 0.5613
8429.9 0.8978 0.5627
8430.0 0.9000 0.5641
8430.1 0.9000 0.5641
8430.2 0.9000 0.5641
8430.3 0.9000 0.5641
8430.4 0.9000 0.5640
8430.5 0.9000 0.5640
8430.6 0.9000 0.5640
8430.7 0.9000 0.5640
8430.8 0.9000 0.5639
8430.9 0.9000 0.5639
8431.0 0.9000 0.5639
8431.1 0.9000 0.5639
8431.2 0.9000 0.5639
8431.3 0.9000 0.5638
8431.4 0.9000 0.5638
8431.5 0.9000 0.5638
8431.6 0.9000 0.5638
8431.7 0.9000 0.5638
8431.8 0.9000 0.5637
8431.9 0.9000 0.5637
8432.0 0.9000 0.5637
8432.1 0.9000 0.5637
8432.2 0.9000 0.5636
8432.3 0.9000 0.5636
8432.4 0.9000 0.5636
8432.5 0.9000 0.5636
8432.6 0.9000 0.5636
8432.7 0.9000 0.5635
8432.8 0.9000 0.5635
8432.9 0.9000 0.5635
8433.0 0.9000 0.5635
8433.1 0.9000 0.5635
8433.2 0.9000 0.5634
8433.3 0.9000 0.5634
8433.4 0.9000 0.5634
8433.5 0.9000 0.5634
8433.6 0.9000 0.5633
8433.7 0.9000 0.5633
8433.8 0.9000 0.5633
8433.9 0.9000 0.5633
8434.0 0.9000 0.5633
8434.1 0.9000 0.5632
8434.2 0.9000 0.5632
8434.3 0.9000 0.5632
8434.4 0.9000 0.5632
8434.5 0.9000 0.5631
8434.6 0.9000 0.5631
8434.7 0.9000 0.5631
8434.8 0.9000 0.5631
8434.9 0.9000 0.5631
8435.0 0.9000 0.5630
8435.1 0.9000 0.5630
8435.2 0.9000 0.5630
8435.3 0.9000 0.5630
8435.4 0.9000 0.5630
8435.5 0.9000 0.5629
8435.6 0.9000 0.5629
8435.7 0.9000 0.5629
8435.8 0.9000 0.5629
8435.9 0.9000 0.5628
8436.0 0.9000 0.5628
8436.1 0.9000 0.5628
8436.2 0.9000 0.5628
8436.3 0.9000 0.5628
8436.4 0.9000 0.5627
8436.5 0.9000 0.5627
8436.6 0.9000 0.5627
8436.7 0.9000 0.5627
8436.8 0.9000 0.5627
8436.9 0.9000 0.5626
8437.0 0.9000 0.5626
8437.1 0.9000 0.5626
8437.2 0.9000 0.5626
8437.3 0.9000 0.5625
8437.4 0.9000 0.5625
8437.5 0.9000 0.5625
8437.6 0.9000 0.5625
8437.7 0.9000 0.5625
8437.8 0.9000 0.5624
8437.9 0.9000 0.5624
8438.0 0.9000 0.5624
8438.1 0.9000 0.5624
8438.2 0.9000 0.5623
8438.3 0.9000 0.5623
8438.4 0.9000 0.5623
8438.5 0.9000 0.5623
8438.6 0.9000 0.5623
8438.7 0.9000 0.5622
8438.8 0.9000 0.5622
8438.9 0.9000 0.5622
8439.0 0.9000 0.5622
8439.1 0.9000 0.5622
8439.2 0.9000 0.5621
8439.3 0.9000 0.5621
8439.4 0.9000 0.5621
8439.5 0.9000 0.5621
8439.6 0.9000 0.5620
8439.7 0.9000 0.5620
8439.8 0.9000 0.5620
8439.9 0.9000 0.5620
8440.0 0.9000 0.5620
8440.1 0.9000 0.5619
8440.2 0.9000 0.5619
8440.3 0.9000 0.5619
8440.4 0.9000 0.5619
8440.5 0.9000 0.5619
8440.6 0.9000 0.5618
8440.7 0.9000 0.5618
8440.8 0.9000 0.5618
8440.9 0.9000 0.5618
8441.0 0.9000 0.5617
8441.1 0.9000 0.5617
8441.2 0.9000 0.5617
8441.3 0.9000 0.5617
8441.4 0.9000 0.5617
8441.5 0.9000 0.5616
8441.6 0.9000 0.5616
8441.7 0.9000 0.5616
8441.8 0.9000 0.5616
8441.9 0.9000 0.5615
8442.0 0.9000 0.5615
8442.1 0.9000 0.5615
8442.2 0.9000 0.5615
8442.3 0.9000 0.5615
8442.4 0.9000 0.5614
8442.5 0.9000 0.5614
8442.6 0.9000 0.5614
8442.7 0.9000 0.5614
8442.8 0.9000 0.5614
8442.9 0.9000 0.5613
8443.0 0.9000 0.5613
8443.1 0.9000 0.5613
8443.2 0.9000 0.5613
8443.3 0.9000 0.5612
8443.4 0.9000 0.5612
8443.5 0.9000 0.5612
8443.6 0.9000 0.5612
8443.7 0.9000 0.5612
8443.8 0.9000 0.5611
8443.9 0.9000 0.5611
8444.0 0.9000 0.5611
8444.1 0.9000 0.5611
8444.2 0.9000 0.5611
8444.3 0.9000 0.5610
8444.4 0.9000 0.5610
8444.5 0.9000 0.5610
8444.6 0.9000 0.5610
8444.7 0.9000 0.5609
8444.8 0.9000 0.5609
8444.9 0.9000 0.5609
8445.0 0.9000 0.5609
8445.1 0.9000 0.5609
8445.2 0.9000 0.5608
8445.3 0.9000 0.5608
8445.4 0.9000 0.5608
8445.5 0.9000 0.5608
8445.6 0.9000 0.5608
8445.7 0.9000 0.5607
8445.8 0.9000 0.5607
8445.9 0.9000 0.5607
8446.0 0.9000 0.5607
8446.1 0.9000 0.5606
8446.2 0.9000 0.5606
8446.3 0.9000 0.5606
8446.4 0.9000 0.5606
8446.5 0.9000 0.5606
8446.6 0.9000 0.5605
8446.7 0.9000 0.5605
8446.8 0.9000 0.5605
8446.9 0.9000 0.5605
8447.0 0.9000 0.5604
8447.1 0.9000 0.5604
8447.2 0.9000 0.5604
8447.3 0.9000 0.5604
8447.4 0.9000 0.5604
8447.5 0.9000 0.5603
8447.6 0.9000 0.5603
8447.7 0.9000 0.5603
8447.8 0.9000 0.5603
8447.9 0.9000 0.5603
8448.0 0.9000 0.5602
8448.1 0.9000 0.5602
8448.2 0.9000 0.5602
8448.3 0.9000 0.5602
8448.4 0.9000 0.5601
8448.5 0.9000 0.5601
8448.6 0.9000 0.5601
8448.7 0.9000 0.5601
8448.8 0.9000 0.5601
8448.9 0.9000 0.5600
8449.0 0.9000 0.5600
8449.1 0.9000 0.5600
8449.2 0.9000 0.5600
8449.3 0.9000 0.5600
8449.4 0.9000 0.5599
8449.5 0.9000 0.5599
8449.6 0.9000 0.5599
8449.7 0.9000 0.5599
8449.8 0.9000 0.5598
8449.9 0.9000 0.5598
8450.0 0.9000 0.5598
8450.1 0.9000 0.5598
8450.2 0.9000 0.5598
8450.3 0.9000 0.5597
8450.4 0.9000 0.5597
8450.5 0.9000 0.5597
8450.6 0.9000 0.5597
8450.7 0.9000 0.5596
8450.8 0.9000 0.5596
8450.9 0.9000 0.5596
8451.0 0.9000 0.5596
8451.1 0.9000 0.5596
8451.2 0.9000 0.5595
8451.3 0.9000 0.5595
8451.4 0.9000 0.5595
8451.5 0.9000 0.5595
8451.6 0.9000 0.5595
8451.7 0.9000 0.5594
8451.8 0.9000 0.5594
8451.9 0.9000 0.5594
8452.0 0.9000 0.5594
8452.1 0.9000 0.5593
8452.2 0.9000 0.5593
8452.3 0.9000 0.5593
8452.4 0.9000 0.5593
8452.5 0.9000 0.5593
8452.6 0.9000 0.5592
8452.7 0.9000 0.5592
8452.8 0.9000 0.5592
8452.9 0.9000 0.5592
8453.0 0.9000 0.5592
8453.1 0.9000 0.5591
8453.2 0.9000 0.5591
8453.3 0.9000 0.5591
8453.4 0.9000 0.5591
8453.5 0.9000 0.5590
8453.6 0.9000 0.5590
8453.7 0.9000 0.5590
8453.8 0.9000 0.5590
8453.9 0.9000 0.5590
8454.0 0.9000 0.5589
8454.1 0.9000 0.5589
8454.2 0.9000 0.5589
8454.3 0.9000 0.5589
8454.4 0.9000 0.5588
8454.5 0.9000 0.5588
8454.6 0.9000 0.5588
8454.7 0.9000 0.5588
8454.8 0.9000 0.5588
8454.9 0.9000 0.5587
8455.0 0.9000 0.5587
8455.1 0.9000 0.5587
8455.2 0.9000 0.5587
8455.3 0.9000 0.5587
8455.4 0.9000 0.5586
8455.5 0.9000 0.5586
8455.6 0.9000 0.5586
8455.7 0.9000 0.5586
8455.8 0.9000 0.5585
8455.9 0.9000 0.5585
8456.0 0.9000 0.5585
8456.1 0.9000 0.5585
8456.2 0.9000 0.5585
8456.3 0.9000 0.5584
8456.4 0.9000 0.5584
8456.5 0.9000 0.5584
8456.6 0.9000 0.5584
8456.7 0.9000 0.5584
8456.8 0.9000 0.5583
8456.9 0.9000 0.5583
8457.0 0.9000 0.5583
8457.1 0.9000 0.5583
8457.2 0.9000 0.5582
8457.3 0.9000 0.5582
8457.4 0.9000 0.5582
8457.5 0.9000 0.5582
8457.6 0.9000 0.5582
8457.7 0.9000 0.5581
8457.8 0.9000 0.5581
8457.9 0.9000 0.5581
8458.0 0.9000 0.5581
8458.1 0.9000 0.5581
8458.2 0.9000 0.5580
8458.3 0.9000 0.5580
8458.4 0.9000 0.5580
8458.5 0.9000 0.5580
8458.6 0.9000 0.5579
8458.7 0.9000 0.5579
8458.8 0.9000 0.5579
8458.9 0.9000 0.5579
8459.0 0.9000 0.5579
8459.1 0.9000 0.5578
8459.2 0.9000 0.5578
8459.3 0.9000 0.5578
8459.4 0.9000 0.5578
8459.5 0.9000 0.5577
8459.6 0.9000 0.5577
8459.7 0.9000 0.5577
8459.8 0.9000 0.5577
8459.9 0.9000 0.5577
8460.0 0.9000 0.5576
8460.1 0.9000 0.5576
8460.2 0.9000 0.5576
8460.3 0.9000 0.5576
8460.4 0.9000 0.5576
8460.5 0.9000 0.5575
8460.6 0.9000 0.5575
8460.7 0.9000 0.5575
8460.8 0.9000 0.5575
8460.9 0.9000 0.5574
8461.0 0.9000 0.5574
8461.1 0.9000 0.5574
8461.2 0.9000 0.5574
8461.3 0.9000 0.5574
8461.4 0.9000 0.5573
8461.5 0.9000 0.5573
8461.6 0.9000 0.5573
8461.7 0.9000 0.5573
8461.8 0.9000 0.5573
8461.9 0.9000 0.5572
8462.0 0.9000 0.5572
8462.1 0.9000 0.5572
8462.2 0.9000 0.5572
8462.3 0.9000 0.5571
8462.4 0.9000 0.5571
8462.5 0.9000 0.5571
8462.6 0.9000 0.5571
8462.7 0.9000 0.5571
8462.8 0.9000 0.5570
8462.9 0.9000 0.5570
8463.0 0.9000 0.5570
8463.1 0.9000 0.5570
8463.2 0.9000 0.5569
8463.3 0.9000 0.5569
8463.4 0.9000 0.5569
8463.5 0.9000 0.5569
8463.6 0.9000 0.5569
8463.7 0.9000 0.5568
8463.8 0.9000 0.5568
8463.9 0.9000 0.5568
8464.0 0.9000 0.5568
8464.1 0.9000 0.5568
8464.2 0.9000 0.5567
8464.3 0.9000 0.5567
8464.4 0.9000 0.5567
8464.5 0.9000 0.5567
8464.6 0.9000 0.5566
8464.7 0.9000 0.5566
8464.8 0.9000 0.5566
8464.9 0.9000 0.5566
8465.0 0.9000 0.5566
8465.1 0.9000 0.5565
8465.2 0.9000 0.5565
8465.3 0.9000 0.5565
8465.4 0.9000 0.5565
8465.5 0.9000 0.5565
8465.6 0.9000 0.5564
8465.7 0.9000 0.5564
8465.8 0.9000 0.5564
8465.9 0.9000 0.5564
8466.0 0.9000 0.5563
8466.1 0.9000 0.5563
8466.2 0.9000 0.5563
8466.3 0.9000 0.5563
8466.4 0.9000 0.5563
8466.5 0.9000 0.5562
8466.6 0.9000 0.5562
8466.7 0.9000 0.5562
8466.8 0.9000 0.5562
8466.9 0.9000 0.5561
8467.0 0.9000 0.5561
8467.1 0.9000 0.5561
8467.2 0.9000 0.5561
8467.3 0.9000 0.5561
8467.4 0.9000 0.5560
8467.5 0.9000 0.5560
8467.6 0.9000 0.5560
8467.7 0.9000 0.5560
8467.8 0.9000 0.5560
8467.9 0.9000 0.5559
8468.0 0.9000 0.5559
8468.1 0.9000 0.5559
8468.2 0.9000 0.5559
8468.3 0.9000 0.5558
8468.4 0.9000 0.5558
8468.5 0.9000 0.5558
8468.6 0.9000 0.5558
8468.7 0.9000 0.5558
8468.8 0.9000 0.5557
8468.9 0.9000 0.5557
8469.0 0.9000 0.5557
8469.1 0.9000 0.5557
8469.2 0.9000 0.5557
8469.3 0.9000 0.5556
8469.4 0.9000 0.5556
8469.5 0.9000 0.5556
8469.6 0.9000 0.5556
8469.7 0.9000 0.5555
8469.8 0.9000 0.5555
8469.9 0.9000 0.5555
8470.0 0.9000 0.5555
8470.1 0.9000 0.5555
8470.2 0.9000 0.5554
8470.3 0.9000 0.5554
8470.4 0.9000 0.5554
8470.5 0.9000 0.5554
8470.6 0.9000 0.5554
8470.7 0.9000 0.5553
8470.8 0.9000 0.5553
8470.9 0.9000 0.5553
8471.0 0.9000 0.5553
8471.1 0.9000 0.5552
8471.2 0.9000 0.5552
8471.3 0.9000 0.5552
8471.4 0.9000 0.5552
8471.5 0.9000 0.5552
8471.6 0.9000 0.5551
8471.7 0.9000 0.5551
8471.8 0.9000 0.5551
8471.9 0.9000 0.5551
8472.0 0.9000 0.5550
8472.1 0.9000 0.5550
8472.2 0.9000 0.5550
8472.3 0.9000 0.5550
8472.4 0.9000 0.5550
8472.5 0.9000 0.5549
8472.6 0.9000 0.5549
8472.7 0.9000 0.5549
8472.8 0.9000 0.5549
8472.9 0.9000 0.5549
8473.0 0.9000 0.5548
8473.1 0.9000 0.5548
8473.2 0.9000 0.5548
8473.3 0.9000 0.5548
8473.4 0.9000 0.5547
8473.5 0.9000 0.5547
8473.6 0.9000 0.5547
8473.7 0.9000 0.5547
8473.8 0.9000 0.5547
8473.9 0.9000 0.5546
8474.0 0.9000 0.5546
8474.1 0.9000 0.5546
8474.2 0.9000 0.5546
8474.3 0.9000 0.5546
8474.4 0.9000 0.5545
8474.5 0.9000 0.5545
8474.6 0.9000 0.5545
8474.7 0.9000 0.5545
8474.8 0.9000 0.5544
8474.9 0.9000 0.5544
8475.0 0.9000 0.5544
8475.1 0.9000 0.5544
8475.2 0.9000 0.5544
8475.3 0.9000 0.5543
8475.4 0.9000 0.5543
8475.5 0.9000 0.5543
8475.6 0.9000 0.5543
8475.7 0.9000 0.5542
8475.8 0.9000 0.5542
8475.9 0.9000 0.5542
8476.0 0.9000 0.5542
8476.1 0.9000 0.5542
8476.2 0.9000 0.5541
8476.3 0.9000 0.5541
8476.4 0.9000 0.5541
8476.5 0.9000 0.5541
8476.6 0.9000 0.5541
8476.7 0.9000 0.5540
8476.8 0.9000 0.5540
8476.9 0.9000 0.5540
8477.0 0.9000 0.5540
8477.1 0.9000 0.5539
8477.2 0.9000 0.5539
8477.3 0.9000 0.5539
8477.4 0.9000 0.5539
8477.5 0.9000 0.5539
8477.6 0.9000 0.5538
8477.7 0.9000 0.5538
8477.8 0.9000 0.5538
8477.9 0.9000 0.5538
8478.0 0.9000 0.5538
8478.1 0.9000 0.5537
8478.2 0.9000 0.5537
8478.3 0.9000 0.5537
8478.4 0.9000 0.5537
8478.5 0.9000 0.5536
8478.6 0.9000 0.5536
8478.7 0.9000 0.5536
8478.8 0.9000 0.5536
8478.9 0.9000 0.5536
8479.0 0.9000 0.5535
8479.1 0.9000 0.5535
8479.2 0.9000 0.5535
8479.3 0.9000 0.5535
8479.4 0.9000 0.5534
8479.5 0.9000 0.5534
8479.6 0.9000 0.5534
