# Theoretical transmission filter for J-PLUS filter g_sdss
# Date of creation: 2013-01-17
# Author: J. Varela
# 
# Requirements:
#    Central wavelength (Angstroms): 4750
#    W1 (Angstroms): 1250
#    FWHM (Angstroms): 1500
#    Transmission peak: 0.90
#
# Columns description:
#    wl: Wavelength in Angstroms
#    T: Transmission
#    T+CCD: Transmission Filter+CCD
#
# wl   T  T+CCD
4384.3 0.9000 0.8647
4384.4 0.9000 0.8647
4384.5 0.9000 0.8647
4384.6 0.9000 0.8647
4384.7 0.9000 0.8647
4384.8 0.9000 0.8647
4384.9 0.9000 0.8647
4385.0 0.9000 0.8647
4385.1 0.9000 0.8647
4385.2 0.9000 0.8647
4385.3 0.9000 0.8647
4385.4 0.9000 0.8647
4385.5 0.9000 0.8648
4385.6 0.9000 0.8648
4385.7 0.9000 0.8648
4385.8 0.9000 0.8648
4385.9 0.9000 0.8648
4386.0 0.9000 0.8648
4386.1 0.9000 0.8648
4386.2 0.9000 0.8648
4386.3 0.9000 0.8648
4386.4 0.9000 0.8648
4386.5 0.9000 0.8648
4386.6 0.9000 0.8648
4386.7 0.9000 0.8648
4386.8 0.9000 0.8648
4386.9 0.9000 0.8649
4387.0 0.9000 0.8649
4387.1 0.9000 0.8649
4387.2 0.9000 0.8649
4387.3 0.9000 0.8649
4387.4 0.9000 0.8649
4387.5 0.9000 0.8649
4387.6 0.9000 0.8649
4387.7 0.9000 0.8649
4387.8 0.9000 0.8649
4387.9 0.9000 0.8649
4388.0 0.9000 0.8649
4388.1 0.9000 0.8649
4388.2 0.9000 0.8650
4388.3 0.9000 0.8650
4388.4 0.9000 0.8650
4388.5 0.9000 0.8650
4388.6 0.9000 0.8650
4388.7 0.9000 0.8650
4388.8 0.9000 0.8650
4388.9 0.9000 0.8650
4389.0 0.9000 0.8650
4389.1 0.9000 0.8650
4389.2 0.9000 0.8650
4389.3 0.9000 0.8650
4389.4 0.9000 0.8650
4389.5 0.9000 0.8650
4389.6 0.9000 0.8651
4389.7 0.9000 0.8651
4389.8 0.9000 0.8651
4389.9 0.9000 0.8651
4390.0 0.9000 0.8651
4390.1 0.9000 0.8651
4390.2 0.9000 0.8651
4390.3 0.9000 0.8651
4390.4 0.9000 0.8651
4390.5 0.9000 0.8651
4390.6 0.9000 0.8651
4390.7 0.9000 0.8651
4390.8 0.9000 0.8651
4390.9 0.9000 0.8651
4391.0 0.9000 0.8652
4391.1 0.9000 0.8652
4391.2 0.9000 0.8652
4391.3 0.9000 0.8652
4391.4 0.9000 0.8652
4391.5 0.9000 0.8652
4391.6 0.9000 0.8652
4391.7 0.9000 0.8652
4391.8 0.9000 0.8652
4391.9 0.9000 0.8652
4392.0 0.9000 0.8652
4392.1 0.9000 0.8652
4392.2 0.9000 0.8652
4392.3 0.9000 0.8652
4392.4 0.9000 0.8653
4392.5 0.9000 0.8653
4392.6 0.9000 0.8653
4392.7 0.9000 0.8653
4392.8 0.9000 0.8653
4392.9 0.9000 0.8653
4393.0 0.9000 0.8653
4393.1 0.9000 0.8653
4393.2 0.9000 0.8653
4393.3 0.9000 0.8653
4393.4 0.9000 0.8653
4393.5 0.9000 0.8653
4393.6 0.9000 0.8653
4393.7 0.9000 0.8653
4393.8 0.9000 0.8654
4393.9 0.9000 0.8654
4394.0 0.9000 0.8654
4394.1 0.9000 0.8654
4394.2 0.9000 0.8654
4394.3 0.9000 0.8654
4394.4 0.9000 0.8654
4394.5 0.9000 0.8654
4394.6 0.9000 0.8654
4394.7 0.9000 0.8654
4394.8 0.9000 0.8654
4394.9 0.9000 0.8654
4395.0 0.9000 0.8654
4395.1 0.9000 0.8654
4395.2 0.9000 0.8655
4395.3 0.9000 0.8655
4395.4 0.9000 0.8655
4395.5 0.9000 0.8655
4395.6 0.9000 0.8655
4395.7 0.9000 0.8655
4395.8 0.9000 0.8655
4395.9 0.9000 0.8655
4396.0 0.9000 0.8655
4396.1 0.9000 0.8655
4396.2 0.9000 0.8655
4396.3 0.9000 0.8655
4396.4 0.9000 0.8655
4396.5 0.9000 0.8655
4396.6 0.9000 0.8656
4396.7 0.9000 0.8656
4396.8 0.9000 0.8656
4396.9 0.9000 0.8656
4397.0 0.9000 0.8656
4397.1 0.9000 0.8656
4397.2 0.9000 0.8656
4397.3 0.9000 0.8656
4397.4 0.9000 0.8656
4397.5 0.9000 0.8656
4397.6 0.9000 0.8656
4397.7 0.9000 0.8656
4397.8 0.9000 0.8656
4397.9 0.9000 0.8656
4398.0 0.9000 0.8657
4398.1 0.9000 0.8657
4398.2 0.9000 0.8657
4398.3 0.9000 0.8657
4398.4 0.9000 0.8657
4398.5 0.9000 0.8657
4398.6 0.9000 0.8657
4398.7 0.9000 0.8657
4398.8 0.9000 0.8657
4398.9 0.9000 0.8657
4399.0 0.9000 0.8657
4399.1 0.9000 0.8657
4399.2 0.9000 0.8657
4399.3 0.9000 0.8657
4399.4 0.9000 0.8658
4399.5 0.9000 0.8658
4399.6 0.9000 0.8658
4399.7 0.9000 0.8658
4399.8 0.9000 0.8658
4399.9 0.9000 0.8658
4400.0 0.9000 0.8658
4400.1 0.9000 0.8658
4400.2 0.9000 0.8658
4400.3 0.9000 0.8658
4400.4 0.9000 0.8658
4400.5 0.9000 0.8658
4400.6 0.9000 0.8658
4400.7 0.9000 0.8659
4400.8 0.9000 0.8659
4400.9 0.9000 0.8659
4401.0 0.9000 0.8659
4401.1 0.9000 0.8659
4401.2 0.9000 0.8659
4401.3 0.9000 0.8659
4401.4 0.9000 0.8659
4401.5 0.9000 0.8659
4401.6 0.9000 0.8659
4401.7 0.9000 0.8659
4401.8 0.9000 0.8659
4401.9 0.9000 0.8659
4402.0 0.9000 0.8659
4402.1 0.9000 0.8660
4402.2 0.9000 0.8660
4402.3 0.9000 0.8660
4402.4 0.9000 0.8660
4402.5 0.9000 0.8660
4402.6 0.9000 0.8660
4402.7 0.9000 0.8660
4402.8 0.9000 0.8660
4402.9 0.9000 0.8660
4403.0 0.9000 0.8660
4403.1 0.9000 0.8660
4403.2 0.9000 0.8660
4403.3 0.9000 0.8660
4403.4 0.9000 0.8660
4403.5 0.9000 0.8661
4403.6 0.9000 0.8661
4403.7 0.9000 0.8661
4403.8 0.9000 0.8661
4403.9 0.9000 0.8661
4404.0 0.9000 0.8661
4404.1 0.9000 0.8661
4404.2 0.9000 0.8661
4404.3 0.9000 0.8661
4404.4 0.9000 0.8661
4404.5 0.9000 0.8661
4404.6 0.9000 0.8661
4404.7 0.9000 0.8661
4404.8 0.9000 0.8661
4404.9 0.9000 0.8662
4405.0 0.9000 0.8662
4405.1 0.9000 0.8662
4405.2 0.9000 0.8662
4405.3 0.9000 0.8662
4405.4 0.9000 0.8662
4405.5 0.9000 0.8662
4405.6 0.9000 0.8662
4405.7 0.9000 0.8662
4405.8 0.9000 0.8662
4405.9 0.9000 0.8662
4406.0 0.9000 0.8662
4406.1 0.9000 0.8662
4406.2 0.9000 0.8662
4406.3 0.9000 0.8663
4406.4 0.9000 0.8663
4406.5 0.9000 0.8663
4406.6 0.9000 0.8663
4406.7 0.9000 0.8663
4406.8 0.9000 0.8663
4406.9 0.9000 0.8663
4407.0 0.9000 0.8663
4407.1 0.9000 0.8663
4407.2 0.9000 0.8663
4407.3 0.9000 0.8663
4407.4 0.9000 0.8663
4407.5 0.9000 0.8663
4407.6 0.9000 0.8663
4407.7 0.9000 0.8664
4407.8 0.9000 0.8664
4407.9 0.9000 0.8664
4408.0 0.9000 0.8664
4408.1 0.9000 0.8664
4408.2 0.9000 0.8664
4408.3 0.9000 0.8664
4408.4 0.9000 0.8664
4408.5 0.9000 0.8664
4408.6 0.9000 0.8664
4408.7 0.9000 0.8664
4408.8 0.9000 0.8664
4408.9 0.9000 0.8664
4409.0 0.9000 0.8664
4409.1 0.9000 0.8665
4409.2 0.9000 0.8665
4409.3 0.9000 0.8665
4409.4 0.9000 0.8665
4409.5 0.9000 0.8665
4409.6 0.9000 0.8665
4409.7 0.9000 0.8665
4409.8 0.9000 0.8665
4409.9 0.9000 0.8665
4410.0 0.9000 0.8665
4410.1 0.9000 0.8665
4410.2 0.9000 0.8665
4410.3 0.9000 0.8665
4410.4 0.9000 0.8665
4410.5 0.9000 0.8666
4410.6 0.9000 0.8666
4410.7 0.9000 0.8666
4410.8 0.9000 0.8666
4410.9 0.9000 0.8666
4411.0 0.9000 0.8666
4411.1 0.9000 0.8666
4411.2 0.9000 0.8666
4411.3 0.9000 0.8666
4411.4 0.9000 0.8666
4411.5 0.9000 0.8666
4411.6 0.9000 0.8666
4411.7 0.9000 0.8666
4411.8 0.9000 0.8666
4411.9 0.9000 0.8667
4412.0 0.9000 0.8667
4412.1 0.9000 0.8667
4412.2 0.9000 0.8667
4412.3 0.9000 0.8667
4412.4 0.9000 0.8667
4412.5 0.9000 0.8667
4412.6 0.9000 0.8667
4412.7 0.9000 0.8667
4412.8 0.9000 0.8667
4412.9 0.9000 0.8667
4413.0 0.9000 0.8667
4413.1 0.9000 0.8667
4413.2 0.9000 0.8668
4413.3 0.9000 0.8668
4413.4 0.9000 0.8668
4413.5 0.9000 0.8668
4413.6 0.9000 0.8668
4413.7 0.9000 0.8668
4413.8 0.9000 0.8668
4413.9 0.9000 0.8668
4414.0 0.9000 0.8668
4414.1 0.9000 0.8668
4414.2 0.9000 0.8668
4414.3 0.9000 0.8668
4414.4 0.9000 0.8668
4414.5 0.9000 0.8668
4414.6 0.9000 0.8669
4414.7 0.9000 0.8669
4414.8 0.9000 0.8669
4414.9 0.9000 0.8669
4415.0 0.9000 0.8669
4415.1 0.9000 0.8669
4415.2 0.9000 0.8669
4415.3 0.9000 0.8669
4415.4 0.9000 0.8669
4415.5 0.9000 0.8669
4415.6 0.9000 0.8669
4415.7 0.9000 0.8669
4415.8 0.9000 0.8669
4415.9 0.9000 0.8669
4416.0 0.9000 0.8670
4416.1 0.9000 0.8670
4416.2 0.9000 0.8670
4416.3 0.9000 0.8670
4416.4 0.9000 0.8670
4416.5 0.9000 0.8670
4416.6 0.9000 0.8670
4416.7 0.9000 0.8670
4416.8 0.9000 0.8670
4416.9 0.9000 0.8670
4417.0 0.9000 0.8670
4417.1 0.9000 0.8670
4417.2 0.9000 0.8670
4417.3 0.9000 0.8670
4417.4 0.9000 0.8671
4417.5 0.9000 0.8671
4417.6 0.9000 0.8671
4417.7 0.9000 0.8671
4417.8 0.9000 0.8671
4417.9 0.9000 0.8671
4418.0 0.9000 0.8671
4418.1 0.9000 0.8671
4418.2 0.9000 0.8671
4418.3 0.9000 0.8671
4418.4 0.9000 0.8671
4418.5 0.9000 0.8671
4418.6 0.9000 0.8671
4418.7 0.9000 0.8671
4418.8 0.9000 0.8672
4418.9 0.9000 0.8672
4419.0 0.9000 0.8672
4419.1 0.9000 0.8672
4419.2 0.9000 0.8672
4419.3 0.9000 0.8672
4419.4 0.9000 0.8672
4419.5 0.9000 0.8672
4419.6 0.9000 0.8672
4419.7 0.9000 0.8672
4419.8 0.9000 0.8672
4419.9 0.9000 0.8672
4420.0 0.9000 0.8672
4420.1 0.9000 0.8672
4420.2 0.9000 0.8673
4420.3 0.9000 0.8673
4420.4 0.9000 0.8673
4420.5 0.9000 0.8673
4420.6 0.9000 0.8673
4420.7 0.9000 0.8673
4420.8 0.9000 0.8673
4420.9 0.9000 0.8673
4421.0 0.9000 0.8673
4421.1 0.9000 0.8673
4421.2 0.9000 0.8673
4421.3 0.9000 0.8673
4421.4 0.9000 0.8673
4421.5 0.9000 0.8673
4421.6 0.9000 0.8674
4421.7 0.9000 0.8674
4421.8 0.9000 0.8674
4421.9 0.9000 0.8674
4422.0 0.9000 0.8674
4422.1 0.9000 0.8674
4422.2 0.9000 0.8674
4422.3 0.9000 0.8674
4422.4 0.9000 0.8674
4422.5 0.9000 0.8674
4422.6 0.9000 0.8674
4422.7 0.9000 0.8674
4422.8 0.9000 0.8674
4422.9 0.9000 0.8674
4423.0 0.9000 0.8675
4423.1 0.9000 0.8675
4423.2 0.9000 0.8675
4423.3 0.9000 0.8675
4423.4 0.9000 0.8675
4423.5 0.9000 0.8675
4423.6 0.9000 0.8675
4423.7 0.9000 0.8675
4423.8 0.9000 0.8675
4423.9 0.9000 0.8675
4424.0 0.9000 0.8675
4424.1 0.9000 0.8675
4424.2 0.9000 0.8675
4424.3 0.9000 0.8675
4424.4 0.9000 0.8676
4424.5 0.9000 0.8676
4424.6 0.9000 0.8676
4424.7 0.9000 0.8676
4424.8 0.9000 0.8676
4424.9 0.9000 0.8676
4425.0 0.9000 0.8676
4425.1 0.9000 0.8676
4425.2 0.9000 0.8676
4425.3 0.9000 0.8676
4425.4 0.9000 0.8676
4425.5 0.9000 0.8676
4425.6 0.9000 0.8676
4425.7 0.9000 0.8677
4425.8 0.9000 0.8677
4425.9 0.9000 0.8677
4426.0 0.9000 0.8677
4426.1 0.9000 0.8677
4426.2 0.9000 0.8677
4426.3 0.9000 0.8677
4426.4 0.9000 0.8677
4426.5 0.9000 0.8677
4426.6 0.9000 0.8677
4426.7 0.9000 0.8677
4426.8 0.9000 0.8677
4426.9 0.9000 0.8677
4427.0 0.9000 0.8677
4427.1 0.9000 0.8678
4427.2 0.9000 0.8678
4427.3 0.9000 0.8678
4427.4 0.9000 0.8678
4427.5 0.9000 0.8678
4427.6 0.9000 0.8678
4427.7 0.9000 0.8678
4427.8 0.9000 0.8678
4427.9 0.9000 0.8678
4428.0 0.9000 0.8678
4428.1 0.9000 0.8678
4428.2 0.9000 0.8678
4428.3 0.9000 0.8678
4428.4 0.9000 0.8678
4428.5 0.9000 0.8679
4428.6 0.9000 0.8679
4428.7 0.9000 0.8679
4428.8 0.9000 0.8679
4428.9 0.9000 0.8679
4429.0 0.9000 0.8679
4429.1 0.9000 0.8679
4429.2 0.9000 0.8679
4429.3 0.9000 0.8679
4429.4 0.9000 0.8679
4429.5 0.9000 0.8679
4429.6 0.9000 0.8679
4429.7 0.9000 0.8679
4429.8 0.9000 0.8679
4429.9 0.9000 0.8680
4430.0 0.9000 0.8680
4430.1 0.9000 0.8680
4430.2 0.9000 0.8680
4430.3 0.9000 0.8680
4430.4 0.9000 0.8680
4430.5 0.9000 0.8680
4430.6 0.9000 0.8680
4430.7 0.9000 0.8680
4430.8 0.9000 0.8680
4430.9 0.9000 0.8680
4431.0 0.9000 0.8680
4431.1 0.9000 0.8680
4431.2 0.9000 0.8680
4431.3 0.9000 0.8681
4431.4 0.9000 0.8681
4431.5 0.9000 0.8681
4431.6 0.9000 0.8681
4431.7 0.9000 0.8681
4431.8 0.9000 0.8681
4431.9 0.9000 0.8681
4432.0 0.9000 0.8681
4432.1 0.9000 0.8681
4432.2 0.9000 0.8681
4432.3 0.9000 0.8681
4432.4 0.9000 0.8681
4432.5 0.9000 0.8681
4432.6 0.9000 0.8681
4432.7 0.9000 0.8682
4432.8 0.9000 0.8682
4432.9 0.9000 0.8682
4433.0 0.9000 0.8682
4433.1 0.9000 0.8682
4433.2 0.9000 0.8682
4433.3 0.9000 0.8682
4433.4 0.9000 0.8682
4433.5 0.9000 0.8682
4433.6 0.9000 0.8682
4433.7 0.9000 0.8682
4433.8 0.9000 0.8682
4433.9 0.9000 0.8682
4434.0 0.9000 0.8682
4434.1 0.9000 0.8683
4434.2 0.9000 0.8683
4434.3 0.9000 0.8683
4434.4 0.9000 0.8683
4434.5 0.9000 0.8683
4434.6 0.9000 0.8683
4434.7 0.9000 0.8683
4434.8 0.9000 0.8683
4434.9 0.9000 0.8683
4435.0 0.9000 0.8683
4435.1 0.9000 0.8683
4435.2 0.9000 0.8683
4435.3 0.9000 0.8683
4435.4 0.9000 0.8683
4435.5 0.9000 0.8684
4435.6 0.9000 0.8684
4435.7 0.9000 0.8684
4435.8 0.9000 0.8684
4435.9 0.9000 0.8684
4436.0 0.9000 0.8684
4436.1 0.9000 0.8684
4436.2 0.9000 0.8684
4436.3 0.9000 0.8684
4436.4 0.9000 0.8684
4436.5 0.9000 0.8684
4436.6 0.9000 0.8684
4436.7 0.9000 0.8684
4436.8 0.9000 0.8684
4436.9 0.9000 0.8685
4437.0 0.9000 0.8685
4437.1 0.9000 0.8685
4437.2 0.9000 0.8685
4437.3 0.9000 0.8685
4437.4 0.9000 0.8685
4437.5 0.9000 0.8685
4437.6 0.9000 0.8685
4437.7 0.9000 0.8685
4437.8 0.9000 0.8685
4437.9 0.9000 0.8685
4438.0 0.9000 0.8685
4438.1 0.9000 0.8685
4438.2 0.9000 0.8686
4438.3 0.9000 0.8686
4438.4 0.9000 0.8686
4438.5 0.9000 0.8686
4438.6 0.9000 0.8686
4438.7 0.9000 0.8686
4438.8 0.9000 0.8686
4438.9 0.9000 0.8686
4439.0 0.9000 0.8686
4439.1 0.9000 0.8686
4439.2 0.9000 0.8686
4439.3 0.9000 0.8686
4439.4 0.9000 0.8686
4439.5 0.9000 0.8686
4439.6 0.9000 0.8687
4439.7 0.9000 0.8687
4439.8 0.9000 0.8687
4439.9 0.9000 0.8687
4440.0 0.9000 0.8687
4440.1 0.9000 0.8687
4440.2 0.9000 0.8687
4440.3 0.9000 0.8687
4440.4 0.9000 0.8687
4440.5 0.9000 0.8687
4440.6 0.9000 0.8687
4440.7 0.9000 0.8687
4440.8 0.9000 0.8687
4440.9 0.9000 0.8687
4441.0 0.9000 0.8688
4441.1 0.9000 0.8688
4441.2 0.9000 0.8688
4441.3 0.9000 0.8688
4441.4 0.9000 0.8688
4441.5 0.9000 0.8688
4441.6 0.9000 0.8688
4441.7 0.9000 0.8688
4441.8 0.9000 0.8688
4441.9 0.9000 0.8688
4442.0 0.9000 0.8688
4442.1 0.9000 0.8688
4442.2 0.9000 0.8688
4442.3 0.9000 0.8688
4442.4 0.9000 0.8689
4442.5 0.9000 0.8689
4442.6 0.9000 0.8689
4442.7 0.9000 0.8689
4442.8 0.9000 0.8689
4442.9 0.9000 0.8689
4443.0 0.9000 0.8689
4443.1 0.9000 0.8689
4443.2 0.9000 0.8689
4443.3 0.9000 0.8689
4443.4 0.9000 0.8689
4443.5 0.9000 0.8689
4443.6 0.9000 0.8689
4443.7 0.9000 0.8689
4443.8 0.9000 0.8690
4443.9 0.9000 0.8690
4444.0 0.9000 0.8690
4444.1 0.9000 0.8690
4444.2 0.9000 0.8690
4444.3 0.9000 0.8690
4444.4 0.9000 0.8690
4444.5 0.9000 0.8690
4444.6 0.9000 0.8690
4444.7 0.9000 0.8690
4444.8 0.9000 0.8690
4444.9 0.9000 0.8690
4445.0 0.9000 0.8690
4445.1 0.9000 0.8690
4445.2 0.9000 0.8691
4445.3 0.9000 0.8691
4445.4 0.9000 0.8691
4445.5 0.9000 0.8691
4445.6 0.9000 0.8691
4445.7 0.9000 0.8691
4445.8 0.9000 0.8691
4445.9 0.9000 0.8691
4446.0 0.9000 0.8691
4446.1 0.9000 0.8691
4446.2 0.9000 0.8691
4446.3 0.9000 0.8691
4446.4 0.9000 0.8691
4446.5 0.9000 0.8691
4446.6 0.9000 0.8692
4446.7 0.9000 0.8692
4446.8 0.9000 0.8692
4446.9 0.9000 0.8692
4447.0 0.9000 0.8692
4447.1 0.9000 0.8692
4447.2 0.9000 0.8692
4447.3 0.9000 0.8692
4447.4 0.9000 0.8692
4447.5 0.9000 0.8692
4447.6 0.9000 0.8692
4447.7 0.9000 0.8692
4447.8 0.9000 0.8692
4447.9 0.9000 0.8692
4448.0 0.9000 0.8693
4448.1 0.9000 0.8693
4448.2 0.9000 0.8693
4448.3 0.9000 0.8693
4448.4 0.9000 0.8693
4448.5 0.9000 0.8693
4448.6 0.9000 0.8693
4448.7 0.9000 0.8693
4448.8 0.9000 0.8693
4448.9 0.9000 0.8693
4449.0 0.9000 0.8693
4449.1 0.9000 0.8693
4449.2 0.9000 0.8693
4449.3 0.9000 0.8693
4449.4 0.9000 0.8694
4449.5 0.9000 0.8694
4449.6 0.9000 0.8694
4449.7 0.9000 0.8694
4449.8 0.9000 0.8694
4449.9 0.9000 0.8694
4450.0 0.9000 0.8694
4450.1 0.9000 0.8694
4450.2 0.9000 0.8694
4450.3 0.9000 0.8694
4450.4 0.9000 0.8694
4450.5 0.9000 0.8694
4450.6 0.9000 0.8694
4450.7 0.9000 0.8695
4450.8 0.9000 0.8695
4450.9 0.9000 0.8695
4451.0 0.9000 0.8695
4451.1 0.9000 0.8695
4451.2 0.9000 0.8695
4451.3 0.9000 0.8695
4451.4 0.9000 0.8695
4451.5 0.9000 0.8695
4451.6 0.9000 0.8695
4451.7 0.9000 0.8695
4451.8 0.9000 0.8695
4451.9 0.9000 0.8695
4452.0 0.9000 0.8695
4452.1 0.9000 0.8696
4452.2 0.9000 0.8696
4452.3 0.9000 0.8696
4452.4 0.9000 0.8696
4452.5 0.9000 0.8696
4452.6 0.9000 0.8696
4452.7 0.9000 0.8696
4452.8 0.9000 0.8696
4452.9 0.9000 0.8696
4453.0 0.9000 0.8696
4453.1 0.9000 0.8696
4453.2 0.9000 0.8696
4453.3 0.9000 0.8696
4453.4 0.9000 0.8696
4453.5 0.9000 0.8697
4453.6 0.9000 0.8697
4453.7 0.9000 0.8697
4453.8 0.9000 0.8697
4453.9 0.9000 0.8697
4454.0 0.9000 0.8697
4454.1 0.9000 0.8697
4454.2 0.9000 0.8697
4454.3 0.9000 0.8697
4454.4 0.9000 0.8697
4454.5 0.9000 0.8697
4454.6 0.9000 0.8697
4454.7 0.9000 0.8697
4454.8 0.9000 0.8697
4454.9 0.9000 0.8698
4455.0 0.9000 0.8698
4455.1 0.9000 0.8698
4455.2 0.9000 0.8698
4455.3 0.9000 0.8698
4455.4 0.9000 0.8698
4455.5 0.9000 0.8698
4455.6 0.9000 0.8698
4455.7 0.9000 0.8698
4455.8 0.9000 0.8698
4455.9 0.9000 0.8698
4456.0 0.9000 0.8698
4456.1 0.9000 0.8698
4456.2 0.9000 0.8698
4456.3 0.9000 0.8699
4456.4 0.9000 0.8699
4456.5 0.9000 0.8699
4456.6 0.9000 0.8699
4456.7 0.9000 0.8699
4456.8 0.9000 0.8699
4456.9 0.9000 0.8699
4457.0 0.9000 0.8699
4457.1 0.9000 0.8699
4457.2 0.9000 0.8699
4457.3 0.9000 0.8699
4457.4 0.9000 0.8699
4457.5 0.9000 0.8699
4457.6 0.9000 0.8699
4457.7 0.9000 0.8700
4457.8 0.9000 0.8700
4457.9 0.9000 0.8700
4458.0 0.9000 0.8700
4458.1 0.9000 0.8700
4458.2 0.9000 0.8700
4458.3 0.9000 0.8700
4458.4 0.9000 0.8700
4458.5 0.9000 0.8700
4458.6 0.9000 0.8700
4458.7 0.9000 0.8700
4458.8 0.9000 0.8700
4458.9 0.9000 0.8700
4459.0 0.9000 0.8700
4459.1 0.9000 0.8701
4459.2 0.9000 0.8701
4459.3 0.9000 0.8701
4459.4 0.9000 0.8701
4459.5 0.9000 0.8701
4459.6 0.9000 0.8701
4459.7 0.9000 0.8701
4459.8 0.9000 0.8701
4459.9 0.9000 0.8701
4460.0 0.9000 0.8701
4460.1 0.9000 0.8701
4460.2 0.9000 0.8701
4460.3 0.9000 0.8701
4460.4 0.9000 0.8701
4460.5 0.9000 0.8702
4460.6 0.9000 0.8702
4460.7 0.9000 0.8702
4460.8 0.9000 0.8702
4460.9 0.9000 0.8702
4461.0 0.9000 0.8702
4461.1 0.9000 0.8702
4461.2 0.9000 0.8702
4461.3 0.9000 0.8702
4461.4 0.9000 0.8702
4461.5 0.9000 0.8702
4461.6 0.9000 0.8702
4461.7 0.9000 0.8702
4461.8 0.9000 0.8702
4461.9 0.9000 0.8703
4462.0 0.9000 0.8703
4462.1 0.9000 0.8703
4462.2 0.9000 0.8703
4462.3 0.9000 0.8703
4462.4 0.9000 0.8703
4462.5 0.9000 0.8703
4462.6 0.9000 0.8703
4462.7 0.9000 0.8703
4462.8 0.9000 0.8703
4462.9 0.9000 0.8703
4463.0 0.9000 0.8703
4463.1 0.9000 0.8703
4463.2 0.9000 0.8704
4463.3 0.9000 0.8704
4463.4 0.9000 0.8704
4463.5 0.9000 0.8704
4463.6 0.9000 0.8704
4463.7 0.9000 0.8704
4463.8 0.9000 0.8704
4463.9 0.9000 0.8704
4464.0 0.9000 0.8704
4464.1 0.9000 0.8704
4464.2 0.9000 0.8704
4464.3 0.9000 0.8704
4464.4 0.9000 0.8704
4464.5 0.9000 0.8704
4464.6 0.9000 0.8705
4464.7 0.9000 0.8705
4464.8 0.9000 0.8705
4464.9 0.9000 0.8705
4465.0 0.9000 0.8705
4465.1 0.9000 0.8705
4465.2 0.9000 0.8705
4465.3 0.9000 0.8705
4465.4 0.9000 0.8705
4465.5 0.9000 0.8705
4465.6 0.9000 0.8705
4465.7 0.9000 0.8705
4465.8 0.9000 0.8705
4465.9 0.9000 0.8705
4466.0 0.9000 0.8706
4466.1 0.9000 0.8706
4466.2 0.9000 0.8706
4466.3 0.9000 0.8706
4466.4 0.9000 0.8706
4466.5 0.9000 0.8706
4466.6 0.9000 0.8706
4466.7 0.9000 0.8706
4466.8 0.9000 0.8706
4466.9 0.9000 0.8706
4467.0 0.9000 0.8706
4467.1 0.9000 0.8706
4467.2 0.9000 0.8706
4467.3 0.9000 0.8706
4467.4 0.9000 0.8707
4467.5 0.9000 0.8707
4467.6 0.9000 0.8707
4467.7 0.9000 0.8707
4467.8 0.9000 0.8707
4467.9 0.9000 0.8707
4468.0 0.9000 0.8707
4468.1 0.9000 0.8707
4468.2 0.9000 0.8707
4468.3 0.9000 0.8707
4468.4 0.9000 0.8707
4468.5 0.9000 0.8707
4468.6 0.9000 0.8707
4468.7 0.9000 0.8707
4468.8 0.9000 0.8708
4468.9 0.9000 0.8708
4469.0 0.9000 0.8708
4469.1 0.9000 0.8708
4469.2 0.9000 0.8708
4469.3 0.9000 0.8708
4469.4 0.9000 0.8708
4469.5 0.9000 0.8708
4469.6 0.9000 0.8708
4469.7 0.9000 0.8708
4469.8 0.9000 0.8708
4469.9 0.9000 0.8708
4470.0 0.9000 0.8708
4470.1 0.9000 0.8708
4470.2 0.9000 0.8709
4470.3 0.9000 0.8709
4470.4 0.9000 0.8709
4470.5 0.9000 0.8709
4470.6 0.9000 0.8709
4470.7 0.9000 0.8709
4470.8 0.9000 0.8709
4470.9 0.9000 0.8709
4471.0 0.9000 0.8709
4471.1 0.9000 0.8709
4471.2 0.9000 0.8709
4471.3 0.9000 0.8709
4471.4 0.9000 0.8709
4471.5 0.9000 0.8709
4471.6 0.9000 0.8710
4471.7 0.9000 0.8710
4471.8 0.9000 0.8710
4471.9 0.9000 0.8710
4472.0 0.9000 0.8710
4472.1 0.9000 0.8710
4472.2 0.9000 0.8710
4472.3 0.9000 0.8710
4472.4 0.9000 0.8710
4472.5 0.9000 0.8710
4472.6 0.9000 0.8710
4472.7 0.9000 0.8710
4472.8 0.9000 0.8710
4472.9 0.9000 0.8710
4473.0 0.9000 0.8711
4473.1 0.9000 0.8711
4473.2 0.9000 0.8711
4473.3 0.9000 0.8711
4473.4 0.9000 0.8711
4473.5 0.9000 0.8711
4473.6 0.9000 0.8711
4473.7 0.9000 0.8711
4473.8 0.9000 0.8711
4473.9 0.9000 0.8711
4474.0 0.9000 0.8711
4474.1 0.9000 0.8711
4474.2 0.9000 0.8711
4474.3 0.9000 0.8711
4474.4 0.9000 0.8712
4474.5 0.9000 0.8712
4474.6 0.9000 0.8712
4474.7 0.9000 0.8712
4474.8 0.9000 0.8712
4474.9 0.9000 0.8712
4475.0 0.9000 0.8712
4475.1 0.9000 0.8712
4475.2 0.9000 0.8712
4475.3 0.9000 0.8712
4475.4 0.9000 0.8712
4475.5 0.9000 0.8712
4475.6 0.9000 0.8712
4475.7 0.9000 0.8713
4475.8 0.9000 0.8713
4475.9 0.9000 0.8713
4476.0 0.9000 0.8713
4476.1 0.9000 0.8713
4476.2 0.9000 0.8713
