# Theoretical transmission filter for J-PLUS filter r_sdss
# Date of creation: 2013-01-17
# Author: J. Varela
# 
# Requirements:
#    Central wavelength (Angstroms): 6250
#    W1 (Angstroms): 1250
#    FWHM (Angstroms): 1500
#    Transmission peak: 0.90
#
# Columns description:
#    wl: Wavelength in Angstroms
#    T: Transmission
#    T+CCD: Transmission Filter+CCD
#
# wl   T  T+CCD
5427.9 0.1904 0.1752
5428.0 0.1908 0.1755
5428.1 0.1912 0.1759
5428.2 0.1915 0.1762
5428.3 0.1919 0.1765
5428.4 0.1922 0.1769
5428.5 0.1926 0.1772
5428.6 0.1930 0.1775
5428.7 0.1933 0.1779
5428.8 0.1937 0.1782
5428.9 0.1940 0.1785
5429.0 0.1944 0.1788
5429.1 0.1948 0.1792
5429.2 0.1951 0.1795
5429.3 0.1955 0.1798
5429.4 0.1958 0.1802
5429.5 0.1962 0.1805
5429.6 0.1966 0.1808
5429.7 0.1969 0.1812
5429.8 0.1973 0.1815
5429.9 0.1976 0.1818
5430.0 0.1980 0.1822
5430.1 0.1984 0.1825
5430.2 0.1987 0.1828
5430.3 0.1991 0.1832
5430.4 0.1994 0.1835
5430.5 0.1998 0.1838
5430.6 0.2002 0.1841
5430.7 0.2005 0.1845
5430.8 0.2009 0.1848
5430.9 0.2012 0.1851
5431.0 0.2016 0.1855
5431.1 0.2020 0.1858
5431.2 0.2023 0.1861
5431.3 0.2027 0.1865
5431.4 0.2030 0.1868
5431.5 0.2034 0.1871
5431.6 0.2038 0.1875
5431.7 0.2041 0.1878
5431.8 0.2045 0.1881
5431.9 0.2048 0.1885
5432.0 0.2052 0.1888
5432.1 0.2056 0.1891
5432.2 0.2059 0.1894
5432.3 0.2063 0.1898
5432.4 0.2066 0.1901
5432.5 0.2070 0.1904
5432.6 0.2074 0.1908
5432.7 0.2077 0.1911
5432.8 0.2081 0.1914
5432.9 0.2084 0.1918
5433.0 0.2088 0.1921
5433.1 0.2092 0.1924
5433.2 0.2095 0.1928
5433.3 0.2099 0.1931
5433.4 0.2102 0.1934
5433.5 0.2106 0.1938
5433.6 0.2110 0.1941
5433.7 0.2113 0.1944
5433.8 0.2117 0.1947
5433.9 0.2120 0.1951
5434.0 0.2124 0.1954
5434.1 0.2128 0.1957
5434.2 0.2131 0.1961
5434.3 0.2135 0.1964
5434.4 0.2138 0.1967
5434.5 0.2142 0.1971
5434.6 0.2146 0.1974
5434.7 0.2149 0.1977
5434.8 0.2153 0.1981
5434.9 0.2156 0.1984
5435.0 0.2160 0.1987
5435.1 0.2164 0.1991
5435.2 0.2167 0.1994
5435.3 0.2171 0.1997
5435.4 0.2174 0.2000
5435.5 0.2178 0.2004
5435.6 0.2182 0.2007
5435.7 0.2185 0.2010
5435.8 0.2189 0.2014
5435.9 0.2192 0.2017
5436.0 0.2196 0.2020
5436.1 0.2200 0.2024
5436.2 0.2203 0.2027
5436.3 0.2207 0.2030
5436.4 0.2210 0.2034
5436.5 0.2214 0.2037
5436.6 0.2218 0.2040
5436.7 0.2221 0.2044
5436.8 0.2225 0.2047
5436.9 0.2228 0.2050
5437.0 0.2232 0.2053
5437.1 0.2236 0.2057
5437.2 0.2239 0.2060
5437.3 0.2243 0.2063
5437.4 0.2246 0.2067
5437.5 0.2250 0.2070
5437.6 0.2254 0.2073
5437.7 0.2257 0.2077
5437.8 0.2261 0.2080
5437.9 0.2264 0.2083
5438.0 0.2268 0.2087
5438.1 0.2272 0.2090
5438.2 0.2275 0.2093
5438.3 0.2279 0.2096
5438.4 0.2282 0.2100
5438.5 0.2286 0.2103
5438.6 0.2290 0.2106
5438.7 0.2293 0.2110
5438.8 0.2297 0.2113
5438.9 0.2300 0.2116
5439.0 0.2304 0.2120
5439.1 0.2308 0.2123
5439.2 0.2311 0.2126
5439.3 0.2315 0.2130
5439.4 0.2318 0.2133
5439.5 0.2322 0.2136
5439.6 0.2326 0.2140
5439.7 0.2329 0.2143
5439.8 0.2333 0.2146
5439.9 0.2336 0.2149
5440.0 0.2340 0.2153
5440.1 0.2344 0.2156
5440.2 0.2347 0.2159
5440.3 0.2351 0.2163
5440.4 0.2354 0.2166
5440.5 0.2358 0.2169
5440.6 0.2362 0.2173
5440.7 0.2365 0.2176
5440.8 0.2369 0.2179
5440.9 0.2372 0.2183
5441.0 0.2376 0.2186
5441.1 0.2380 0.2189
5441.2 0.2383 0.2193
5441.3 0.2387 0.2196
