# Theoretical transmission filter for J-PLUS filter F410
# Date of creation: 2013-01-17
# Author: J. Varela
# 
# Requirements:
#    Central wavelength (Angstroms): 4100
#    W1 (Angstroms): 170
#    FWHM (Angstroms): 200
#    Transmission peak: 0.90
#
# Columns description:
#    wl: Wavelength in Angstroms
#    T: Transmission
#    T+CCD: Transmission Filter+CCD
#
# wl   T  T+CCD
3996.0 0.3300 0.3065
3996.1 0.3330 0.3092
3996.2 0.3360 0.3120
3996.3 0.3390 0.3148
3996.4 0.3420 0.3176
3996.5 0.3450 0.3204
3996.6 0.3480 0.3232
3996.7 0.3510 0.3260
3996.8 0.3540 0.3288
3996.9 0.3570 0.3316
3997.0 0.3600 0.3344
3997.1 0.3630 0.3372
3997.2 0.3660 0.3400
3997.3 0.3690 0.3428
3997.4 0.3720 0.3456
3997.5 0.3750 0.3484
3997.6 0.3780 0.3512
3997.7 0.3810 0.3540
3997.8 0.3840 0.3568
3997.9 0.3870 0.3596
3998.0 0.3900 0.3624
3998.1 0.3930 0.3652
3998.2 0.3960 0.3680
3998.3 0.3990 0.3708
3998.4 0.4020 0.3736
3998.5 0.4050 0.3764
3998.6 0.4080 0.3792
3998.7 0.4110 0.3820
3998.8 0.4140 0.3849
3998.9 0.4170 0.3877
3999.0 0.4200 0.3905
3999.1 0.4230 0.3933
3999.2 0.4260 0.3961
3999.3 0.4290 0.3989
3999.4 0.4320 0.4017
3999.5 0.4350 0.4045
3999.6 0.4380 0.4073
3999.7 0.4410 0.4101
3999.8 0.4440 0.4129
3999.9 0.4470 0.4157
4000.0 0.4500 0.4185
4000.1 0.4530 0.4213
4000.2 0.4560 0.4241
4000.3 0.4590 0.4269
4000.4 0.4620 0.4297
4000.5 0.4650 0.4325
4000.6 0.4680 0.4353
4000.7 0.4710 0.4381
4000.8 0.4740 0.4409
4000.9 0.4770 0.4436
4001.0 0.4800 0.4464
4001.1 0.4830 0.4492
4001.2 0.4860 0.4520
4001.3 0.4890 0.4548
4001.4 0.4920 0.4576
4001.5 0.4950 0.4604
4001.6 0.4980 0.4632
4001.7 0.5010 0.4660
4001.8 0.5040 0.4688
4001.9 0.5070 0.4716
4002.0 0.5100 0.4744
4002.1 0.5130 0.4772
4002.2 0.5160 0.4800
4002.3 0.5190 0.4828
4002.4 0.5220 0.4856
4002.5 0.5250 0.4884
4002.6 0.5280 0.4911
4002.7 0.5310 0.4939
4002.8 0.5340 0.4967
4002.9 0.5370 0.4995
4003.0 0.5400 0.5023
4003.1 0.5430 0.5051
4003.2 0.5460 0.5079
4003.3 0.5490 0.5107
4003.4 0.5520 0.5135
4003.5 0.5550 0.5163
4003.6 0.5580 0.5191
4003.7 0.5610 0.5219
4003.8 0.5640 0.5247
4003.9 0.5670 0.5275
4004.0 0.5700 0.5303
4004.1 0.5730 0.5331
4004.2 0.5760 0.5359
4004.3 0.5790 0.5387
4004.4 0.5820 0.5415
4004.5 0.5850 0.5443
4004.6 0.5880 0.5471
4004.7 0.5910 0.5499
4004.8 0.5940 0.5526
4004.9 0.5970 0.5554
4005.0 0.6000 0.5582
4005.1 0.6030 0.5610
4005.2 0.6060 0.5638
4005.3 0.6090 0.5666
4005.4 0.6120 0.5694
4005.5 0.6150 0.5722
4005.6 0.6180 0.5750
4005.7 0.6210 0.5778
4005.8 0.6240 0.5806
4005.9 0.6270 0.5834
4006.0 0.6300 0.5862
4006.1 0.6330 0.5890
4006.2 0.6360 0.5918
4006.3 0.6390 0.5946
4006.4 0.6420 0.5974
4006.5 0.6450 0.6002
4006.6 0.6480 0.6030
4006.7 0.6510 0.6058
4006.8 0.6540 0.6086
4006.9 0.6570 0.6114
4007.0 0.6600 0.6142
4007.1 0.6630 0.6170
4007.2 0.6660 0.6198
4007.3 0.6690 0.6226
4007.4 0.6720 0.6254
4007.5 0.6750 0.6282
4007.6 0.6780 0.6310
4007.7 0.6810 0.6337
4007.8 0.6840 0.6365
4007.9 0.6870 0.6393
4008.0 0.6900 0.6421
4008.1 0.6930 0.6449
4008.2 0.6960 0.6477
4008.3 0.6990 0.6505
4008.4 0.7020 0.6533
4008.5 0.7050 0.6561
4008.6 0.7080 0.6589
4008.7 0.7110 0.6617
4008.8 0.7140 0.6645
4008.9 0.7170 0.6673
4009.0 0.7200 0.6701
4009.1 0.7230 0.6729
4009.2 0.7260 0.6757
4009.3 0.7290 0.6785
4009.4 0.7320 0.6813
4009.5 0.7350 0.6841
4009.6 0.7380 0.6869
4009.7 0.7410 0.6897
4009.8 0.7440 0.6925
4009.9 0.7470 0.6953
4010.0 0.7500 0.6981
4010.1 0.7530 0.7009
4010.2 0.7560 0.7037
4010.3 0.7590 0.7065
4010.4 0.7620 0.7093
4010.5 0.7650 0.7121
4010.6 0.7680 0.7149
4010.7 0.7710 0.7177
4010.8 0.7740 0.7205
4010.9 0.7770 0.7233
4011.0 0.7800 0.7261
4011.1 0.7830 0.7289
4011.2 0.7860 0.7317
4011.3 0.7890 0.7345
4011.4 0.7920 0.7373
4011.5 0.7950 0.7401
4011.6 0.7980 0.7429
4011.7 0.8010 0.7457
4011.8 0.8040 0.7485
4011.9 0.8070 0.7513
4012.0 0.8100 0.7541
4012.1 0.8130 0.7569
4012.2 0.8160 0.7597
4012.3 0.8190 0.7625
4012.4 0.8220 0.7653
4012.5 0.8250 0.7681
4012.6 0.8280 0.7709
4012.7 0.8310 0.7737
4012.8 0.8340 0.7765
4012.9 0.8370 0.7793
4013.0 0.8400 0.7821
4013.1 0.8430 0.7849
4013.2 0.8460 0.7877
4013.3 0.8490 0.7905
4013.4 0.8520 0.7933
4013.5 0.8550 0.7961
4013.6 0.8580 0.7989
4013.7 0.8610 0.8017
4013.8 0.8640 0.8045
4013.9 0.8670 0.8073
4014.0 0.8700 0.8101
4014.1 0.8730 0.8129
4014.2 0.8760 0.8157
4014.3 0.8790 0.8185
4014.4 0.8820 0.8213
4014.5 0.8850 0.8241
4014.6 0.8880 0.8269
4014.7 0.8910 0.8297
4014.8 0.8940 0.8325
4014.9 0.8970 0.8353
4015.0 0.9000 0.8381
4015.1 0.9000 0.8381
4015.2 0.9000 0.8381
4015.3 0.9000 0.8381
4015.4 0.9000 0.8381
4015.5 0.9000 0.8381
4015.6 0.9000 0.8381
4015.7 0.9000 0.8381
4015.8 0.9000 0.8381
4015.9 0.9000 0.8381
4016.0 0.9000 0.8382
4016.1 0.9000 0.8382
4016.2 0.9000 0.8382
4016.3 0.9000 0.8382
4016.4 0.9000 0.8382
4016.5 0.9000 0.8382
4016.6 0.9000 0.8382
4016.7 0.9000 0.8382
4016.8 0.9000 0.8382
4016.9 0.9000 0.8382
4017.0 0.9000 0.8382
4017.1 0.9000 0.8382
4017.2 0.9000 0.8382
4017.3 0.9000 0.8382
4017.4 0.9000 0.8383
4017.5 0.9000 0.8383
4017.6 0.9000 0.8383
4017.7 0.9000 0.8383
4017.8 0.9000 0.8383
4017.9 0.9000 0.8383
4018.0 0.9000 0.8383
4018.1 0.9000 0.8383
4018.2 0.9000 0.8383
4018.3 0.9000 0.8383
4018.4 0.9000 0.8383
4018.5 0.9000 0.8383
4018.6 0.9000 0.8383
4018.7 0.9000 0.8383
4018.8 0.9000 0.8384
4018.9 0.9000 0.8384
4019.0 0.9000 0.8384
4019.1 0.9000 0.8384
4019.2 0.9000 0.8384
4019.3 0.9000 0.8384
4019.4 0.9000 0.8384
4019.5 0.9000 0.8384
4019.6 0.9000 0.8384
4019.7 0.9000 0.8384
4019.8 0.9000 0.8384
4019.9 0.9000 0.8384
4020.0 0.9000 0.8384
4020.1 0.9000 0.8384
4020.2 0.9000 0.8385
4020.3 0.9000 0.8385
4020.4 0.9000 0.8385
4020.5 0.9000 0.8385
4020.6 0.9000 0.8385
4020.7 0.9000 0.8385
4020.8 0.9000 0.8385
4020.9 0.9000 0.8385
4021.0 0.9000 0.8385
4021.1 0.9000 0.8385
4021.2 0.9000 0.8385
4021.3 0.9000 0.8385
4021.4 0.9000 0.8385
4021.5 0.9000 0.8385
4021.6 0.9000 0.8386
4021.7 0.9000 0.8386
4021.8 0.9000 0.8386
4021.9 0.9000 0.8386
4022.0 0.9000 0.8386
4022.1 0.9000 0.8386
4022.2 0.9000 0.8386
4022.3 0.9000 0.8386
4022.4 0.9000 0.8386
4022.5 0.9000 0.8386
4022.6 0.9000 0.8386
4022.7 0.9000 0.8386
4022.8 0.9000 0.8386
4022.9 0.9000 0.8386
4023.0 0.9000 0.8387
4023.1 0.9000 0.8387
4023.2 0.9000 0.8387
4023.3 0.9000 0.8387
4023.4 0.9000 0.8387
4023.5 0.9000 0.8387
4023.6 0.9000 0.8387
4023.7 0.9000 0.8387
4023.8 0.9000 0.8387
4023.9 0.9000 0.8387
4024.0 0.9000 0.8387
4024.1 0.9000 0.8387
4024.2 0.9000 0.8387
4024.3 0.9000 0.8387
4024.4 0.9000 0.8388
4024.5 0.9000 0.8388
4024.6 0.9000 0.8388
4024.7 0.9000 0.8388
4024.8 0.9000 0.8388
4024.9 0.9000 0.8388
4025.0 0.9000 0.8388
4025.1 0.9000 0.8388
4025.2 0.9000 0.8388
4025.3 0.9000 0.8388
4025.4 0.9000 0.8388
4025.5 0.9000 0.8388
4025.6 0.9000 0.8388
4025.7 0.9000 0.8389
4025.8 0.9000 0.8389
4025.9 0.9000 0.8389
4026.0 0.9000 0.8389
4026.1 0.9000 0.8389
4026.2 0.9000 0.8389
4026.3 0.9000 0.8389
4026.4 0.9000 0.8389
4026.5 0.9000 0.8389
4026.6 0.9000 0.8389
4026.7 0.9000 0.8389
4026.8 0.9000 0.8389
4026.9 0.9000 0.8389
4027.0 0.9000 0.8389
4027.1 0.9000 0.8390
4027.2 0.9000 0.8390
4027.3 0.9000 0.8390
4027.4 0.9000 0.8390
4027.5 0.9000 0.8390
4027.6 0.9000 0.8390
4027.7 0.9000 0.8390
4027.8 0.9000 0.8390
4027.9 0.9000 0.8390
4028.0 0.9000 0.8390
4028.1 0.9000 0.8390
4028.2 0.9000 0.8390
4028.3 0.9000 0.8390
4028.4 0.9000 0.8390
4028.5 0.9000 0.8391
4028.6 0.9000 0.8391
4028.7 0.9000 0.8391
4028.8 0.9000 0.8391
4028.9 0.9000 0.8391
4029.0 0.9000 0.8391
4029.1 0.9000 0.8391
4029.2 0.9000 0.8391
4029.3 0.9000 0.8391
4029.4 0.9000 0.8391
4029.5 0.9000 0.8391
4029.6 0.9000 0.8391
4029.7 0.9000 0.8391
4029.8 0.9000 0.8391
4029.9 0.9000 0.8392
4030.0 0.9000 0.8392
4030.1 0.9000 0.8392
4030.2 0.9000 0.8392
4030.3 0.9000 0.8392
4030.4 0.9000 0.8392
4030.5 0.9000 0.8392
4030.6 0.9000 0.8392
4030.7 0.9000 0.8392
4030.8 0.9000 0.8392
4030.9 0.9000 0.8392
4031.0 0.9000 0.8392
4031.1 0.9000 0.8392
4031.2 0.9000 0.8392
4031.3 0.9000 0.8393
4031.4 0.9000 0.8393
4031.5 0.9000 0.8393
4031.6 0.9000 0.8393
4031.7 0.9000 0.8393
4031.8 0.9000 0.8393
4031.9 0.9000 0.8393
4032.0 0.9000 0.8393
4032.1 0.9000 0.8393
4032.2 0.9000 0.8393
4032.3 0.9000 0.8393
4032.4 0.9000 0.8393
4032.5 0.9000 0.8393
4032.6 0.9000 0.8393
4032.7 0.9000 0.8394
4032.8 0.9000 0.8394
4032.9 0.9000 0.8394
4033.0 0.9000 0.8394
4033.1 0.9000 0.8394
4033.2 0.9000 0.8394
4033.3 0.9000 0.8394
4033.4 0.9000 0.8394
4033.5 0.9000 0.8394
4033.6 0.9000 0.8394
4033.7 0.9000 0.8394
4033.8 0.9000 0.8394
4033.9 0.9000 0.8394
4034.0 0.9000 0.8394
4034.1 0.9000 0.8395
4034.2 0.9000 0.8395
4034.3 0.9000 0.8395
4034.4 0.9000 0.8395
4034.5 0.9000 0.8395
4034.6 0.9000 0.8395
4034.7 0.9000 0.8395
4034.8 0.9000 0.8395
4034.9 0.9000 0.8395
4035.0 0.9000 0.8395
4035.1 0.9000 0.8395
4035.2 0.9000 0.8395
4035.3 0.9000 0.8395
4035.4 0.9000 0.8395
4035.5 0.9000 0.8396
4035.6 0.9000 0.8396
4035.7 0.9000 0.8396
4035.8 0.9000 0.8396
4035.9 0.9000 0.8396
4036.0 0.9000 0.8396
4036.1 0.9000 0.8396
4036.2 0.9000 0.8396
4036.3 0.9000 0.8396
4036.4 0.9000 0.8396
4036.5 0.9000 0.8396
4036.6 0.9000 0.8396
4036.7 0.9000 0.8396
4036.8 0.9000 0.8396
4036.9 0.9000 0.8397
4037.0 0.9000 0.8397
4037.1 0.9000 0.8397
4037.2 0.9000 0.8397
4037.3 0.9000 0.8397
4037.4 0.9000 0.8397
4037.5 0.9000 0.8397
4037.6 0.9000 0.8397
4037.7 0.9000 0.8397
4037.8 0.9000 0.8397
4037.9 0.9000 0.8397
4038.0 0.9000 0.8397
4038.1 0.9000 0.8397
4038.2 0.9000 0.8398
4038.3 0.9000 0.8398
4038.4 0.9000 0.8398
4038.5 0.9000 0.8398
4038.6 0.9000 0.8398
4038.7 0.9000 0.8398
4038.8 0.9000 0.8398
4038.9 0.9000 0.8398
4039.0 0.9000 0.8398
4039.1 0.9000 0.8398
4039.2 0.9000 0.8398
4039.3 0.9000 0.8398
4039.4 0.9000 0.8398
4039.5 0.9000 0.8398
4039.6 0.9000 0.8399
4039.7 0.9000 0.8399
4039.8 0.9000 0.8399
4039.9 0.9000 0.8399
4040.0 0.9000 0.8399
4040.1 0.9000 0.8399
4040.2 0.9000 0.8399
4040.3 0.9000 0.8399
4040.4 0.9000 0.8399
4040.5 0.9000 0.8399
4040.6 0.9000 0.8399
4040.7 0.9000 0.8399
4040.8 0.9000 0.8399
4040.9 0.9000 0.8399
4041.0 0.9000 0.8400
4041.1 0.9000 0.8400
4041.2 0.9000 0.8400
4041.3 0.9000 0.8400
4041.4 0.9000 0.8400
4041.5 0.9000 0.8400
4041.6 0.9000 0.8400
4041.7 0.9000 0.8400
4041.8 0.9000 0.8400
4041.9 0.9000 0.8400
4042.0 0.9000 0.8400
4042.1 0.9000 0.8400
4042.2 0.9000 0.8400
4042.3 0.9000 0.8400
4042.4 0.9000 0.8401
4042.5 0.9000 0.8401
4042.6 0.9000 0.8401
4042.7 0.9000 0.8401
4042.8 0.9000 0.8401
4042.9 0.9000 0.8401
4043.0 0.9000 0.8401
4043.1 0.9000 0.8401
4043.2 0.9000 0.8401
4043.3 0.9000 0.8401
4043.4 0.9000 0.8401
4043.5 0.9000 0.8401
4043.6 0.9000 0.8401
4043.7 0.9000 0.8401
4043.8 0.9000 0.8402
4043.9 0.9000 0.8402
4044.0 0.9000 0.8402
4044.1 0.9000 0.8402
4044.2 0.9000 0.8402
4044.3 0.9000 0.8402
4044.4 0.9000 0.8402
4044.5 0.9000 0.8402
4044.6 0.9000 0.8402
4044.7 0.9000 0.8402
4044.8 0.9000 0.8402
4044.9 0.9000 0.8402
4045.0 0.9000 0.8402
4045.1 0.9000 0.8402
4045.2 0.9000 0.8403
4045.3 0.9000 0.8403
4045.4 0.9000 0.8403
4045.5 0.9000 0.8403
4045.6 0.9000 0.8403
4045.7 0.9000 0.8403
4045.8 0.9000 0.8403
4045.9 0.9000 0.8403
4046.0 0.9000 0.8403
4046.1 0.9000 0.8403
4046.2 0.9000 0.8403
4046.3 0.9000 0.8403
4046.4 0.9000 0.8403
4046.5 0.9000 0.8403
4046.6 0.9000 0.8404
4046.7 0.9000 0.8404
4046.8 0.9000 0.8404
4046.9 0.9000 0.8404
4047.0 0.9000 0.8404
4047.1 0.9000 0.8404
4047.2 0.9000 0.8404
4047.3 0.9000 0.8404
4047.4 0.9000 0.8404
4047.5 0.9000 0.8404
4047.6 0.9000 0.8404
4047.7 0.9000 0.8404
4047.8 0.9000 0.8404
4047.9 0.9000 0.8404
4048.0 0.9000 0.8405
4048.1 0.9000 0.8405
4048.2 0.9000 0.8405
4048.3 0.9000 0.8405
4048.4 0.9000 0.8405
4048.5 0.9000 0.8405
4048.6 0.9000 0.8405
4048.7 0.9000 0.8405
4048.8 0.9000 0.8405
4048.9 0.9000 0.8405
4049.0 0.9000 0.8405
4049.1 0.9000 0.8405
4049.2 0.9000 0.8405
4049.3 0.9000 0.8405
4049.4 0.9000 0.8406
4049.5 0.9000 0.8406
4049.6 0.9000 0.8406
4049.7 0.9000 0.8406
4049.8 0.9000 0.8406
4049.9 0.9000 0.8406
4050.0 0.9000 0.8406
4050.1 0.9000 0.8406
4050.2 0.9000 0.8406
4050.3 0.9000 0.8406
4050.4 0.9000 0.8406
4050.5 0.9000 0.8406
4050.6 0.9000 0.8406
4050.7 0.9000 0.8407
4050.8 0.9000 0.8407
4050.9 0.9000 0.8407
4051.0 0.9000 0.8407
4051.1 0.9000 0.8407
4051.2 0.9000 0.8407
4051.3 0.9000 0.8407
4051.4 0.9000 0.8407
4051.5 0.9000 0.8407
4051.6 0.9000 0.8407
4051.7 0.9000 0.8407
4051.8 0.9000 0.8407
4051.9 0.9000 0.8407
4052.0 0.9000 0.8407
4052.1 0.9000 0.8408
4052.2 0.9000 0.8408
4052.3 0.9000 0.8408
4052.4 0.9000 0.8408
4052.5 0.9000 0.8408
4052.6 0.9000 0.8408
4052.7 0.9000 0.8408
4052.8 0.9000 0.8408
4052.9 0.9000 0.8408
4053.0 0.9000 0.8408
4053.1 0.9000 0.8408
4053.2 0.9000 0.8408
4053.3 0.9000 0.8408
4053.4 0.9000 0.8408
4053.5 0.9000 0.8409
4053.6 0.9000 0.8409
4053.7 0.9000 0.8409
4053.8 0.9000 0.8409
4053.9 0.9000 0.8409
4054.0 0.9000 0.8409
4054.1 0.9000 0.8409
4054.2 0.9000 0.8409
4054.3 0.9000 0.8409
4054.4 0.9000 0.8409
4054.5 0.9000 0.8409
4054.6 0.9000 0.8409
4054.7 0.9000 0.8409
4054.8 0.9000 0.8409
4054.9 0.9000 0.8410
4055.0 0.9000 0.8410
4055.1 0.9000 0.8410
4055.2 0.9000 0.8410
4055.3 0.9000 0.8410
4055.4 0.9000 0.8410
4055.5 0.9000 0.8410
4055.6 0.9000 0.8410
4055.7 0.9000 0.8410
4055.8 0.9000 0.8410
4055.9 0.9000 0.8410
4056.0 0.9000 0.8410
4056.1 0.9000 0.8410
4056.2 0.9000 0.8410
4056.3 0.9000 0.8411
4056.4 0.9000 0.8411
4056.5 0.9000 0.8411
4056.6 0.9000 0.8411
4056.7 0.9000 0.8411
4056.8 0.9000 0.8411
4056.9 0.9000 0.8411
4057.0 0.9000 0.8411
4057.1 0.9000 0.8411
4057.2 0.9000 0.8411
4057.3 0.9000 0.8411
4057.4 0.9000 0.8411
4057.5 0.9000 0.8411
4057.6 0.9000 0.8411
4057.7 0.9000 0.8412
4057.8 0.9000 0.8412
4057.9 0.9000 0.8412
4058.0 0.9000 0.8412
4058.1 0.9000 0.8412
4058.2 0.9000 0.8412
4058.3 0.9000 0.8412
4058.4 0.9000 0.8412
4058.5 0.9000 0.8412
4058.6 0.9000 0.8412
4058.7 0.9000 0.8412
4058.8 0.9000 0.8412
4058.9 0.9000 0.8412
4059.0 0.9000 0.8412
4059.1 0.9000 0.8413
4059.2 0.9000 0.8413
4059.3 0.9000 0.8413
4059.4 0.9000 0.8413
4059.5 0.9000 0.8413
4059.6 0.9000 0.8413
4059.7 0.9000 0.8413
4059.8 0.9000 0.8413
4059.9 0.9000 0.8413
4060.0 0.9000 0.8413
4060.1 0.9000 0.8413
4060.2 0.9000 0.8413
4060.3 0.9000 0.8413
4060.4 0.9000 0.8413
4060.5 0.9000 0.8414
4060.6 0.9000 0.8414
4060.7 0.9000 0.8414
4060.8 0.9000 0.8414
4060.9 0.9000 0.8414
4061.0 0.9000 0.8414
4061.1 0.9000 0.8414
4061.2 0.9000 0.8414
4061.3 0.9000 0.8414
4061.4 0.9000 0.8414
4061.5 0.9000 0.8414
4061.6 0.9000 0.8414
4061.7 0.9000 0.8414
4061.8 0.9000 0.8414
4061.9 0.9000 0.8415
4062.0 0.9000 0.8415
4062.1 0.9000 0.8415
4062.2 0.9000 0.8415
4062.3 0.9000 0.8415
4062.4 0.9000 0.8415
4062.5 0.9000 0.8415
4062.6 0.9000 0.8415
4062.7 0.9000 0.8415
4062.8 0.9000 0.8415
4062.9 0.9000 0.8415
4063.0 0.9000 0.8415
4063.1 0.9000 0.8415
4063.2 0.9000 0.8416
4063.3 0.9000 0.8416
4063.4 0.9000 0.8416
4063.5 0.9000 0.8416
4063.6 0.9000 0.8416
4063.7 0.9000 0.8416
4063.8 0.9000 0.8416
4063.9 0.9000 0.8416
4064.0 0.9000 0.8416
4064.1 0.9000 0.8416
4064.2 0.9000 0.8416
4064.3 0.9000 0.8416
4064.4 0.9000 0.8416
4064.5 0.9000 0.8416
4064.6 0.9000 0.8417
4064.7 0.9000 0.8417
4064.8 0.9000 0.8417
4064.9 0.9000 0.8417
4065.0 0.9000 0.8417
4065.1 0.9000 0.8417
4065.2 0.9000 0.8417
4065.3 0.9000 0.8417
4065.4 0.9000 0.8417
4065.5 0.9000 0.8417
4065.6 0.9000 0.8417
4065.7 0.9000 0.8417
4065.8 0.9000 0.8417
4065.9 0.9000 0.8417
4066.0 0.9000 0.8418
4066.1 0.9000 0.8418
4066.2 0.9000 0.8418
4066.3 0.9000 0.8418
4066.4 0.9000 0.8418
4066.5 0.9000 0.8418
4066.6 0.9000 0.8418
4066.7 0.9000 0.8418
4066.8 0.9000 0.8418
4066.9 0.9000 0.8418
4067.0 0.9000 0.8418
4067.1 0.9000 0.8418
4067.2 0.9000 0.8418
4067.3 0.9000 0.8418
4067.4 0.9000 0.8419
4067.5 0.9000 0.8419
4067.6 0.9000 0.8419
4067.7 0.9000 0.8419
4067.8 0.9000 0.8419
4067.9 0.9000 0.8419
4068.0 0.9000 0.8419
4068.1 0.9000 0.8419
4068.2 0.9000 0.8419
4068.3 0.9000 0.8419
4068.4 0.9000 0.8419
4068.5 0.9000 0.8419
4068.6 0.9000 0.8419
4068.7 0.9000 0.8419
4068.8 0.9000 0.8420
4068.9 0.9000 0.8420
4069.0 0.9000 0.8420
4069.1 0.9000 0.8420
4069.2 0.9000 0.8420
4069.3 0.9000 0.8420
4069.4 0.9000 0.8420
4069.5 0.9000 0.8420
4069.6 0.9000 0.8420
4069.7 0.9000 0.8420
4069.8 0.9000 0.8420
4069.9 0.9000 0.8420
4070.0 0.9000 0.8420
4070.1 0.9000 0.8420
4070.2 0.9000 0.8421
4070.3 0.9000 0.8421
4070.4 0.9000 0.8421
4070.5 0.9000 0.8421
4070.6 0.9000 0.8421
4070.7 0.9000 0.8421
4070.8 0.9000 0.8421
4070.9 0.9000 0.8421
4071.0 0.9000 0.8421
4071.1 0.9000 0.8421
4071.2 0.9000 0.8421
4071.3 0.9000 0.8421
4071.4 0.9000 0.8421
4071.5 0.9000 0.8421
4071.6 0.9000 0.8422
4071.7 0.9000 0.8422
4071.8 0.9000 0.8422
4071.9 0.9000 0.8422
4072.0 0.9000 0.8422
4072.1 0.9000 0.8422
4072.2 0.9000 0.8422
4072.3 0.9000 0.8422
4072.4 0.9000 0.8422
4072.5 0.9000 0.8422
4072.6 0.9000 0.8422
4072.7 0.9000 0.8422
4072.8 0.9000 0.8422
4072.9 0.9000 0.8422
4073.0 0.9000 0.8423
4073.1 0.9000 0.8423
4073.2 0.9000 0.8423
4073.3 0.9000 0.8423
4073.4 0.9000 0.8423
4073.5 0.9000 0.8423
4073.6 0.9000 0.8423
4073.7 0.9000 0.8423
4073.8 0.9000 0.8423
4073.9 0.9000 0.8423
4074.0 0.9000 0.8423
4074.1 0.9000 0.8423
4074.2 0.9000 0.8423
4074.3 0.9000 0.8423
4074.4 0.9000 0.8424
4074.5 0.9000 0.8424
4074.6 0.9000 0.8424
4074.7 0.9000 0.8424
