# Theoretical transmission filter for J-PLUS filter F348
# Date of creation: 2013-01-17
# Author: J. Varela
# 
# Requirements:
#    Central wavelength (Angstroms): 3485
#    W1 (Angstroms): 458
#    FWHM (Angstroms): 508
#    Transmission peak: 0.75
#
# Columns description:
#    wl: Wavelength in Angstroms
#    T: Transmission
#    T+CCD: Transmission Filter+CCD
#
# wl   T  T+CCD
3217.7 0.1755 0.0957
3217.8 0.1770 0.0966
3217.9 0.1785 0.0974
3218.0 0.1800 0.0982
3218.1 0.1815 0.0991
3218.2 0.1830 0.0999
3218.3 0.1845 0.1007
3218.4 0.1860 0.1016
3218.5 0.1875 0.1024
3218.6 0.1890 0.1032
3218.7 0.1905 0.1041
3218.8 0.1920 0.1049
3218.9 0.1935 0.1057
3219.0 0.1950 0.1066
3219.1 0.1965 0.1074
3219.2 0.1980 0.1082
3219.3 0.1995 0.1091
3219.4 0.2010 0.1099
3219.5 0.2025 0.1107
3219.6 0.2040 0.1116
3219.7 0.2055 0.1124
3219.8 0.2070 0.1132
3219.9 0.2085 0.1141
3220.0 0.2100 0.1149
3220.1 0.2115 0.1157
3220.2 0.2130 0.1166
3220.3 0.2145 0.1174
3220.4 0.2160 0.1183
3220.5 0.2175 0.1191
3220.6 0.2190 0.1199
3220.7 0.2205 0.1208
3220.8 0.2220 0.1216
3220.9 0.2235 0.1225
3221.0 0.2250 0.1233
3221.1 0.2265 0.1241
3221.2 0.2280 0.1250
3221.3 0.2295 0.1258
3221.4 0.2310 0.1266
3221.5 0.2325 0.1275
3221.6 0.2340 0.1283
3221.7 0.2355 0.1292
3221.8 0.2370 0.1300
3221.9 0.2385 0.1309
3222.0 0.2400 0.1317
3222.1 0.2415 0.1325
3222.2 0.2430 0.1334
3222.3 0.2445 0.1342
3222.4 0.2460 0.1351
3222.5 0.2475 0.1359
3222.6 0.2490 0.1367
3222.7 0.2505 0.1376
3222.8 0.2520 0.1384
3222.9 0.2535 0.1393
3223.0 0.2550 0.1401
3223.1 0.2565 0.1410
3223.2 0.2580 0.1418
3223.3 0.2595 0.1426
3223.4 0.2610 0.1435
3223.5 0.2625 0.1443
3223.6 0.2640 0.1452
3223.7 0.2655 0.1460
3223.8 0.2670 0.1469
3223.9 0.2685 0.1477
3224.0 0.2700 0.1486
3224.1 0.2715 0.1494
3224.2 0.2730 0.1503
3224.3 0.2745 0.1511
3224.4 0.2760 0.1520
3224.5 0.2775 0.1528
3224.6 0.2790 0.1536
3224.7 0.2805 0.1545
3224.8 0.2820 0.1553
3224.9 0.2835 0.1562
3225.0 0.2850 0.1570
3225.1 0.2865 0.1579
3225.2 0.2880 0.1587
3225.3 0.2895 0.1596
3225.4 0.2910 0.1604
3225.5 0.2925 0.1613
3225.6 0.2940 0.1621
3225.7 0.2955 0.1630
3225.8 0.2970 0.1638
3225.9 0.2985 0.1647
3226.0 0.3000 0.1655
3226.1 0.3015 0.1664
3226.2 0.3030 0.1672
3226.3 0.3045 0.1681
3226.4 0.3060 0.1689
3226.5 0.3075 0.1698
3226.6 0.3090 0.1706
3226.7 0.3105 0.1715
3226.8 0.3120 0.1723
3226.9 0.3135 0.1732
3227.0 0.3150 0.1740
3227.1 0.3165 0.1749
3227.2 0.3180 0.1757
3227.3 0.3195 0.1766
3227.4 0.3210 0.1775
3227.5 0.3225 0.1783
3227.6 0.3240 0.1792
3227.7 0.3255 0.1800
3227.8 0.3270 0.1809
3227.9 0.3285 0.1817
3228.0 0.3300 0.1826
3228.1 0.3315 0.1834
3228.2 0.3330 0.1843
3228.3 0.3345 0.1851
3228.4 0.3360 0.1860
3228.5 0.3375 0.1869
3228.6 0.3390 0.1877
3228.7 0.3405 0.1886
3228.8 0.3420 0.1894
3228.9 0.3435 0.1903
3229.0 0.3450 0.1911
3229.1 0.3465 0.1920
3229.2 0.3480 0.1929
3229.3 0.3495 0.1937
3229.4 0.3510 0.1946
3229.5 0.3525 0.1954
3229.6 0.3540 0.1963
3229.7 0.3555 0.1972
3229.8 0.3570 0.1980
3229.9 0.3585 0.1989
3230.0 0.3600 0.1997
3230.1 0.3615 0.2006
3230.2 0.3630 0.2014
3230.3 0.3645 0.2023
3230.4 0.3660 0.2032
3230.5 0.3675 0.2040
3230.6 0.3690 0.2049
3230.7 0.3705 0.2058
3230.8 0.3720 0.2066
3230.9 0.3735 0.2075
3231.0 0.3750 0.2083
3231.1 0.3765 0.2092
3231.2 0.3780 0.2101
3231.3 0.3795 0.2109
3231.4 0.3810 0.2118
3231.5 0.3825 0.2126
3231.6 0.3840 0.2135
3231.7 0.3855 0.2144
3231.8 0.3870 0.2152
3231.9 0.3885 0.2161
3232.0 0.3900 0.2170
3232.1 0.3915 0.2178
3232.2 0.3930 0.2187
3232.3 0.3945 0.2196
3232.4 0.3960 0.2204
3232.5 0.3975 0.2213
3232.6 0.3990 0.2222
3232.7 0.4005 0.2230
3232.8 0.4020 0.2239
3232.9 0.4035 0.2248
3233.0 0.4050 0.2256
3233.1 0.4065 0.2265
3233.2 0.4080 0.2274
3233.3 0.4095 0.2282
3233.4 0.4110 0.2291
3233.5 0.4125 0.2300
3233.6 0.4140 0.2308
3233.7 0.4155 0.2317
3233.8 0.4170 0.2326
3233.9 0.4185 0.2334
3234.0 0.4200 0.2343
3234.1 0.4215 0.2352
3234.2 0.4230 0.2360
3234.3 0.4245 0.2369
3234.4 0.4260 0.2378
3234.5 0.4275 0.2386
3234.6 0.4290 0.2395
3234.7 0.4305 0.2404
3234.8 0.4320 0.2412
3234.9 0.4335 0.2421
3235.0 0.4350 0.2430
3235.1 0.4365 0.2439
3235.2 0.4380 0.2447
3235.3 0.4395 0.2456
3235.4 0.4410 0.2465
3235.5 0.4425 0.2473
3235.6 0.4440 0.2482
3235.7 0.4455 0.2491
3235.8 0.4470 0.2500
3235.9 0.4485 0.2508
3236.0 0.4500 0.2517
3236.1 0.4515 0.2526
3236.2 0.4530 0.2535
3236.3 0.4545 0.2543
3236.4 0.4560 0.2552
3236.5 0.4575 0.2561
3236.6 0.4590 0.2570
3236.7 0.4605 0.2578
3236.8 0.4620 0.2587
3236.9 0.4635 0.2596
3237.0 0.4650 0.2605
3237.1 0.4665 0.2613
3237.2 0.4680 0.2622
3237.3 0.4695 0.2631
3237.4 0.4710 0.2640
3237.5 0.4725 0.2648
3237.6 0.4740 0.2657
3237.7 0.4755 0.2666
3237.8 0.4770 0.2675
3237.9 0.4785 0.2683
3238.0 0.4800 0.2692
3238.1 0.4815 0.2701
3238.2 0.4830 0.2710
3238.3 0.4845 0.2719
3238.4 0.4860 0.2727
3238.5 0.4875 0.2736
3238.6 0.4890 0.2745
3238.7 0.4905 0.2754
3238.8 0.4920 0.2763
3238.9 0.4935 0.2771
3239.0 0.4950 0.2780
3239.1 0.4965 0.2789
3239.2 0.4980 0.2798
3239.3 0.4995 0.2807
3239.4 0.5010 0.2815
3239.5 0.5025 0.2824
3239.6 0.5040 0.2833
3239.7 0.5055 0.2842
3239.8 0.5070 0.2851
3239.9 0.5085 0.2859
3240.0 0.5100 0.2868
3240.1 0.5115 0.2877
3240.2 0.5130 0.2886
3240.3 0.5145 0.2895
3240.4 0.5160 0.2904
3240.5 0.5175 0.2912
3240.6 0.5190 0.2921
3240.7 0.5205 0.2930
3240.8 0.5220 0.2939
3240.9 0.5235 0.2948
3241.0 0.5250 0.2957
3241.1 0.5265 0.2965
3241.2 0.5280 0.2974
3241.3 0.5295 0.2983
3241.4 0.5310 0.2992
3241.5 0.5325 0.3001
3241.6 0.5340 0.3010
3241.7 0.5355 0.3019
3241.8 0.5370 0.3027
3241.9 0.5385 0.3036
3242.0 0.5400 0.3045
3242.1 0.5415 0.3054
3242.2 0.5430 0.3063
3242.3 0.5445 0.3072
3242.4 0.5460 0.3081
3242.5 0.5475 0.3090
3242.6 0.5490 0.3098
3242.7 0.5505 0.3107
3242.8 0.5520 0.3116
3242.9 0.5535 0.3125
3243.0 0.5550 0.3134
3243.1 0.5565 0.3143
3243.2 0.5580 0.3152
3243.3 0.5595 0.3161
3243.4 0.5610 0.3170
3243.5 0.5625 0.3178
3243.6 0.5640 0.3187
3243.7 0.5655 0.3196
3243.8 0.5670 0.3205
3243.9 0.5685 0.3214
3244.0 0.5700 0.3223
3244.1 0.5715 0.3232
3244.2 0.5730 0.3241
3244.3 0.5745 0.3250
3244.4 0.5760 0.3259
3244.5 0.5775 0.3268
3244.6 0.5790 0.3277
3244.7 0.5805 0.3285
3244.8 0.5820 0.3294
3244.9 0.5835 0.3303
3245.0 0.5850 0.3312
3245.1 0.5865 0.3321
3245.2 0.5880 0.3330
3245.3 0.5895 0.3339
3245.4 0.5910 0.3348
3245.5 0.5925 0.3357
3245.6 0.5940 0.3366
3245.7 0.5955 0.3375
3245.8 0.5970 0.3384
3245.9 0.5985 0.3393
3246.0 0.6000 0.3402
3246.1 0.6015 0.3411
3246.2 0.6030 0.3420
3246.3 0.6045 0.3429
3246.4 0.6060 0.3438
3246.5 0.6075 0.3447
3246.6 0.6090 0.3456
3246.7 0.6105 0.3465
3246.8 0.6120 0.3474
3246.9 0.6135 0.3482
3247.0 0.6150 0.3491
3247.1 0.6165 0.3500
3247.2 0.6180 0.3509
3247.3 0.6195 0.3518
3247.4 0.6210 0.3527
3247.5 0.6225 0.3536
3247.6 0.6240 0.3545
3247.7 0.6255 0.3554
3247.8 0.6270 0.3563
3247.9 0.6285 0.3572
3248.0 0.6300 0.3581
3248.1 0.6315 0.3590
3248.2 0.6330 0.3599
3248.3 0.6345 0.3608
3248.4 0.6360 0.3617
3248.5 0.6375 0.3626
3248.6 0.6390 0.3636
3248.7 0.6405 0.3645
3248.8 0.6420 0.3654
3248.9 0.6435 0.3663
3249.0 0.6450 0.3672
3249.1 0.6465 0.3681
3249.2 0.6480 0.3690
3249.3 0.6495 0.3699
3249.4 0.6510 0.3708
3249.5 0.6525 0.3717
3249.6 0.6540 0.3726
3249.7 0.6555 0.3735
3249.8 0.6570 0.3744
3249.9 0.6585 0.3753
3250.0 0.6600 0.3762
3250.1 0.6615 0.3771
3250.2 0.6630 0.3780
3250.3 0.6645 0.3789
3250.4 0.6660 0.3798
3250.5 0.6675 0.3807
3250.6 0.6690 0.3816
3250.7 0.6705 0.3825
3250.8 0.6720 0.3834
3250.9 0.6735 0.3844
3251.0 0.6750 0.3853
3251.1 0.6765 0.3862
3251.2 0.6780 0.3871
3251.3 0.6795 0.3880
3251.4 0.6810 0.3889
3251.5 0.6825 0.3898
3251.6 0.6840 0.3907
3251.7 0.6855 0.3916
3251.8 0.6870 0.3925
3251.9 0.6885 0.3934
3252.0 0.6900 0.3943
3252.1 0.6915 0.3953
3252.2 0.6930 0.3962
3252.3 0.6945 0.3971
3252.4 0.6960 0.3980
3252.5 0.6975 0.3989
3252.6 0.6990 0.3998
3252.7 0.7005 0.4007
3252.8 0.7020 0.4016
3252.9 0.7035 0.4025
3253.0 0.7050 0.4035
3253.1 0.7065 0.4044
3253.2 0.7080 0.4053
3253.3 0.7095 0.4062
3253.4 0.7110 0.4071
3253.5 0.7125 0.4080
3253.6 0.7140 0.4089
3253.7 0.7155 0.4098
3253.8 0.7170 0.4108
3253.9 0.7185 0.4117
3254.0 0.7200 0.4126
3254.1 0.7215 0.4135
3254.2 0.7230 0.4144
3254.3 0.7245 0.4153
3254.4 0.7260 0.4162
3254.5 0.7275 0.4172
3254.6 0.7290 0.4181
3254.7 0.7305 0.4190
3254.8 0.7320 0.4199
3254.9 0.7335 0.4208
3255.0 0.7350 0.4217
3255.1 0.7365 0.4227
3255.2 0.7380 0.4236
3255.3 0.7395 0.4245
3255.4 0.7410 0.4254
3255.5 0.7425 0.4263
3255.6 0.7440 0.4272
3255.7 0.7455 0.4282
3255.8 0.7470 0.4291
3255.9 0.7485 0.4300
3256.0 0.7500 0.4309
3256.1 0.7500 0.4310
3256.2 0.7500 0.4310
3256.3 0.7500 0.4311
3256.4 0.7500 0.4311
3256.5 0.7500 0.4312
3256.6 0.7500 0.4313
3256.7 0.7500 0.4313
3256.8 0.7500 0.4314
3256.9 0.7500 0.4314
3257.0 0.7500 0.4315
3257.1 0.7500 0.4315
3257.2 0.7500 0.4316
3257.3 0.7500 0.4317
3257.4 0.7500 0.4317
3257.5 0.7500 0.4318
3257.6 0.7500 0.4318
3257.7 0.7500 0.4319
3257.8 0.7500 0.4319
3257.9 0.7500 0.4320
3258.0 0.7500 0.4321
3258.1 0.7500 0.4321
3258.2 0.7500 0.4322
3258.3 0.7500 0.4322
3258.4 0.7500 0.4323
3258.5 0.7500 0.4323
3258.6 0.7500 0.4324
3258.7 0.7500 0.4325
3258.8 0.7500 0.4325
3258.9 0.7500 0.4326
3259.0 0.7500 0.4326
3259.1 0.7500 0.4327
3259.2 0.7500 0.4327
3259.3 0.7500 0.4328
3259.4 0.7500 0.4329
3259.5 0.7500 0.4329
3259.6 0.7500 0.4330
3259.7 0.7500 0.4330
3259.8 0.7500 0.4331
3259.9 0.7500 0.4331
3260.0 0.7500 0.4332
3260.1 0.7500 0.4333
3260.2 0.7500 0.4333
3260.3 0.7500 0.4334
3260.4 0.7500 0.4334
3260.5 0.7500 0.4335
3260.6 0.7500 0.4335
3260.7 0.7500 0.4336
3260.8 0.7500 0.4337
3260.9 0.7500 0.4337
3261.0 0.7500 0.4338
3261.1 0.7500 0.4338
3261.2 0.7500 0.4339
3261.3 0.7500 0.4339
3261.4 0.7500 0.4340
3261.5 0.7500 0.4341
3261.6 0.7500 0.4341
3261.7 0.7500 0.4342
3261.8 0.7500 0.4342
3261.9 0.7500 0.4343
3262.0 0.7500 0.4343
3262.1 0.7500 0.4344
3262.2 0.7500 0.4345
3262.3 0.7500 0.4345
3262.4 0.7500 0.4346
3262.5 0.7500 0.4346
3262.6 0.7500 0.4347
3262.7 0.7500 0.4347
3262.8 0.7500 0.4348
3262.9 0.7500 0.4349
3263.0 0.7500 0.4349
3263.1 0.7500 0.4350
3263.2 0.7500 0.4350
3263.3 0.7500 0.4351
3263.4 0.7500 0.4351
3263.5 0.7500 0.4352
3263.6 0.7500 0.4353
3263.7 0.7500 0.4353
3263.8 0.7500 0.4354
3263.9 0.7500 0.4354
3264.0 0.7500 0.4355
3264.1 0.7500 0.4355
3264.2 0.7500 0.4356
3264.3 0.7500 0.4357
3264.4 0.7500 0.4357
3264.5 0.7500 0.4358
3264.6 0.7500 0.4358
3264.7 0.7500 0.4359
3264.8 0.7500 0.4359
3264.9 0.7500 0.4360
3265.0 0.7500 0.4360
3265.1 0.7500 0.4361
3265.2 0.7500 0.4362
3265.3 0.7500 0.4362
3265.4 0.7500 0.4363
3265.5 0.7500 0.4363
3265.6 0.7500 0.4364
3265.7 0.7500 0.4364
3265.8 0.7500 0.4365
3265.9 0.7500 0.4366
3266.0 0.7500 0.4366
3266.1 0.7500 0.4367
3266.2 0.7500 0.4367
3266.3 0.7500 0.4368
3266.4 0.7500 0.4368
3266.5 0.7500 0.4369
3266.6 0.7500 0.4370
3266.7 0.7500 0.4370
3266.8 0.7500 0.4371
3266.9 0.7500 0.4371
3267.0 0.7500 0.4372
3267.1 0.7500 0.4372
3267.2 0.7500 0.4373
3267.3 0.7500 0.4374
3267.4 0.7500 0.4374
3267.5 0.7500 0.4375
3267.6 0.7500 0.4375
3267.7 0.7500 0.4376
3267.8 0.7500 0.4376
3267.9 0.7500 0.4377
3268.0 0.7500 0.4378
3268.1 0.7500 0.4378
3268.2 0.7500 0.4379
3268.3 0.7500 0.4379
3268.4 0.7500 0.4380
3268.5 0.7500 0.4380
3268.6 0.7500 0.4381
3268.7 0.7500 0.4382
3268.8 0.7500 0.4382
3268.9 0.7500 0.4383
3269.0 0.7500 0.4383
3269.1 0.7500 0.4384
3269.2 0.7500 0.4384
3269.3 0.7500 0.4385
3269.4 0.7500 0.4386
3269.5 0.7500 0.4386
3269.6 0.7500 0.4387
3269.7 0.7500 0.4387
3269.8 0.7500 0.4388
3269.9 0.7500 0.4388
3270.0 0.7500 0.4389
3270.1 0.7500 0.4390
3270.2 0.7500 0.4390
3270.3 0.7500 0.4391
3270.4 0.7500 0.4391
3270.5 0.7500 0.4392
3270.6 0.7500 0.4392
3270.7 0.7500 0.4393
3270.8 0.7500 0.4394
3270.9 0.7500 0.4394
3271.0 0.7500 0.4395
3271.1 0.7500 0.4395
3271.2 0.7500 0.4396
3271.3 0.7500 0.4396
3271.4 0.7500 0.4397
3271.5 0.7500 0.4398
3271.6 0.7500 0.4398
3271.7 0.7500 0.4399
3271.8 0.7500 0.4399
3271.9 0.7500 0.4400
3272.0 0.7500 0.4400
3272.1 0.7500 0.4401
3272.2 0.7500 0.4402
3272.3 0.7500 0.4402
3272.4 0.7500 0.4403
3272.5 0.7500 0.4403
3272.6 0.7500 0.4404
3272.7 0.7500 0.4404
3272.8 0.7500 0.4405
3272.9 0.7500 0.4406
3273.0 0.7500 0.4406
3273.1 0.7500 0.4407
3273.2 0.7500 0.4407
3273.3 0.7500 0.4408
3273.4 0.7500 0.4408
3273.5 0.7500 0.4409
3273.6 0.7500 0.4410
3273.7 0.7500 0.4410
3273.8 0.7500 0.4411
3273.9 0.7500 0.4411
3274.0 0.7500 0.4412
3274.1 0.7500 0.4412
3274.2 0.7500 0.4413
3274.3 0.7500 0.4414
3274.4 0.7500 0.4414
3274.5 0.7500 0.4415
3274.6 0.7500 0.4415
3274.7 0.7500 0.4416
3274.8 0.7500 0.4416
3274.9 0.7500 0.4417
3275.0 0.7500 0.4417
3275.1 0.7500 0.4418
3275.2 0.7500 0.4419
3275.3 0.7500 0.4419
3275.4 0.7500 0.4420
3275.5 0.7500 0.4420
3275.6 0.7500 0.4421
3275.7 0.7500 0.4421
3275.8 0.7500 0.4422
3275.9 0.7500 0.4423
3276.0 0.7500 0.4423
3276.1 0.7500 0.4424
3276.2 0.7500 0.4424
3276.3 0.7500 0.4425
3276.4 0.7500 0.4425
3276.5 0.7500 0.4426
3276.6 0.7500 0.4427
3276.7 0.7500 0.4427
3276.8 0.7500 0.4428
3276.9 0.7500 0.4428
3277.0 0.7500 0.4429
3277.1 0.7500 0.4429
3277.2 0.7500 0.4430
3277.3 0.7500 0.4431
3277.4 0.7500 0.4431
3277.5 0.7500 0.4432
3277.6 0.7500 0.4432
3277.7 0.7500 0.4433
3277.8 0.7500 0.4433
3277.9 0.7500 0.4434
3278.0 0.7500 0.4435
3278.1 0.7500 0.4435
3278.2 0.7500 0.4436
3278.3 0.7500 0.4436
3278.4 0.7500 0.4437
3278.5 0.7500 0.4437
3278.6 0.7500 0.4438
3278.7 0.7500 0.4439
3278.8 0.7500 0.4439
3278.9 0.7500 0.4440
3279.0 0.7500 0.4440
3279.1 0.7500 0.4441
3279.2 0.7500 0.4441
3279.3 0.7500 0.4442
3279.4 0.7500 0.4443
3279.5 0.7500 0.4443
3279.6 0.7500 0.4444
3279.7 0.7500 0.4444
3279.8 0.7500 0.4445
3279.9 0.7500 0.4445
3280.0 0.7500 0.4446
3280.1 0.7500 0.4447
3280.2 0.7500 0.4447
3280.3 0.7500 0.4448
3280.4 0.7500 0.4448
3280.5 0.7500 0.4449
3280.6 0.7500 0.4449
3280.7 0.7500 0.4450
3280.8 0.7500 0.4451
3280.9 0.7500 0.4451
3281.0 0.7500 0.4452
3281.1 0.7500 0.4452
3281.2 0.7500 0.4453
3281.3 0.7500 0.4453
3281.4 0.7500 0.4454
3281.5 0.7500 0.4455
3281.6 0.7500 0.4455
3281.7 0.7500 0.4456
3281.8 0.7500 0.4456
3281.9 0.7500 0.4457
3282.0 0.7500 0.4457
3282.1 0.7500 0.4458
3282.2 0.7500 0.4459
3282.3 0.7500 0.4459
3282.4 0.7500 0.4460
3282.5 0.7500 0.4460
3282.6 0.7500 0.4461
3282.7 0.7500 0.4461
3282.8 0.7500 0.4462
3282.9 0.7500 0.4463
3283.0 0.7500 0.4463
3283.1 0.7500 0.4464
3283.2 0.7500 0.4464
3283.3 0.7500 0.4465
3283.4 0.7500 0.4465
3283.5 0.7500 0.4466
3283.6 0.7500 0.4467
3283.7 0.7500 0.4467
3283.8 0.7500 0.4468
3283.9 0.7500 0.4468
3284.0 0.7500 0.4469
3284.1 0.7500 0.4469
3284.2 0.7500 0.4470
3284.3 0.7500 0.4471
3284.4 0.7500 0.4471
3284.5 0.7500 0.4472
3284.6 0.7500 0.4472
3284.7 0.7500 0.4473
3284.8 0.7500 0.4473
3284.9 0.7500 0.4474
3285.0 0.7500 0.4474
3285.1 0.7500 0.4475
3285.2 0.7500 0.4476
3285.3 0.7500 0.4476
3285.4 0.7500 0.4477
3285.5 0.7500 0.4477
3285.6 0.7500 0.4478
3285.7 0.7500 0.4478
3285.8 0.7500 0.4479
3285.9 0.7500 0.4480
3286.0 0.7500 0.4480
3286.1 0.7500 0.4481
3286.2 0.7500 0.4481
3286.3 0.7500 0.4482
3286.4 0.7500 0.4482
3286.5 0.7500 0.4483
3286.6 0.7500 0.4484
3286.7 0.7500 0.4484
3286.8 0.7500 0.4485
3286.9 0.7500 0.4485
3287.0 0.7500 0.4486
3287.1 0.7500 0.4486
3287.2 0.7500 0.4487
3287.3 0.7500 0.4488
3287.4 0.7500 0.4488
3287.5 0.7500 0.4489
3287.6 0.7500 0.4489
3287.7 0.7500 0.4490
3287.8 0.7500 0.4490
3287.9 0.7500 0.4491
3288.0 0.7500 0.4492
3288.1 0.7500 0.4492
3288.2 0.7500 0.4493
3288.3 0.7500 0.4493
3288.4 0.7500 0.4494
3288.5 0.7500 0.4494
3288.6 0.7500 0.4495
3288.7 0.7500 0.4496
3288.8 0.7500 0.4496
3288.9 0.7500 0.4497
3289.0 0.7500 0.4497
3289.1 0.7500 0.4498
3289.2 0.7500 0.4498
3289.3 0.7500 0.4499
3289.4 0.7500 0.4500
3289.5 0.7500 0.4500
3289.6 0.7500 0.4501
3289.7 0.7500 0.4501
3289.8 0.7500 0.4502
3289.9 0.7500 0.4502
3290.0 0.7500 0.4503
3290.1 0.7500 0.4504
3290.2 0.7500 0.4504
3290.3 0.7500 0.4505
3290.4 0.7500 0.4505
3290.5 0.7500 0.4506
3290.6 0.7500 0.4506
3290.7 0.7500 0.4507
3290.8 0.7500 0.4508
3290.9 0.7500 0.4508
3291.0 0.7500 0.4509
3291.1 0.7500 0.4509
3291.2 0.7500 0.4510
3291.3 0.7500 0.4510
3291.4 0.7500 0.4511
3291.5 0.7500 0.4512
3291.6 0.7500 0.4512
3291.7 0.7500 0.4513
3291.8 0.7500 0.4513
3291.9 0.7500 0.4514
3292.0 0.7500 0.4514
3292.1 0.7500 0.4515
3292.2 0.7500 0.4516
3292.3 0.7500 0.4516
3292.4 0.7500 0.4517
3292.5 0.7500 0.4517
3292.6 0.7500 0.4518
3292.7 0.7500 0.4518
3292.8 0.7500 0.4519
3292.9 0.7500 0.4520
3293.0 0.7500 0.4520
3293.1 0.7500 0.4521
3293.2 0.7500 0.4521
3293.3 0.7500 0.4522
3293.4 0.7500 0.4522
3293.5 0.7500 0.4523
3293.6 0.7500 0.4524
3293.7 0.7500 0.4524
3293.8 0.7500 0.4525
3293.9 0.7500 0.4525
3294.0 0.7500 0.4526
3294.1 0.7500 0.4526
3294.2 0.7500 0.4527
3294.3 0.7500 0.4528
3294.4 0.7500 0.4528
3294.5 0.7500 0.4529
3294.6 0.7500 0.4529
3294.7 0.7500 0.4530
3294.8 0.7500 0.4530
3294.9 0.7500 0.4531
3295.0 0.7500 0.4531
3295.1 0.7500 0.4532
3295.2 0.7500 0.4533
3295.3 0.7500 0.4533
3295.4 0.7500 0.4534
3295.5 0.7500 0.4534
3295.6 0.7500 0.4535
3295.7 0.7500 0.4535
