# Theoretical transmission filter for J-PLUS filter F660
# Date of creation: 2013-01-17
# Author: J. Varela
# 
# Requirements:
#    Central wavelength (Angstroms): 6600
#    W1 (Angstroms): 100
#    FWHM (Angstroms): 125
#    Transmission peak: 0.90
#
# Columns description:
#    wl: Wavelength in Angstroms
#    T: Transmission
#    T+CCD: Transmission Filter+CCD
#
# wl   T  T+CCD
6541.3 0.5868 0.5037
6541.4 0.5904 0.5068
6541.5 0.5940 0.5099
6541.6 0.5976 0.5129
6541.7 0.6012 0.5160
6541.8 0.6048 0.5191
6541.9 0.6084 0.5222
6542.0 0.6120 0.5253
6542.1 0.6156 0.5284
6542.2 0.6192 0.5315
6542.3 0.6228 0.5346
6542.4 0.6264 0.5376
6542.5 0.6300 0.5407
6542.6 0.6336 0.5438
6542.7 0.6372 0.5469
6542.8 0.6408 0.5500
6542.9 0.6444 0.5531
6543.0 0.6480 0.5562
6543.1 0.6516 0.5593
6543.2 0.6552 0.5623
6543.3 0.6588 0.5654
6543.4 0.6624 0.5685
6543.5 0.6660 0.5716
6543.6 0.6696 0.5747
6543.7 0.6732 0.5778
6543.8 0.6768 0.5809
6543.9 0.6804 0.5839
6544.0 0.6840 0.5870
6544.1 0.6876 0.5901
6544.2 0.6912 0.5932
6544.3 0.6948 0.5963
6544.4 0.6984 0.5994
6544.5 0.7020 0.6025
6544.6 0.7056 0.6056
6544.7 0.7092 0.6086
6544.8 0.7128 0.6117
6544.9 0.7164 0.6148
6545.0 0.7200 0.6179
6545.1 0.7236 0.6210
6545.2 0.7272 0.6241
6545.3 0.7308 0.6272
6545.4 0.7344 0.6303
6545.5 0.7380 0.6333
6545.6 0.7416 0.6364
6545.7 0.7452 0.6395
6545.8 0.7488 0.6426
6545.9 0.7524 0.6457
6546.0 0.7560 0.6488
6546.1 0.7596 0.6519
6546.2 0.7632 0.6549
6546.3 0.7668 0.6580
6546.4 0.7704 0.6611
6546.5 0.7740 0.6642
6546.6 0.7776 0.6673
6546.7 0.7812 0.6704
6546.8 0.7848 0.6735
6546.9 0.7884 0.6765
6547.0 0.7920 0.6796
6547.1 0.7956 0.6827
6547.2 0.7992 0.6858
6547.3 0.8028 0.6889
6547.4 0.8064 0.6920
6547.5 0.8100 0.6951
6547.6 0.8136 0.6981
6547.7 0.8172 0.7012
6547.8 0.8208 0.7043
6547.9 0.8244 0.7074
6548.0 0.8280 0.7105
6548.1 0.8316 0.7136
6548.2 0.8352 0.7167
6548.3 0.8388 0.7197
6548.4 0.8424 0.7228
6548.5 0.8460 0.7259
6548.6 0.8496 0.7290
6548.7 0.8532 0.7321
6548.8 0.8568 0.7352
6548.9 0.8604 0.7383
6549.0 0.8640 0.7413
6549.1 0.8676 0.7444
6549.2 0.8712 0.7475
6549.3 0.8748 0.7506
6549.4 0.8784 0.7537
6549.5 0.8820 0.7568
6549.6 0.8856 0.7599
6549.7 0.8892 0.7629
6549.8 0.8928 0.7660
6549.9 0.8964 0.7691
6550.0 0.9000 0.7722
6550.1 0.9000 0.7722
6550.2 0.9000 0.7722
6550.3 0.9000 0.7722
6550.4 0.9000 0.7722
6550.5 0.9000 0.7722
6550.6 0.9000 0.7722
6550.7 0.9000 0.7722
6550.8 0.9000 0.7722
6550.9 0.9000 0.7722
6551.0 0.9000 0.7722
6551.1 0.9000 0.7722
6551.2 0.9000 0.7722
6551.3 0.9000 0.7722
6551.4 0.9000 0.7721
6551.5 0.9000 0.7721
6551.6 0.9000 0.7721
6551.7 0.9000 0.7721
6551.8 0.9000 0.7721
6551.9 0.9000 0.7721
6552.0 0.9000 0.7721
6552.1 0.9000 0.7721
6552.2 0.9000 0.7721
6552.3 0.9000 0.7721
6552.4 0.9000 0.7721
6552.5 0.9000 0.7721
6552.6 0.9000 0.7721
6552.7 0.9000 0.7721
6552.8 0.9000 0.7721
6552.9 0.9000 0.7721
6553.0 0.9000 0.7721
6553.1 0.9000 0.7721
6553.2 0.9000 0.7721
6553.3 0.9000 0.7721
6553.4 0.9000 0.7721
6553.5 0.9000 0.7721
6553.6 0.9000 0.7721
6553.7 0.9000 0.7721
6553.8 0.9000 0.7721
6553.9 0.9000 0.7721
6554.0 0.9000 0.7721
6554.1 0.9000 0.7721
6554.2 0.9000 0.7720
6554.3 0.9000 0.7720
6554.4 0.9000 0.7720
6554.5 0.9000 0.7720
6554.6 0.9000 0.7720
6554.7 0.9000 0.7720
6554.8 0.9000 0.7720
6554.9 0.9000 0.7720
6555.0 0.9000 0.7720
6555.1 0.9000 0.7720
6555.2 0.9000 0.7720
6555.3 0.9000 0.7720
6555.4 0.9000 0.7720
6555.5 0.9000 0.7720
6555.6 0.9000 0.7720
6555.7 0.9000 0.7720
6555.8 0.9000 0.7720
6555.9 0.9000 0.7720
6556.0 0.9000 0.7720
6556.1 0.9000 0.7720
6556.2 0.9000 0.7720
6556.3 0.9000 0.7720
6556.4 0.9000 0.7720
6556.5 0.9000 0.7720
6556.6 0.9000 0.7720
6556.7 0.9000 0.7720
6556.8 0.9000 0.7720
6556.9 0.9000 0.7720
6557.0 0.9000 0.7719
6557.1 0.9000 0.7719
6557.2 0.9000 0.7719
6557.3 0.9000 0.7719
6557.4 0.9000 0.7719
6557.5 0.9000 0.7719
6557.6 0.9000 0.7719
6557.7 0.9000 0.7719
6557.8 0.9000 0.7719
6557.9 0.9000 0.7719
6558.0 0.9000 0.7719
6558.1 0.9000 0.7719
6558.2 0.9000 0.7719
6558.3 0.9000 0.7719
6558.4 0.9000 0.7719
6558.5 0.9000 0.7719
6558.6 0.9000 0.7719
6558.7 0.9000 0.7719
6558.8 0.9000 0.7719
6558.9 0.9000 0.7719
6559.0 0.9000 0.7719
6559.1 0.9000 0.7719
6559.2 0.9000 0.7719
6559.3 0.9000 0.7719
6559.4 0.9000 0.7719
6559.5 0.9000 0.7719
6559.6 0.9000 0.7719
6559.7 0.9000 0.7719
6559.8 0.9000 0.7718
6559.9 0.9000 0.7718
6560.0 0.9000 0.7718
6560.1 0.9000 0.7718
6560.2 0.9000 0.7718
6560.3 0.9000 0.7718
6560.4 0.9000 0.7718
6560.5 0.9000 0.7718
6560.6 0.9000 0.7718
6560.7 0.9000 0.7718
6560.8 0.9000 0.7718
6560.9 0.9000 0.7718
6561.0 0.9000 0.7718
6561.1 0.9000 0.7718
6561.2 0.9000 0.7718
6561.3 0.9000 0.7718
6561.4 0.9000 0.7718
6561.5 0.9000 0.7718
6561.6 0.9000 0.7718
6561.7 0.9000 0.7718
6561.8 0.9000 0.7718
6561.9 0.9000 0.7718
6562.0 0.9000 0.7718
6562.1 0.9000 0.7718
6562.2 0.9000 0.7718
6562.3 0.9000 0.7718
6562.4 0.9000 0.7718
6562.5 0.9000 0.7717
6562.6 0.9000 0.7717
6562.7 0.9000 0.7717
6562.8 0.9000 0.7717
6562.9 0.9000 0.7717
6563.0 0.9000 0.7717
6563.1 0.9000 0.7717
6563.2 0.9000 0.7717
6563.3 0.9000 0.7717
6563.4 0.9000 0.7717
6563.5 0.9000 0.7717
6563.6 0.9000 0.7717
6563.7 0.9000 0.7717
6563.8 0.9000 0.7717
6563.9 0.9000 0.7717
6564.0 0.9000 0.7717
6564.1 0.9000 0.7717
6564.2 0.9000 0.7717
6564.3 0.9000 0.7717
6564.4 0.9000 0.7717
6564.5 0.9000 0.7717
6564.6 0.9000 0.7717
6564.7 0.9000 0.7717
6564.8 0.9000 0.7717
6564.9 0.9000 0.7717
6565.0 0.9000 0.7717
6565.1 0.9000 0.7717
6565.2 0.9000 0.7717
6565.3 0.9000 0.7716
6565.4 0.9000 0.7716
6565.5 0.9000 0.7716
6565.6 0.9000 0.7716
6565.7 0.9000 0.7716
6565.8 0.9000 0.7716
6565.9 0.9000 0.7716
6566.0 0.9000 0.7716
6566.1 0.9000 0.7716
6566.2 0.9000 0.7716
6566.3 0.9000 0.7716
6566.4 0.9000 0.7716
6566.5 0.9000 0.7716
6566.6 0.9000 0.7716
6566.7 0.9000 0.7716
6566.8 0.9000 0.7716
6566.9 0.9000 0.7716
6567.0 0.9000 0.7716
6567.1 0.9000 0.7716
6567.2 0.9000 0.7716
6567.3 0.9000 0.7716
6567.4 0.9000 0.7716
6567.5 0.9000 0.7716
6567.6 0.9000 0.7716
6567.7 0.9000 0.7716
6567.8 0.9000 0.7716
6567.9 0.9000 0.7716
6568.0 0.9000 0.7716
6568.1 0.9000 0.7715
6568.2 0.9000 0.7715
6568.3 0.9000 0.7715
6568.4 0.9000 0.7715
6568.5 0.9000 0.7715
6568.6 0.9000 0.7715
6568.7 0.9000 0.7715
6568.8 0.9000 0.7715
6568.9 0.9000 0.7715
6569.0 0.9000 0.7715
