# Theoretical transmission filter for J-PLUS filter F430
# Date of creation: 2013-01-17
# Author: J. Varela
# 
# Requirements:
#    Central wavelength (Angstroms): 4300
#    W1 (Angstroms): 170
#    FWHM (Angstroms): 200
#    Transmission peak: 0.90
#
# Columns description:
#    wl: Wavelength in Angstroms
#    T: Transmission
#    T+CCD: Transmission Filter+CCD
#
# wl   T  T+CCD
4228.1 0.9000 0.8534
4228.2 0.9000 0.8534
4228.3 0.9000 0.8534
4228.4 0.9000 0.8534
4228.5 0.9000 0.8535
4228.6 0.9000 0.8535
4228.7 0.9000 0.8535
4228.8 0.9000 0.8535
4228.9 0.9000 0.8535
4229.0 0.9000 0.8535
4229.1 0.9000 0.8535
4229.2 0.9000 0.8535
4229.3 0.9000 0.8535
4229.4 0.9000 0.8535
4229.5 0.9000 0.8535
4229.6 0.9000 0.8535
4229.7 0.9000 0.8535
4229.8 0.9000 0.8535
4229.9 0.9000 0.8536
4230.0 0.9000 0.8536
4230.1 0.9000 0.8536
4230.2 0.9000 0.8536
4230.3 0.9000 0.8536
4230.4 0.9000 0.8536
4230.5 0.9000 0.8536
4230.6 0.9000 0.8536
4230.7 0.9000 0.8536
4230.8 0.9000 0.8536
4230.9 0.9000 0.8536
4231.0 0.9000 0.8536
4231.1 0.9000 0.8536
4231.2 0.9000 0.8536
4231.3 0.9000 0.8537
4231.4 0.9000 0.8537
4231.5 0.9000 0.8537
4231.6 0.9000 0.8537
4231.7 0.9000 0.8537
4231.8 0.9000 0.8537
4231.9 0.9000 0.8537
4232.0 0.9000 0.8537
4232.1 0.9000 0.8537
4232.2 0.9000 0.8537
4232.3 0.9000 0.8537
4232.4 0.9000 0.8537
4232.5 0.9000 0.8537
4232.6 0.9000 0.8537
4232.7 0.9000 0.8538
4232.8 0.9000 0.8538
4232.9 0.9000 0.8538
4233.0 0.9000 0.8538
4233.1 0.9000 0.8538
4233.2 0.9000 0.8538
4233.3 0.9000 0.8538
4233.4 0.9000 0.8538
4233.5 0.9000 0.8538
4233.6 0.9000 0.8538
4233.7 0.9000 0.8538
4233.8 0.9000 0.8538
4233.9 0.9000 0.8538
4234.0 0.9000 0.8538
4234.1 0.9000 0.8539
4234.2 0.9000 0.8539
4234.3 0.9000 0.8539
4234.4 0.9000 0.8539
4234.5 0.9000 0.8539
4234.6 0.9000 0.8539
4234.7 0.9000 0.8539
4234.8 0.9000 0.8539
4234.9 0.9000 0.8539
4235.0 0.9000 0.8539
4235.1 0.9000 0.8539
4235.2 0.9000 0.8539
4235.3 0.9000 0.8539
4235.4 0.9000 0.8539
4235.5 0.9000 0.8540
4235.6 0.9000 0.8540
4235.7 0.9000 0.8540
4235.8 0.9000 0.8540
4235.9 0.9000 0.8540
4236.0 0.9000 0.8540
4236.1 0.9000 0.8540
4236.2 0.9000 0.8540
4236.3 0.9000 0.8540
4236.4 0.9000 0.8540
4236.5 0.9000 0.8540
4236.6 0.9000 0.8540
4236.7 0.9000 0.8540
4236.8 0.9000 0.8540
4236.9 0.9000 0.8541
4237.0 0.9000 0.8541
4237.1 0.9000 0.8541
4237.2 0.9000 0.8541
4237.3 0.9000 0.8541
4237.4 0.9000 0.8541
4237.5 0.9000 0.8541
4237.6 0.9000 0.8541
4237.7 0.9000 0.8541
4237.8 0.9000 0.8541
4237.9 0.9000 0.8541
4238.0 0.9000 0.8541
4238.1 0.9000 0.8541
4238.2 0.9000 0.8542
4238.3 0.9000 0.8542
4238.4 0.9000 0.8542
4238.5 0.9000 0.8542
4238.6 0.9000 0.8542
4238.7 0.9000 0.8542
4238.8 0.9000 0.8542
4238.9 0.9000 0.8542
4239.0 0.9000 0.8542
4239.1 0.9000 0.8542
4239.2 0.9000 0.8542
4239.3 0.9000 0.8542
4239.4 0.9000 0.8542
4239.5 0.9000 0.8542
4239.6 0.9000 0.8543
4239.7 0.9000 0.8543
4239.8 0.9000 0.8543
4239.9 0.9000 0.8543
4240.0 0.9000 0.8543
4240.1 0.9000 0.8543
4240.2 0.9000 0.8543
4240.3 0.9000 0.8543
4240.4 0.9000 0.8543
4240.5 0.9000 0.8543
4240.6 0.9000 0.8543
4240.7 0.9000 0.8543
4240.8 0.9000 0.8543
4240.9 0.9000 0.8543
4241.0 0.9000 0.8544
4241.1 0.9000 0.8544
4241.2 0.9000 0.8544
4241.3 0.9000 0.8544
4241.4 0.9000 0.8544
4241.5 0.9000 0.8544
4241.6 0.9000 0.8544
4241.7 0.9000 0.8544
4241.8 0.9000 0.8544
4241.9 0.9000 0.8544
4242.0 0.9000 0.8544
4242.1 0.9000 0.8544
4242.2 0.9000 0.8544
4242.3 0.9000 0.8544
4242.4 0.9000 0.8545
4242.5 0.9000 0.8545
4242.6 0.9000 0.8545
4242.7 0.9000 0.8545
4242.8 0.9000 0.8545
4242.9 0.9000 0.8545
4243.0 0.9000 0.8545
4243.1 0.9000 0.8545
4243.2 0.9000 0.8545
4243.3 0.9000 0.8545
4243.4 0.9000 0.8545
4243.5 0.9000 0.8545
4243.6 0.9000 0.8545
4243.7 0.9000 0.8545
4243.8 0.9000 0.8546
4243.9 0.9000 0.8546
4244.0 0.9000 0.8546
4244.1 0.9000 0.8546
4244.2 0.9000 0.8546
4244.3 0.9000 0.8546
4244.4 0.9000 0.8546
4244.5 0.9000 0.8546
4244.6 0.9000 0.8546
4244.7 0.9000 0.8546
4244.8 0.9000 0.8546
4244.9 0.9000 0.8546
4245.0 0.9000 0.8546
4245.1 0.9000 0.8546
4245.2 0.9000 0.8547
4245.3 0.9000 0.8547
4245.4 0.9000 0.8547
4245.5 0.9000 0.8547
4245.6 0.9000 0.8547
4245.7 0.9000 0.8547
4245.8 0.9000 0.8547
4245.9 0.9000 0.8547
4246.0 0.9000 0.8547
4246.1 0.9000 0.8547
4246.2 0.9000 0.8547
4246.3 0.9000 0.8547
4246.4 0.9000 0.8547
4246.5 0.9000 0.8547
4246.6 0.9000 0.8548
4246.7 0.9000 0.8548
4246.8 0.9000 0.8548
4246.9 0.9000 0.8548
4247.0 0.9000 0.8548
4247.1 0.9000 0.8548
4247.2 0.9000 0.8548
4247.3 0.9000 0.8548
4247.4 0.9000 0.8548
4247.5 0.9000 0.8548
4247.6 0.9000 0.8548
4247.7 0.9000 0.8548
4247.8 0.9000 0.8548
4247.9 0.9000 0.8548
4248.0 0.9000 0.8549
4248.1 0.9000 0.8549
4248.2 0.9000 0.8549
4248.3 0.9000 0.8549
4248.4 0.9000 0.8549
4248.5 0.9000 0.8549
4248.6 0.9000 0.8549
4248.7 0.9000 0.8549
4248.8 0.9000 0.8549
4248.9 0.9000 0.8549
4249.0 0.9000 0.8549
4249.1 0.9000 0.8549
4249.2 0.9000 0.8549
4249.3 0.9000 0.8549
4249.4 0.9000 0.8550
4249.5 0.9000 0.8550
4249.6 0.9000 0.8550
4249.7 0.9000 0.8550
4249.8 0.9000 0.8550
4249.9 0.9000 0.8550
4250.0 0.9000 0.8550
4250.1 0.9000 0.8550
4250.2 0.9000 0.8550
4250.3 0.9000 0.8550
4250.4 0.9000 0.8550
4250.5 0.9000 0.8550
4250.6 0.9000 0.8550
4250.7 0.9000 0.8551
4250.8 0.9000 0.8551
4250.9 0.9000 0.8551
4251.0 0.9000 0.8551
4251.1 0.9000 0.8551
4251.2 0.9000 0.8551
4251.3 0.9000 0.8551
4251.4 0.9000 0.8551
4251.5 0.9000 0.8551
4251.6 0.9000 0.8551
4251.7 0.9000 0.8551
4251.8 0.9000 0.8551
4251.9 0.9000 0.8551
4252.0 0.9000 0.8551
4252.1 0.9000 0.8552
4252.2 0.9000 0.8552
4252.3 0.9000 0.8552
4252.4 0.9000 0.8552
4252.5 0.9000 0.8552
4252.6 0.9000 0.8552
4252.7 0.9000 0.8552
4252.8 0.9000 0.8552
4252.9 0.9000 0.8552
4253.0 0.9000 0.8552
4253.1 0.9000 0.8552
4253.2 0.9000 0.8552
4253.3 0.9000 0.8552
4253.4 0.9000 0.8552
4253.5 0.9000 0.8553
4253.6 0.9000 0.8553
4253.7 0.9000 0.8553
4253.8 0.9000 0.8553
4253.9 0.9000 0.8553
4254.0 0.9000 0.8553
4254.1 0.9000 0.8553
4254.2 0.9000 0.8553
4254.3 0.9000 0.8553
4254.4 0.9000 0.8553
4254.5 0.9000 0.8553
4254.6 0.9000 0.8553
4254.7 0.9000 0.8553
4254.8 0.9000 0.8553
4254.9 0.9000 0.8554
4255.0 0.9000 0.8554
4255.1 0.9000 0.8554
4255.2 0.9000 0.8554
4255.3 0.9000 0.8554
4255.4 0.9000 0.8554
4255.5 0.9000 0.8554
4255.6 0.9000 0.8554
4255.7 0.9000 0.8554
4255.8 0.9000 0.8554
4255.9 0.9000 0.8554
4256.0 0.9000 0.8554
4256.1 0.9000 0.8554
4256.2 0.9000 0.8554
4256.3 0.9000 0.8555
4256.4 0.9000 0.8555
4256.5 0.9000 0.8555
4256.6 0.9000 0.8555
4256.7 0.9000 0.8555
4256.8 0.9000 0.8555
4256.9 0.9000 0.8555
4257.0 0.9000 0.8555
4257.1 0.9000 0.8555
4257.2 0.9000 0.8555
4257.3 0.9000 0.8555
4257.4 0.9000 0.8555
4257.5 0.9000 0.8555
4257.6 0.9000 0.8555
4257.7 0.9000 0.8556
4257.8 0.9000 0.8556
4257.9 0.9000 0.8556
4258.0 0.9000 0.8556
4258.1 0.9000 0.8556
4258.2 0.9000 0.8556
4258.3 0.9000 0.8556
4258.4 0.9000 0.8556
4258.5 0.9000 0.8556
4258.6 0.9000 0.8556
4258.7 0.9000 0.8556
4258.8 0.9000 0.8556
4258.9 0.9000 0.8556
4259.0 0.9000 0.8556
4259.1 0.9000 0.8557
4259.2 0.9000 0.8557
4259.3 0.9000 0.8557
4259.4 0.9000 0.8557
4259.5 0.9000 0.8557
4259.6 0.9000 0.8557
4259.7 0.9000 0.8557
4259.8 0.9000 0.8557
4259.9 0.9000 0.8557
4260.0 0.9000 0.8557
4260.1 0.9000 0.8557
4260.2 0.9000 0.8557
4260.3 0.9000 0.8557
4260.4 0.9000 0.8557
4260.5 0.9000 0.8558
4260.6 0.9000 0.8558
4260.7 0.9000 0.8558
4260.8 0.9000 0.8558
4260.9 0.9000 0.8558
4261.0 0.9000 0.8558
4261.1 0.9000 0.8558
4261.2 0.9000 0.8558
4261.3 0.9000 0.8558
4261.4 0.9000 0.8558
4261.5 0.9000 0.8558
4261.6 0.9000 0.8558
4261.7 0.9000 0.8558
4261.8 0.9000 0.8558
4261.9 0.9000 0.8559
4262.0 0.9000 0.8559
4262.1 0.9000 0.8559
4262.2 0.9000 0.8559
4262.3 0.9000 0.8559
4262.4 0.9000 0.8559
4262.5 0.9000 0.8559
4262.6 0.9000 0.8559
4262.7 0.9000 0.8559
4262.8 0.9000 0.8559
4262.9 0.9000 0.8559
4263.0 0.9000 0.8559
4263.1 0.9000 0.8559
4263.2 0.9000 0.8560
4263.3 0.9000 0.8560
4263.4 0.9000 0.8560
4263.5 0.9000 0.8560
4263.6 0.9000 0.8560
4263.7 0.9000 0.8560
4263.8 0.9000 0.8560
4263.9 0.9000 0.8560
4264.0 0.9000 0.8560
4264.1 0.9000 0.8560
4264.2 0.9000 0.8560
4264.3 0.9000 0.8560
4264.4 0.9000 0.8560
4264.5 0.9000 0.8560
4264.6 0.9000 0.8561
4264.7 0.9000 0.8561
4264.8 0.9000 0.8561
4264.9 0.9000 0.8561
4265.0 0.9000 0.8561
4265.1 0.9000 0.8561
4265.2 0.9000 0.8561
4265.3 0.9000 0.8561
4265.4 0.9000 0.8561
4265.5 0.9000 0.8561
4265.6 0.9000 0.8561
4265.7 0.9000 0.8561
4265.8 0.9000 0.8561
4265.9 0.9000 0.8561
4266.0 0.9000 0.8562
4266.1 0.9000 0.8562
4266.2 0.9000 0.8562
4266.3 0.9000 0.8562
4266.4 0.9000 0.8562
4266.5 0.9000 0.8562
4266.6 0.9000 0.8562
4266.7 0.9000 0.8562
4266.8 0.9000 0.8562
4266.9 0.9000 0.8562
4267.0 0.9000 0.8562
4267.1 0.9000 0.8562
4267.2 0.9000 0.8562
4267.3 0.9000 0.8562
4267.4 0.9000 0.8563
4267.5 0.9000 0.8563
4267.6 0.9000 0.8563
4267.7 0.9000 0.8563
4267.8 0.9000 0.8563
4267.9 0.9000 0.8563
4268.0 0.9000 0.8563
4268.1 0.9000 0.8563
4268.2 0.9000 0.8563
4268.3 0.9000 0.8563
4268.4 0.9000 0.8563
4268.5 0.9000 0.8563
4268.6 0.9000 0.8563
4268.7 0.9000 0.8563
4268.8 0.9000 0.8564
4268.9 0.9000 0.8564
4269.0 0.9000 0.8564
4269.1 0.9000 0.8564
4269.2 0.9000 0.8564
4269.3 0.9000 0.8564
4269.4 0.9000 0.8564
4269.5 0.9000 0.8564
4269.6 0.9000 0.8564
4269.7 0.9000 0.8564
4269.8 0.9000 0.8564
4269.9 0.9000 0.8564
4270.0 0.9000 0.8564
4270.1 0.9000 0.8564
4270.2 0.9000 0.8565
4270.3 0.9000 0.8565
4270.4 0.9000 0.8565
4270.5 0.9000 0.8565
4270.6 0.9000 0.8565
4270.7 0.9000 0.8565
4270.8 0.9000 0.8565
4270.9 0.9000 0.8565
4271.0 0.9000 0.8565
4271.1 0.9000 0.8565
4271.2 0.9000 0.8565
4271.3 0.9000 0.8565
4271.4 0.9000 0.8565
4271.5 0.9000 0.8565
4271.6 0.9000 0.8566
4271.7 0.9000 0.8566
4271.8 0.9000 0.8566
4271.9 0.9000 0.8566
4272.0 0.9000 0.8566
4272.1 0.9000 0.8566
4272.2 0.9000 0.8566
4272.3 0.9000 0.8566
4272.4 0.9000 0.8566
4272.5 0.9000 0.8566
4272.6 0.9000 0.8566
4272.7 0.9000 0.8566
4272.8 0.9000 0.8566
4272.9 0.9000 0.8566
4273.0 0.9000 0.8567
4273.1 0.9000 0.8567
4273.2 0.9000 0.8567
4273.3 0.9000 0.8567
4273.4 0.9000 0.8567
4273.5 0.9000 0.8567
4273.6 0.9000 0.8567
4273.7 0.9000 0.8567
4273.8 0.9000 0.8567
4273.9 0.9000 0.8567
4274.0 0.9000 0.8567
4274.1 0.9000 0.8567
4274.2 0.9000 0.8567
4274.3 0.9000 0.8567
4274.4 0.9000 0.8568
4274.5 0.9000 0.8568
4274.6 0.9000 0.8568
