# Theoretical transmission filter for J-PLUS filter F378
# Date of creation: 2013-01-17
# Author: J. Varela
# 
# Requirements:
#    Central wavelength (Angstroms): 3785
#    W1 (Angstroms): 138
#    FWHM (Angstroms): 168
#    Transmission peak: 0.75
#
# Columns description:
#    wl: Wavelength in Angstroms
#    T: Transmission
#    T+CCD: Transmission Filter+CCD
#
# wl   T  T+CCD
3702.8 0.4200 0.3482
3702.9 0.4225 0.3502
3703.0 0.4250 0.3523
3703.1 0.4275 0.3544
3703.2 0.4300 0.3565
3703.3 0.4325 0.3586
3703.4 0.4350 0.3607
3703.5 0.4375 0.3628
3703.6 0.4400 0.3649
3703.7 0.4425 0.3669
3703.8 0.4450 0.3690
3703.9 0.4475 0.3711
3704.0 0.4500 0.3732
3704.1 0.4525 0.3753
3704.2 0.4550 0.3774
3704.3 0.4575 0.3795
3704.4 0.4600 0.3816
3704.5 0.4625 0.3837
3704.6 0.4650 0.3857
3704.7 0.4675 0.3878
3704.8 0.4700 0.3899
3704.9 0.4725 0.3920
3705.0 0.4750 0.3941
3705.1 0.4775 0.3962
3705.2 0.4800 0.3983
3705.3 0.4825 0.4004
3705.4 0.4850 0.4025
3705.5 0.4875 0.4046
3705.6 0.4900 0.4067
3705.7 0.4925 0.4087
3705.8 0.4950 0.4108
3705.9 0.4975 0.4129
3706.0 0.5000 0.4150
3706.1 0.5025 0.4171
3706.2 0.5050 0.4192
3706.3 0.5075 0.4213
3706.4 0.5100 0.4234
3706.5 0.5125 0.4255
3706.6 0.5150 0.4276
3706.7 0.5175 0.4297
3706.8 0.5200 0.4318
3706.9 0.5225 0.4339
3707.0 0.5250 0.4359
3707.1 0.5275 0.4380
3707.2 0.5300 0.4401
3707.3 0.5325 0.4422
3707.4 0.5350 0.4443
3707.5 0.5375 0.4464
3707.6 0.5400 0.4485
3707.7 0.5425 0.4506
3707.8 0.5450 0.4527
3707.9 0.5475 0.4548
3708.0 0.5500 0.4569
3708.1 0.5525 0.4590
3708.2 0.5550 0.4611
3708.3 0.5575 0.4632
3708.4 0.5600 0.4653
3708.5 0.5625 0.4674
3708.6 0.5650 0.4695
3708.7 0.5675 0.4716
3708.8 0.5700 0.4737
3708.9 0.5725 0.4758
3709.0 0.5750 0.4779
3709.1 0.5775 0.4800
3709.2 0.5800 0.4821
3709.3 0.5825 0.4842
3709.4 0.5850 0.4862
3709.5 0.5875 0.4883
3709.6 0.5900 0.4904
3709.7 0.5925 0.4925
3709.8 0.5950 0.4946
3709.9 0.5975 0.4967
3710.0 0.6000 0.4988
3710.1 0.6025 0.5009
3710.2 0.6050 0.5030
3710.3 0.6075 0.5051
3710.4 0.6100 0.5072
3710.5 0.6125 0.5093
3710.6 0.6150 0.5114
3710.7 0.6175 0.5135
3710.8 0.6200 0.5156
3710.9 0.6225 0.5177
3711.0 0.6250 0.5198
3711.1 0.6275 0.5219
3711.2 0.6300 0.5240
3711.3 0.6325 0.5261
3711.4 0.6350 0.5282
3711.5 0.6375 0.5303
3711.6 0.6400 0.5324
3711.7 0.6425 0.5345
3711.8 0.6450 0.5366
3711.9 0.6475 0.5387
3712.0 0.6500 0.5409
3712.1 0.6525 0.5430
3712.2 0.6550 0.5451
3712.3 0.6575 0.5472
3712.4 0.6600 0.5493
3712.5 0.6625 0.5514
3712.6 0.6650 0.5535
3712.7 0.6675 0.5556
3712.8 0.6700 0.5577
3712.9 0.6725 0.5598
3713.0 0.6750 0.5619
3713.1 0.6775 0.5640
3713.2 0.6800 0.5661
3713.3 0.6825 0.5682
3713.4 0.6850 0.5703
3713.5 0.6875 0.5724
3713.6 0.6900 0.5745
3713.7 0.6925 0.5766
3713.8 0.6950 0.5787
3713.9 0.6975 0.5808
3714.0 0.7000 0.5829
3714.1 0.7025 0.5850
3714.2 0.7050 0.5871
3714.3 0.7075 0.5892
3714.4 0.7100 0.5914
3714.5 0.7125 0.5935
3714.6 0.7150 0.5956
3714.7 0.7175 0.5977
3714.8 0.7200 0.5998
3714.9 0.7225 0.6019
3715.0 0.7250 0.6040
3715.1 0.7275 0.6061
3715.2 0.7300 0.6082
3715.3 0.7325 0.6103
3715.4 0.7350 0.6124
3715.5 0.7375 0.6145
3715.6 0.7400 0.6166
3715.7 0.7425 0.6188
3715.8 0.7450 0.6209
3715.9 0.7475 0.6230
3716.0 0.7500 0.6251
3716.1 0.7500 0.6251
3716.2 0.7500 0.6251
3716.3 0.7500 0.6252
3716.4 0.7500 0.6252
3716.5 0.7500 0.6252
3716.6 0.7500 0.6252
3716.7 0.7500 0.6253
3716.8 0.7500 0.6253
3716.9 0.7500 0.6253
3717.0 0.7500 0.6253
3717.1 0.7500 0.6254
3717.2 0.7500 0.6254
3717.3 0.7500 0.6254
3717.4 0.7500 0.6254
3717.5 0.7500 0.6255
3717.6 0.7500 0.6255
3717.7 0.7500 0.6255
3717.8 0.7500 0.6255
3717.9 0.7500 0.6256
3718.0 0.7500 0.6256
3718.1 0.7500 0.6256
3718.2 0.7500 0.6256
3718.3 0.7500 0.6257
3718.4 0.7500 0.6257
3718.5 0.7500 0.6257
3718.6 0.7500 0.6257
3718.7 0.7500 0.6258
3718.8 0.7500 0.6258
3718.9 0.7500 0.6258
3719.0 0.7500 0.6258
3719.1 0.7500 0.6259
3719.2 0.7500 0.6259
3719.3 0.7500 0.6259
3719.4 0.7500 0.6259
3719.5 0.7500 0.6260
3719.6 0.7500 0.6260
3719.7 0.7500 0.6260
3719.8 0.7500 0.6260
3719.9 0.7500 0.6261
3720.0 0.7500 0.6261
3720.1 0.7500 0.6261
3720.2 0.7500 0.6262
3720.3 0.7500 0.6262
3720.4 0.7500 0.6262
3720.5 0.7500 0.6262
3720.6 0.7500 0.6263
3720.7 0.7500 0.6263
3720.8 0.7500 0.6263
3720.9 0.7500 0.6263
3721.0 0.7500 0.6264
3721.1 0.7500 0.6264
3721.2 0.7500 0.6264
3721.3 0.7500 0.6264
3721.4 0.7500 0.6265
3721.5 0.7500 0.6265
3721.6 0.7500 0.6265
3721.7 0.7500 0.6265
3721.8 0.7500 0.6266
3721.9 0.7500 0.6266
3722.0 0.7500 0.6266
3722.1 0.7500 0.6266
3722.2 0.7500 0.6267
3722.3 0.7500 0.6267
3722.4 0.7500 0.6267
3722.5 0.7500 0.6267
3722.6 0.7500 0.6268
3722.7 0.7500 0.6268
3722.8 0.7500 0.6268
3722.9 0.7500 0.6268
3723.0 0.7500 0.6269
3723.1 0.7500 0.6269
3723.2 0.7500 0.6269
3723.3 0.7500 0.6269
3723.4 0.7500 0.6270
3723.5 0.7500 0.6270
3723.6 0.7500 0.6270
3723.7 0.7500 0.6270
3723.8 0.7500 0.6271
3723.9 0.7500 0.6271
3724.0 0.7500 0.6271
3724.1 0.7500 0.6271
3724.2 0.7500 0.6272
3724.3 0.7500 0.6272
3724.4 0.7500 0.6272
3724.5 0.7500 0.6272
3724.6 0.7500 0.6273
3724.7 0.7500 0.6273
3724.8 0.7500 0.6273
3724.9 0.7500 0.6273
3725.0 0.7500 0.6274
3725.1 0.7500 0.6274
3725.2 0.7500 0.6274
3725.3 0.7500 0.6275
3725.4 0.7500 0.6275
3725.5 0.7500 0.6275
3725.6 0.7500 0.6275
3725.7 0.7500 0.6276
3725.8 0.7500 0.6276
3725.9 0.7500 0.6276
3726.0 0.7500 0.6276
3726.1 0.7500 0.6277
3726.2 0.7500 0.6277
3726.3 0.7500 0.6277
3726.4 0.7500 0.6277
3726.5 0.7500 0.6278
3726.6 0.7500 0.6278
3726.7 0.7500 0.6278
3726.8 0.7500 0.6278
3726.9 0.7500 0.6279
3727.0 0.7500 0.6279
3727.1 0.7500 0.6279
3727.2 0.7500 0.6279
3727.3 0.7500 0.6280
3727.4 0.7500 0.6280
3727.5 0.7500 0.6280
3727.6 0.7500 0.6280
3727.7 0.7500 0.6281
3727.8 0.7500 0.6281
3727.9 0.7500 0.6281
3728.0 0.7500 0.6281
3728.1 0.7500 0.6282
3728.2 0.7500 0.6282
3728.3 0.7500 0.6282
3728.4 0.7500 0.6282
3728.5 0.7500 0.6283
3728.6 0.7500 0.6283
3728.7 0.7500 0.6283
3728.8 0.7500 0.6283
3728.9 0.7500 0.6284
3729.0 0.7500 0.6284
3729.1 0.7500 0.6284
3729.2 0.7500 0.6284
3729.3 0.7500 0.6285
3729.4 0.7500 0.6285
3729.5 0.7500 0.6285
3729.6 0.7500 0.6285
3729.7 0.7500 0.6286
3729.8 0.7500 0.6286
3729.9 0.7500 0.6286
3730.0 0.7500 0.6286
3730.1 0.7500 0.6287
3730.2 0.7500 0.6287
3730.3 0.7500 0.6287
3730.4 0.7500 0.6288
3730.5 0.7500 0.6288
3730.6 0.7500 0.6288
3730.7 0.7500 0.6288
3730.8 0.7500 0.6289
3730.9 0.7500 0.6289
3731.0 0.7500 0.6289
3731.1 0.7500 0.6289
3731.2 0.7500 0.6290
3731.3 0.7500 0.6290
3731.4 0.7500 0.6290
3731.5 0.7500 0.6290
3731.6 0.7500 0.6291
3731.7 0.7500 0.6291
3731.8 0.7500 0.6291
3731.9 0.7500 0.6291
3732.0 0.7500 0.6292
3732.1 0.7500 0.6292
3732.2 0.7500 0.6292
3732.3 0.7500 0.6292
3732.4 0.7500 0.6293
3732.5 0.7500 0.6293
3732.6 0.7500 0.6293
3732.7 0.7500 0.6293
3732.8 0.7500 0.6294
3732.9 0.7500 0.6294
3733.0 0.7500 0.6294
3733.1 0.7500 0.6294
3733.2 0.7500 0.6295
3733.3 0.7500 0.6295
3733.4 0.7500 0.6295
3733.5 0.7500 0.6295
3733.6 0.7500 0.6296
3733.7 0.7500 0.6296
3733.8 0.7500 0.6296
3733.9 0.7500 0.6296
3734.0 0.7500 0.6297
3734.1 0.7500 0.6297
3734.2 0.7500 0.6297
3734.3 0.7500 0.6297
3734.4 0.7500 0.6298
3734.5 0.7500 0.6298
3734.6 0.7500 0.6298
3734.7 0.7500 0.6298
3734.8 0.7500 0.6299
3734.9 0.7500 0.6299
3735.0 0.7500 0.6299
3735.1 0.7500 0.6300
3735.2 0.7500 0.6300
3735.3 0.7500 0.6300
3735.4 0.7500 0.6300
3735.5 0.7500 0.6301
3735.6 0.7500 0.6301
3735.7 0.7500 0.6301
3735.8 0.7500 0.6301
3735.9 0.7500 0.6302
3736.0 0.7500 0.6302
3736.1 0.7500 0.6302
3736.2 0.7500 0.6302
3736.3 0.7500 0.6303
3736.4 0.7500 0.6303
3736.5 0.7500 0.6303
3736.6 0.7500 0.6303
3736.7 0.7500 0.6304
3736.8 0.7500 0.6304
3736.9 0.7500 0.6304
3737.0 0.7500 0.6304
3737.1 0.7500 0.6305
3737.2 0.7500 0.6305
3737.3 0.7500 0.6305
3737.4 0.7500 0.6305
3737.5 0.7500 0.6306
3737.6 0.7500 0.6306
3737.7 0.7500 0.6306
3737.8 0.7500 0.6306
3737.9 0.7500 0.6307
3738.0 0.7500 0.6307
3738.1 0.7500 0.6307
3738.2 0.7500 0.6307
3738.3 0.7500 0.6308
3738.4 0.7500 0.6308
3738.5 0.7500 0.6308
3738.6 0.7500 0.6308
3738.7 0.7500 0.6309
3738.8 0.7500 0.6309
3738.9 0.7500 0.6309
3739.0 0.7500 0.6309
3739.1 0.7500 0.6310
3739.2 0.7500 0.6310
3739.3 0.7500 0.6310
3739.4 0.7500 0.6310
3739.5 0.7500 0.6311
3739.6 0.7500 0.6311
3739.7 0.7500 0.6311
3739.8 0.7500 0.6311
3739.9 0.7500 0.6312
3740.0 0.7500 0.6312
3740.1 0.7500 0.6312
3740.2 0.7500 0.6313
3740.3 0.7500 0.6313
3740.4 0.7500 0.6313
3740.5 0.7500 0.6313
3740.6 0.7500 0.6314
3740.7 0.7500 0.6314
3740.8 0.7500 0.6314
3740.9 0.7500 0.6314
3741.0 0.7500 0.6315
3741.1 0.7500 0.6315
3741.2 0.7500 0.6315
3741.3 0.7500 0.6315
3741.4 0.7500 0.6316
3741.5 0.7500 0.6316
3741.6 0.7500 0.6316
3741.7 0.7500 0.6316
3741.8 0.7500 0.6317
3741.9 0.7500 0.6317
3742.0 0.7500 0.6317
3742.1 0.7500 0.6317
3742.2 0.7500 0.6318
3742.3 0.7500 0.6318
3742.4 0.7500 0.6318
3742.5 0.7500 0.6318
3742.6 0.7500 0.6319
3742.7 0.7500 0.6319
3742.8 0.7500 0.6319
3742.9 0.7500 0.6319
3743.0 0.7500 0.6320
3743.1 0.7500 0.6320
3743.2 0.7500 0.6320
3743.3 0.7500 0.6320
3743.4 0.7500 0.6321
3743.5 0.7500 0.6321
3743.6 0.7500 0.6321
3743.7 0.7500 0.6321
3743.8 0.7500 0.6322
3743.9 0.7500 0.6322
3744.0 0.7500 0.6322
3744.1 0.7500 0.6322
3744.2 0.7500 0.6323
3744.3 0.7500 0.6323
3744.4 0.7500 0.6323
3744.5 0.7500 0.6323
3744.6 0.7500 0.6324
3744.7 0.7500 0.6324
3744.8 0.7500 0.6324
3744.9 0.7500 0.6324
3745.0 0.7500 0.6325
3745.1 0.7500 0.6325
3745.2 0.7500 0.6325
3745.3 0.7500 0.6326
3745.4 0.7500 0.6326
3745.5 0.7500 0.6326
3745.6 0.7500 0.6326
3745.7 0.7500 0.6327
3745.8 0.7500 0.6327
3745.9 0.7500 0.6327
3746.0 0.7500 0.6327
3746.1 0.7500 0.6328
3746.2 0.7500 0.6328
3746.3 0.7500 0.6328
3746.4 0.7500 0.6328
3746.5 0.7500 0.6329
3746.6 0.7500 0.6329
3746.7 0.7500 0.6329
3746.8 0.7500 0.6329
3746.9 0.7500 0.6330
3747.0 0.7500 0.6330
3747.1 0.7500 0.6330
3747.2 0.7500 0.6330
3747.3 0.7500 0.6331
3747.4 0.7500 0.6331
3747.5 0.7500 0.6331
3747.6 0.7500 0.6331
3747.7 0.7500 0.6332
3747.8 0.7500 0.6332
3747.9 0.7500 0.6332
3748.0 0.7500 0.6332
3748.1 0.7500 0.6333
3748.2 0.7500 0.6333
3748.3 0.7500 0.6333
3748.4 0.7500 0.6333
3748.5 0.7500 0.6334
3748.6 0.7500 0.6334
3748.7 0.7500 0.6334
3748.8 0.7500 0.6334
3748.9 0.7500 0.6335
3749.0 0.7500 0.6335
3749.1 0.7500 0.6335
3749.2 0.7500 0.6335
3749.3 0.7500 0.6336
3749.4 0.7500 0.6336
3749.5 0.7500 0.6336
3749.6 0.7500 0.6336
3749.7 0.7500 0.6337
3749.8 0.7500 0.6337
3749.9 0.7500 0.6337
3750.0 0.7500 0.6337
3750.1 0.7500 0.6338
3750.2 0.7500 0.6338
3750.3 0.7500 0.6338
3750.4 0.7500 0.6339
3750.5 0.7500 0.6339
3750.6 0.7500 0.6339
3750.7 0.7500 0.6339
3750.8 0.7500 0.6340
3750.9 0.7500 0.6340
3751.0 0.7500 0.6340
3751.1 0.7500 0.6340
3751.2 0.7500 0.6341
3751.3 0.7500 0.6341
3751.4 0.7500 0.6341
3751.5 0.7500 0.6341
3751.6 0.7500 0.6342
3751.7 0.7500 0.6342
3751.8 0.7500 0.6342
3751.9 0.7500 0.6342
3752.0 0.7500 0.6343
3752.1 0.7500 0.6343
3752.2 0.7500 0.6343
3752.3 0.7500 0.6343
3752.4 0.7500 0.6344
3752.5 0.7500 0.6344
3752.6 0.7500 0.6344
3752.7 0.7500 0.6344
3752.8 0.7500 0.6345
3752.9 0.7500 0.6345
3753.0 0.7500 0.6345
3753.1 0.7500 0.6345
3753.2 0.7500 0.6346
3753.3 0.7500 0.6346
3753.4 0.7500 0.6346
3753.5 0.7500 0.6346
3753.6 0.7500 0.6347
3753.7 0.7500 0.6347
3753.8 0.7500 0.6347
3753.9 0.7500 0.6347
3754.0 0.7500 0.6348
3754.1 0.7500 0.6348
3754.2 0.7500 0.6348
3754.3 0.7500 0.6348
3754.4 0.7500 0.6349
3754.5 0.7500 0.6349
3754.6 0.7500 0.6349
3754.7 0.7500 0.6349
3754.8 0.7500 0.6350
3754.9 0.7500 0.6350
3755.0 0.7500 0.6350
3755.1 0.7500 0.6351
3755.2 0.7500 0.6351
3755.3 0.7500 0.6351
3755.4 0.7500 0.6351
3755.5 0.7500 0.6352
3755.6 0.7500 0.6352
3755.7 0.7500 0.6352
3755.8 0.7500 0.6352
3755.9 0.7500 0.6353
3756.0 0.7500 0.6353
3756.1 0.7500 0.6353
3756.2 0.7500 0.6353
3756.3 0.7500 0.6354
3756.4 0.7500 0.6354
3756.5 0.7500 0.6354
3756.6 0.7500 0.6354
3756.7 0.7500 0.6355
3756.8 0.7500 0.6355
3756.9 0.7500 0.6355
3757.0 0.7500 0.6355
3757.1 0.7500 0.6356
3757.2 0.7500 0.6356
3757.3 0.7500 0.6356
3757.4 0.7500 0.6356
3757.5 0.7500 0.6357
3757.6 0.7500 0.6357
3757.7 0.7500 0.6357
3757.8 0.7500 0.6357
3757.9 0.7500 0.6358
3758.0 0.7500 0.6358
3758.1 0.7500 0.6358
3758.2 0.7500 0.6358
3758.3 0.7500 0.6359
3758.4 0.7500 0.6359
3758.5 0.7500 0.6359
3758.6 0.7500 0.6359
3758.7 0.7500 0.6360
3758.8 0.7500 0.6360
3758.9 0.7500 0.6360
3759.0 0.7500 0.6360
3759.1 0.7500 0.6361
3759.2 0.7500 0.6361
3759.3 0.7500 0.6361
3759.4 0.7500 0.6361
3759.5 0.7500 0.6362
3759.6 0.7500 0.6362
3759.7 0.7500 0.6362
3759.8 0.7500 0.6362
3759.9 0.7500 0.6363
3760.0 0.7500 0.6363
3760.1 0.7500 0.6363
3760.2 0.7500 0.6364
3760.3 0.7500 0.6364
3760.4 0.7500 0.6364
3760.5 0.7500 0.6364
3760.6 0.7500 0.6365
3760.7 0.7500 0.6365
3760.8 0.7500 0.6365
3760.9 0.7500 0.6365
3761.0 0.7500 0.6366
3761.1 0.7500 0.6366
3761.2 0.7500 0.6366
3761.3 0.7500 0.6366
3761.4 0.7500 0.6367
3761.5 0.7500 0.6367
3761.6 0.7500 0.6367
3761.7 0.7500 0.6367
3761.8 0.7500 0.6368
3761.9 0.7500 0.6368
3762.0 0.7500 0.6368
3762.1 0.7500 0.6368
3762.2 0.7500 0.6369
3762.3 0.7500 0.6369
3762.4 0.7500 0.6369
3762.5 0.7500 0.6369
3762.6 0.7500 0.6370
3762.7 0.7500 0.6370
3762.8 0.7500 0.6370
3762.9 0.7500 0.6370
3763.0 0.7500 0.6371
3763.1 0.7500 0.6371
3763.2 0.7500 0.6371
3763.3 0.7500 0.6371
3763.4 0.7500 0.6372
3763.5 0.7500 0.6372
3763.6 0.7500 0.6372
3763.7 0.7500 0.6372
3763.8 0.7500 0.6373
3763.9 0.7500 0.6373
3764.0 0.7500 0.6373
3764.1 0.7500 0.6373
3764.2 0.7500 0.6374
3764.3 0.7500 0.6374
3764.4 0.7500 0.6374
3764.5 0.7500 0.6374
3764.6 0.7500 0.6375
3764.7 0.7500 0.6375
3764.8 0.7500 0.6375
3764.9 0.7500 0.6375
3765.0 0.7500 0.6376
3765.1 0.7500 0.6376
3765.2 0.7500 0.6376
3765.3 0.7500 0.6377
3765.4 0.7500 0.6377
3765.5 0.7500 0.6377
3765.6 0.7500 0.6377
3765.7 0.7500 0.6378
3765.8 0.7500 0.6378
3765.9 0.7500 0.6378
3766.0 0.7500 0.6378
3766.1 0.7500 0.6379
3766.2 0.7500 0.6379
3766.3 0.7500 0.6379
3766.4 0.7500 0.6379
3766.5 0.7500 0.6380
3766.6 0.7500 0.6380
3766.7 0.7500 0.6380
3766.8 0.7500 0.6380
3766.9 0.7500 0.6381
3767.0 0.7500 0.6381
3767.1 0.7500 0.6381
3767.2 0.7500 0.6381
3767.3 0.7500 0.6382
3767.4 0.7500 0.6382
3767.5 0.7500 0.6382
3767.6 0.7500 0.6382
3767.7 0.7500 0.6383
3767.8 0.7500 0.6383
3767.9 0.7500 0.6383
3768.0 0.7500 0.6383
3768.1 0.7500 0.6384
3768.2 0.7500 0.6384
3768.3 0.7500 0.6384
3768.4 0.7500 0.6384
3768.5 0.7500 0.6385
3768.6 0.7500 0.6385
3768.7 0.7500 0.6385
3768.8 0.7500 0.6385
3768.9 0.7500 0.6386
3769.0 0.7500 0.6386
3769.1 0.7500 0.6386
3769.2 0.7500 0.6386
3769.3 0.7500 0.6387
3769.4 0.7500 0.6387
3769.5 0.7500 0.6387
3769.6 0.7500 0.6387
3769.7 0.7500 0.6388
3769.8 0.7500 0.6388
3769.9 0.7500 0.6388
3770.0 0.7500 0.6388
3770.1 0.7500 0.6389
3770.2 0.7500 0.6389
3770.3 0.7500 0.6389
3770.4 0.7500 0.6390
3770.5 0.7500 0.6390
3770.6 0.7500 0.6390
3770.7 0.7500 0.6390
3770.8 0.7500 0.6391
3770.9 0.7500 0.6391
3771.0 0.7500 0.6391
3771.1 0.7500 0.6391
3771.2 0.7500 0.6392
3771.3 0.7500 0.6392
3771.4 0.7500 0.6392
3771.5 0.7500 0.6392
3771.6 0.7500 0.6393
3771.7 0.7500 0.6393
3771.8 0.7500 0.6393
3771.9 0.7500 0.6393
3772.0 0.7500 0.6394
3772.1 0.7500 0.6394
3772.2 0.7500 0.6394
3772.3 0.7500 0.6394
3772.4 0.7500 0.6395
3772.5 0.7500 0.6395
3772.6 0.7500 0.6395
3772.7 0.7500 0.6395
3772.8 0.7500 0.6396
3772.9 0.7500 0.6396
3773.0 0.7500 0.6396
3773.1 0.7500 0.6396
3773.2 0.7500 0.6397
3773.3 0.7500 0.6397
3773.4 0.7500 0.6397
3773.5 0.7500 0.6397
3773.6 0.7500 0.6398
3773.7 0.7500 0.6398
3773.8 0.7500 0.6398
3773.9 0.7500 0.6398
3774.0 0.7500 0.6399
3774.1 0.7500 0.6399
3774.2 0.7500 0.6399
3774.3 0.7500 0.6399
3774.4 0.7500 0.6400
3774.5 0.7500 0.6400
3774.6 0.7500 0.6400
3774.7 0.7500 0.6400
3774.8 0.7500 0.6401
3774.9 0.7500 0.6401
3775.0 0.7500 0.6401
3775.1 0.7500 0.6402
3775.2 0.7500 0.6402
3775.3 0.7500 0.6402
3775.4 0.7500 0.6402
3775.5 0.7500 0.6403
3775.6 0.7500 0.6403
3775.7 0.7500 0.6403
