Wavelength_microns Throughput
2.0004663860000003 1.8442963657084636e-10
2.002610509 1.6188429055347342e-10
2.004754632 1.4101795605540523e-10
2.006898754 1.2430427971083298e-10
2.009042877 1.1110226759322663e-10
2.011186999 1.0213950881372477e-10
2.013331122 9.587788187608117e-11
2.015475245 9.118505459417289e-11
2.017619367 8.706407963925288e-11
2.01976349 8.275691716300565e-11
2.021907612 7.803131752326588e-11
2.024051735 7.20938644208766e-11
2.026195858 6.788777137352558e-11
2.02833998 6.4308318312923e-11
2.030484103 6.150068347462408e-11
2.032628225 5.977527882081351e-11
2.034772348 5.7764458555429775e-11
2.036916471 5.6727364480544565e-11
2.039060593 5.624853427004257e-11
2.0412047159999998 5.680883538288066e-11
2.043348838 5.7179545128989374e-11
2.045492961 5.7389233123561085e-11
2.0476370839999998 5.770224491172907e-11
2.049781206 5.930370413890413e-11
2.0519253290000004 6.09974599806441e-11
2.0540694509999997 6.38932443070595e-11
2.056213574 6.74331190979564e-11
2.058357697 7.204047024175521e-11
2.060501819 7.770580370245387e-11
2.062645942 8.435325552579865e-11
2.064790064 9.201503727730687e-11
2.0669341869999998 1.0098050268605436e-10
2.06907831 1.1157943433704387e-10
2.071222432 1.2409867602790796e-10
2.073366555 1.3978007602165194e-10
2.075510677 1.5823464401621806e-10
2.0776548 1.799437950344333e-10
2.079798923 2.0856563055560919e-10
2.081943045 2.422366175229631e-10
2.084087168 2.876845401107884e-10
2.08623129 3.4648699617062297e-10
2.088375413 4.15857062514406e-10
2.090519536 4.804230956745429e-10
2.0926636579999998 5.592915811603395e-10
2.094807781 6.190713109927941e-10
2.0969519030000003 6.804886251312149e-10
2.0990960260000002 7.274696709632691e-10
2.101240149 7.633657746893921e-10
2.103384271 7.82553041122945e-10
2.105528394 7.441484383692027e-10
2.107672516 6.96024727343179e-10
2.109816639 6.069903187024927e-10
2.1119607620000003 5.113073635489685e-10
2.114104884 3.9866892825338184e-10
2.116249007 2.9415302364400437e-10
2.118393129 2.165199818689263e-10
2.120537252 1.7734741497005045e-10
2.122681375 1.4740454638574374e-10
