Wavelength_microns Throughput
2.0004663860000003 1.4341096754397007e-10
2.002074478 1.1832381744756076e-10
2.00368257 1.0337947381485018e-10
2.005290662 1.0702943217113846e-10
2.006898754 9.610259548396466e-11
2.008506846 6.294589348046287e-11
2.010114938 5.317470065323363e-11
2.01172303 6.809967832486813e-11
2.013331122 6.191729700067201e-11
2.014939214 3.5837249968260884e-11
2.016547306 3.049324515340922e-11
2.018155398 3.9785583618370986e-11
2.01976349 3.574288736372618e-11
2.021371582 2.3812132111477554e-11
2.022979674 1.9662071025177668e-11
2.0245877660000002 1.8725983114035724e-11
2.026195858 2.0514288248190857e-11
2.027803949 2.44101580567687e-11
2.029412041 8.561871893073074e-12
2.031020133 2.4457580310206013e-12
2.032628225 3.701599736330506e-12
2.034236317 1.4098037225061341e-11
2.035844409 9.71045721547565e-13
2.037452501 7.96259168159344e-15
2.039060593 4.438488477493867e-14
2.040668685 4.547958583641735e-12
2.042276777 4.022726906438049e-12
2.0438848689999998 1.2358979454645992e-12
2.045492961 1.5877380808353652e-12
2.047101053 4.6124407163629566e-12
2.0487091449999997 9.847806881092321e-12
2.0503172370000002 1.2603994304324624e-11
2.0519253290000004 3.749269730430153e-12
2.053533421 1.2069211326008216e-12
2.055141513 1.956318528776091e-12
2.056749605 9.840660845889013e-12
2.058357697 1.629147789344311e-12
2.059965788 1.7955208124895842e-14
2.06157388 4.05549189971698e-14
2.0631819719999998 3.7788609130382135e-12
2.064790064 2.6479125331296413e-12
2.066398156 3.31177618699059e-14
2.068006248 3.1420668974792864e-14
2.06961434 2.203738794106e-12
2.071222432 2.1338961084119117e-11
2.072830524 1.807447969600596e-11
2.074438616 3.747361419166586e-12
2.076046708 8.523793816642268e-14
2.0776548 2.8012014596478073e-14
2.079262892 2.6434375861990522e-12
2.080870984 2.7893067258541524e-11
2.0824790760000003 3.744653225737046e-13
2.084087168 2.264869395266835e-14
2.08569526 2.2587753677970146e-12
2.0873033519999997 1.0961937023300302e-10
2.088911444 1.4494224439437976e-12
2.090519536 1.9440069734018892e-14
2.092127627 1.2684503190903116e-12
2.0937357189999997 9.286594309178488e-11
2.0953438110000002 4.055778633215002e-11
2.0969519030000003 1.547170138615246e-11
2.098559995 2.7796572403994416e-12
2.100168087 3.1292551887417637e-12
2.101776179 1.3885483582056409e-11
2.103384271 1.3614138518890194e-10
2.104992363 5.93057625153199e-11
2.1066004549999997 1.0201872362381848e-12
2.1082085470000003 6.382118039249129e-13
2.109816639 5.826296287995306e-11
2.111424731 4.351226946033501e-10
2.113032823 6.015633659805437e-12
2.114640915 2.746053610325606e-13
2.116249007 1.8880103597994467e-11
2.1178570989999996 1.2654747533318292e-09
2.1194651909999997 2.0802552341478644e-11
2.1210732830000003 3.235733910644768e-13
2.122681375 2.338789744680017e-12
2.124289466 8.458571785363521e-11
2.125897558 3.7224854061710227e-10
2.1275056500000002 6.178712942066173e-10
2.129113742 1.1824713370748414e-10
2.130721834 2.057451912343287e-12
2.1323299259999997 5.59253497601621e-13
2.133938018 3.9784364091247724e-11
2.1355461100000004 8.184917486957414e-10
2.137154202 1.1029150380184097e-11
2.138762294 1.5094283690530688e-13
2.140370386 6.989139877635446e-12
2.141978478 4.802474104875335e-10
2.14358657 5.460684535193725e-11
2.1451946619999998 7.906528096560796e-13
2.146802754 9.214825383177626e-13
2.1484108460000004 4.201132916436661e-11
2.150018938 5.426883485900795e-10
2.15162703 5.201867078984326e-10
2.153235122 3.9761666923943077e-10
2.154843214 7.675050058906415e-11
2.156451305 1.9527971276086685e-11
2.158059397 7.581713667635402e-11
2.159667489 5.874892073715115e-10
2.161275581 9.978212018595584e-11
2.1628836729999996 1.5098382011991923e-12
2.164491765 7.447344357882257e-13
2.1660998570000003 5.325842871706128e-11
2.167707949 9.772345134561605e-10
2.169316041 1.4431791432360726e-11
2.170924133 2.1626719932198056e-13
2.172532225 5.563154042121519e-12
2.174140317 3.229251657719315e-10
2.1757484089999997 1.1024433730976107e-09
2.177356501 7.666115217073998e-10
