Wavelength_microns Throughput
2.0004663860000003 2.003371525129877e-12
2.002074478 1.1592364285163672e-12
2.00368257 7.794398427208013e-13
2.005290662 3.97357430739042e-13
2.006898754 3.683203696609794e-13
2.008506846 3.5940120024654476e-13
2.010114938 3.952726296383904e-13
2.01172303 4.885832564563015e-13
2.013331122 5.394662533711606e-13
2.014939214 5.387411654158068e-13
2.016547306 3.7575119197166965e-13
2.018155398 3.9230564622403797e-13
2.01976349 5.981822889830356e-13
2.021371582 8.75696888933818e-13
2.022979674 8.096203303302285e-13
2.0245877660000002 5.282006975989857e-13
2.026195858 3.469392851721448e-13
2.027803949 3.597533267105225e-13
2.029412041 6.023193839357967e-13
2.031020133 5.850791205433932e-13
2.032628225 4.3515753006198565e-13
2.034236317 5.107386855916434e-13
2.035844409 6.604034346944284e-13
2.037452501 8.613581916424826e-13
2.039060593 8.025038276353424e-13
2.040668685 7.636962208639996e-13
2.042276777 6.730258088537616e-13
2.0438848689999998 4.940774153364988e-13
2.045492961 5.258511583116482e-13
2.047101053 6.673203525488918e-13
2.0487091449999997 7.691281756014451e-13
2.0503172370000002 8.451496307348003e-13
2.0519253290000004 5.88492665010404e-13
2.053533421 4.994959541261666e-13
2.055141513 5.847303897092644e-13
2.056749605 9.609643850973074e-13
2.058357697 1.7085101823872948e-12
2.059965788 2.214174203142973e-12
2.06157388 2.6123825765888384e-12
2.0631819719999998 2.7215791978952637e-12
2.064790064 2.9917292871653083e-12
2.066398156 3.3118042440474808e-12
2.068006248 3.442652588862241e-12
2.06961434 3.7779617691662175e-12
2.071222432 4.33862755724005e-12
2.072830524 4.530975914480242e-12
2.074438616 4.287155234627378e-12
2.076046708 4.038401660080116e-12
2.0776548 4.351980874949408e-12
2.079262892 3.950058435295656e-12
2.080870984 3.63856323338018e-12
2.0824790760000003 3.2841578992048876e-12
2.084087168 3.205609190497529e-12
2.08569526 4.850332288688912e-12
2.0873033519999997 7.926468820894168e-12
2.088911444 1.1157647882968013e-11
2.090519536 1.5939336649672316e-11
2.092127627 1.5433131187053745e-11
2.0937357189999997 1.5061268178028273e-11
2.0953438110000002 1.31165892771396e-11
2.0969519030000003 1.1212834127940257e-11
2.098559995 1.2124089547793111e-11
2.100168087 1.479942583151711e-11
2.101776179 1.0898019503249252e-11
2.103384271 7.374749598927818e-12
2.104992363 1.6722569981105772e-12
2.1066004549999997 1.9467442649915583e-13
2.1082085470000003 2.0300417271491525e-13
2.109816639 4.240139693878413e-12
2.111424731 5.285440360154105e-11
2.113032823 7.305417155110812e-11
2.114640915 9.228101893296945e-11
2.116249007 7.75162771577852e-11
2.1178570989999996 6.349297082212247e-11
2.1194651909999997 6.757421292722136e-11
2.1210732830000003 9.241804935792055e-11
2.122681375 8.172526826310782e-11
2.124289466 5.847887965545776e-11
2.125897558 7.449337035434509e-12
2.1275056500000002 4.587796675673703e-13
2.129113742 1.4455204207640298e-13
2.130721834 1.4040299918559783e-13
2.1323299259999997 1.3630342857911713e-13
2.133938018 1.3242365104935054e-13
2.1355461100000004 1.7166733956121394e-13
2.137154202 2.0688799043256133e-12
2.138762294 3.189048089917986e-11
2.140370386 5.034630835268168e-11
2.141978478 8.020447668857894e-11
2.14358657 8.95496888426061e-11
2.1451946619999998 9.864843495874327e-11
2.146802754 9.504293935351971e-11
2.1484108460000004 8.536245703731754e-11
2.150018938 8.199861343727226e-11
2.15162703 8.020469201168436e-11
2.153235122 7.834822436130805e-11
2.154843214 6.38868411875045e-11
2.156451305 5.448972357083794e-11
2.158059397 3.5303552229401114e-12
2.159667489 5.7051514924113455e-12
2.161275581 2.025310717598474e-11
2.1628836729999996 3.6516999707904684e-11
2.164491765 5.1968923067306854e-11
2.1660998570000003 5.404239866744726e-11
2.167707949 6.273114710512042e-11
2.169316041 4.3852475064386456e-11
2.170924133 7.492532966265445e-11
2.172532225 6.538678484929854e-11
2.174140317 7.141140833810664e-11
2.1757484089999997 5.593843227775607e-11
2.177356501 3.8160006833279717e-11
2.1789645930000003 2.404992469789709e-11
2.180572685 1.6627469429029297e-11
2.182180777 2.3304742732412417e-11
2.183788869 2.7956187059509075e-11
2.185396961 3.434680226843756e-11
2.187005053 2.691272631716346e-11
2.1886131449999997 3.2836237277995466e-11
2.1902212359999997 4.062733925993581e-11
2.191829328 4.8154392343011604e-11
2.1934374200000004 5.989504644268205e-11
2.195045512 6.511551354575895e-11
2.196653604 8.661534084173751e-11
2.198261696 8.045458444809321e-11
2.199869788 8.583506068404999e-11
2.20147788 2.6261213995798864e-11
2.203085972 2.583200590909887e-12
2.204694064 4.701091334119269e-13
2.206302156 5.18909770669149e-13
2.207910248 5.763791435157211e-13
2.2095183400000002 7.850988134984277e-12
2.211126432 1.4044012126921164e-10
2.212734524 6.093606475184474e-10
2.2143426159999997 8.74426386364569e-10
2.215950708 1.1537776174792064e-09
2.2175588 1.107315458361877e-09
2.219166892 1.1142687236509984e-09
2.220774984 5.725191080990277e-10
2.222383075 5.070845422058077e-10
2.2239911670000003 4.817090720305561e-10
2.225599259 4.901699261756056e-10
2.227207351 1.2856045666353352e-09
2.228815443 1.7010277556204633e-09
2.230423535 2.4446133406399014e-09
2.232031627 2.040121203529345e-09
2.2336397189999997 1.6410681420089361e-09
2.2352478110000003 5.912926751766257e-10
2.236855903 6.682080510799121e-11
2.238463995 2.97846540090393e-10
2.240072087 8.153970666466033e-10
2.241680179 2.1829927356096085e-09
2.243288271 4.1494499572944045e-09
2.2448963629999996 5.1381250848305966e-09
2.2465044549999997 6.031611773521032e-09
2.2481125470000003 4.995314947234835e-09
2.249720639 4.5666495310765325e-09
2.251328731 6.721871886051517e-10
2.252936823 4.9714969748381456e-11
2.2545449140000002 1.546934689933954e-11
2.256153006 1.7659338810298014e-11
2.257761098 2.0070280264454532e-11
2.2593691899999997 1.0435520423463133e-10
2.260977282 1.489787790807796e-09
2.262585374 1.057346796317585e-08
2.264193466 1.548991708864204e-08
2.265801558 2.5185686276651248e-08
2.2674096500000003 2.2388846755528557e-08
2.269017742 1.8197403284435424e-08
2.270625834 1.6902208234505854e-08
2.2722339259999997 1.9123482186470647e-08
2.273842018 2.2054805448855334e-08
2.2754501100000004 2.1742759102115557e-08
2.277058202 2.393698390313134e-08
2.278666294 2.7657948218528116e-08
2.280274386 2.7571450685697484e-08
2.281882478 2.924507084966926e-08
2.28349057 3.20276507272766e-08
2.285098662 3.727764690584454e-08
