Wavelength_microns Throughput
0.5502000122070313 6.944733535943793e-10
0.5512000122070313 5.091973807952494e-10
0.5522000122070313 6.272481974784335e-10
0.5532000122070313 9.314497204358908e-10
0.5542000122070313 1.0166750900694314e-09
0.5552000122070313 1.0950124982671165e-09
0.5562000122070313 1.032297719116079e-09
0.5572000122070313 1.164301674219082e-09
0.5582000122070313 6.026781633450524e-10
0.5592000122070313 2.7111156131530447e-10
0.5602000122070312 1.0444299748971882e-10
0.5612000122070312 1.2174217140022535e-10
0.5622000122070312 2.7102249919004334e-10
0.5632000122070312 1.8713263108143428e-10
0.5642000122070312 2.2886359080362803e-10
0.5652000122070312 3.1811376812741524e-10
0.5662000122070312 9.090394309345154e-10
0.5672000122070312 2.4010291452771863e-09
0.5682000122070312 3.2972457957459564e-09
0.5692000122070312 4.55077427199222e-09
0.5702000122070312 3.2940017101809883e-09
0.5712000122070312 2.1605513930883154e-09
0.5722000122070312 7.674777426436899e-10
0.5732000122070312 2.4983265572790013e-09
0.5742000122070312 3.5975384332726534e-09
0.5752000122070312 3.2680933816499542e-09
0.5762000122070312 4.9753342405485604e-09
0.5772000122070312 3.805583544740544e-09
0.5782000122070312 4.42490765986749e-09
0.5792000122070312 1.8524387234530226e-09
0.5802000122070312 3.863905855882036e-09
0.5812000122070312 3.5677565926885277e-09
0.5822000122070312 5.143002817418595e-09
0.5832000122070312 3.699010726306775e-09
0.5842000122070312 4.627309571791745e-09
0.5852000122070312 7.08351281986009e-09
0.5862000122070312 1.0541278964156647e-08
0.5872000122070312 1.3095248342125588e-08
0.5882000122070312 8.98539582946447e-09
0.5892000122070312 8.408947539449037e-09
0.5902000122070312 1.157157006309149e-08
0.5912000122070312 1.4318946795112982e-08
0.5922000122070312 1.718837672429199e-08
0.5932000122070312 1.5965654201635297e-08
0.5942000122070312 2.1790962112714996e-08
0.5952000122070312 2.1588746423931646e-08
0.5962000122070312 2.055994235195051e-08
0.5972000122070312 1.7793190286721315e-08
0.5982000122070312 2.326864453162078e-08
0.5992000122070312 2.761249063273748e-08
0.6002000122070312 2.8962687412729624e-08
0.6012000122070312 3.641307727285823e-08
0.6022000122070312 5.739893562263529e-08
0.6032000122070312 8.507564999128219e-08
0.6042000122070312 1.0684999265797746e-07
0.6052000122070312 1.2665025256969292e-07
0.6062000122070312 1.4424919639481223e-07
0.6072000122070312 1.682066563104018e-07
0.6082000122070312 1.7757577061455156e-07
0.6092000122070312 1.8442307703148522e-07
0.6102000122070312 1.7982381720649658e-07
0.6112000122070312 2.0106119398117177e-07
0.6122000122070312 2.4829124887108554e-07
0.6132000122070312 3.2858458283244227e-07
0.6142000122070312 4.239612996084732e-07
0.6152000122070312 5.040345349014446e-07
0.6162000122070312 5.508146697891828e-07
0.6172000122070312 5.531256535210286e-07
0.6182000122070312 5.681353168916348e-07
0.6192000122070312 6.564022286572874e-07
0.6202000122070312 8.84444609695081e-07
0.6212000122070312 1.2254880452693085e-06
0.6222000122070312 1.6135504449928604e-06
0.6232000122070313 1.908707809943842e-06
0.6242000122070313 2.0426754777251523e-06
0.6252000122070313 1.9354379388797385e-06
0.6262000122070313 1.642011053515019e-06
0.6272000122070313 1.2499777178722994e-06
0.6282000122070313 8.957324915697542e-07
0.6292000122070313 6.435883063687428e-07
0.6302000122070313 5.007705481521856e-07
0.6312000122070313 4.2678381873051027e-07
0.6322000122070313 3.8236340385124344e-07
0.6332000122070313 3.538563484238989e-07
0.6342000122070313 3.3865416553651003e-07
0.6352000122070313 3.2670874926209016e-07
0.6362000122070313 3.178329305598294e-07
0.6372000122070313 2.9824338727437717e-07
0.6382000122070313 2.658770555047014e-07
0.6392000122070313 2.187061067715125e-07
0.6402000122070313 1.7479035387789105e-07
0.6412000122070313 1.3326362018086413e-07
0.6422000122070313 1.0015823576136797e-07
0.6432000122070313 7.516471397363488e-08
0.6442000122070313 5.8603788206839184e-08
0.6452000122070313 4.3248616716829824e-08
0.6462000122070313 3.9116522697444995e-08
0.6472000122070313 3.738430370366962e-08
0.6482000122070313 4.1942594642547094e-08
0.6492000122070313 3.798575082471744e-08
0.6502000122070313 4.010724167918203e-08
0.6512000122070313 5.427247853429994e-08
0.6522000122070313 5.0441881063814464e-08
0.6532000122070313 4.79070318834221e-08
0.6542000122070313 4.144474499167087e-08
0.6552000122070313 4.5223504965626066e-08
0.6562000122070313 5.644286157060796e-08
0.6572000122070313 5.699795487993311e-08
0.6582000122070313 5.4935283025326433e-08
0.6592000122070313 4.7580563183284004e-08
0.6602000122070313 4.413780024729666e-08
0.6612000122070313 4.817151297671023e-08
0.6622000122070313 6.013346359377045e-08
0.6632000122070313 6.485255806441269e-08
0.6642000122070313 7.218236703654848e-08
0.6652000122070313 7.208556252869033e-08
0.6662000122070313 6.9672925416033e-08
0.6672000122070313 6.762622789613373e-08
0.6682000122070313 6.93435170071865e-08
0.6692000122070313 7.4319939033746e-08
0.6702000122070313 6.843127592404335e-08
0.6712000122070313 6.514560863921173e-08
0.6722000122070313 6.853191745360848e-08
0.6732000122070313 6.995222139036827e-08
0.6742000122070313 7.359191196985599e-08
0.6752000122070313 7.9374417098052e-08
0.6762000122070313 9.593024645107323e-08
0.6772000122070313 9.776391896822966e-08
0.6782000122070313 8.855924258073461e-08
0.6792000122070313 9.142952012756957e-08
0.6802000122070313 1.0021053950179232e-07
0.6812000122070313 1.0601912486308331e-07
0.6822000122070313 1.0999834968026762e-07
0.6832000122070313 9.08693378140036e-08
0.6842000122070313 8.227973574169218e-08
0.6852000122070312 6.642306017310035e-08
0.6862000122070312 5.972484697514731e-08
0.6872000122070312 5.648299083097823e-08
0.6882000122070312 7.058815498785503e-08
0.6892000122070312 9.049289184121248e-08
0.6902000122070312 1.0390311835166267e-07
0.6912000122070312 9.632085071886447e-08
0.6922000122070312 9.208793407681313e-08
0.6932000122070312 1.0029659335136124e-07
0.6942000122070312 1.1862430702801295e-07
0.6952000122070312 1.213436007051315e-07
0.6962000122070312 1.1993432002917297e-07
0.6972000122070312 9.584842801895365e-08
0.6982000122070312 8.877252846043074e-08
0.6992000122070312 8.185820942754496e-08
0.7002000122070312 8.752923636013555e-08
0.7012000122070312 1.0645024085468917e-07
0.7022000122070312 1.0079685177833633e-07
0.7032000122070312 9.87487337226033e-08
0.7042000122070312 9.018293776007553e-08
0.7052000122070312 1.0518744279182468e-07
0.7062000122070312 1.085260448912019e-07
0.7072000122070312 9.401849735628198e-08
0.7082000122070312 8.84127626227572e-08
0.7092000122070312 1.030506360728606e-07
0.7102000122070312 1.2687336305349889e-07
0.7112000122070312 1.226070559161949e-07
0.7122000122070312 1.2282513780490096e-07
0.7132000122070312 1.0922407703475486e-07
0.7142000122070312 9.452174878455634e-08
0.7152000122070312 5.527012246013442e-08
0.7162000122070312 4.570849009366811e-08
0.7172000122070312 6.259083626734379e-08
0.7182000122070312 7.190326767121654e-08
0.7192000122070312 7.36922354527093e-08
0.7202000122070312 6.83946497743364e-08
0.7212000122070312 9.752100409025089e-08
0.7222000122070312 1.013761347963177e-07
0.7232000122070312 1.031041728507099e-07
0.7242000122070312 6.661716482297122e-08
0.7252000122070312 4.905830458381389e-08
0.7262000122070312 4.3547460681869285e-08
0.7272000122070312 6.56085525500843e-08
0.7282000122070312 8.581463551238675e-08
0.7292000122070312 9.244542297844507e-08
