Wavelength_microns Throughput
0.5504000244140625 5.822276155965049e-13
0.5514000244140626 2.221664129929439e-13
0.5524000244140626 7.472102312168428e-13
0.5534000244140626 6.587308335391491e-16
0.5544000244140626 6.453245059197003e-13
0.5554000244140626 3.912589916605949e-13
0.5564000244140626 1.2471736035723674e-12
0.5574000244140624 1.7278289250075041e-12
0.5584000244140624 4.2800646162286426e-13
0.5594000244140624 8.561706849808829e-13
0.5604000244140624 1.4261706908150022e-12
0.5614000244140624 7.57847999673435e-13
0.5624000244140624 5.299032990958863e-16
0.5634000244140625 1.2106981035794094e-12
0.5644000244140625 1.7138302618214269e-12
0.5654000244140625 1.0924609070686658e-12
0.5664000244140625 4.13065348844192e-13
0.5674000244140625 5.105645019264211e-13
0.5684000244140625 3.3793279188378e-13
0.5694000244140625 2.7568535248416136e-13
0.5704000244140625 2.011443769529879e-12
0.5714000244140625 8.335863536398981e-14
0.5724000244140625 9.840961210611805e-16
0.5734000244140625 4.864738439556693e-13
0.5744000244140625 1.2094124404130931e-15
0.5754000244140625 1.3299463492074445e-13
0.5764000244140625 1.6076301963284929e-15
0.5774000244140625 1.2292512224542745e-13
0.5784000244140625 2.240737307959863e-12
0.5794000244140625 5.3634423085216024e-14
0.5804000244140625 2.7845015983234707e-12
0.5814000244140625 1.8034292536832336e-13
0.5824000244140625 7.444682714720766e-13
0.5834000244140625 6.541404417323822e-15
0.5844000244140625 5.170636874637207e-12
0.5854000244140625 4.852756283939282e-12
0.5864000244140625 5.682307641256615e-11
0.5874000244140625 4.327202835995359e-14
0.5884000244140625 3.565500361468903e-14
0.5894000244140625 2.1800960750746166e-14
0.5904000244140625 1.1603462516173295e-14
0.5914000244140625 6.880975727101768e-15
0.5924000244140625 1.1244260444336383e-13
0.5934000244140625 4.5282454756748045e-12
0.5944000244140625 3.3330440722848187e-15
0.5954000244140625 2.1636993975829514e-12
0.5964000244140625 1.0524039049550008e-12
0.5974000244140625 3.166879000018987e-15
0.5984000244140625 7.708187735152353e-13
0.5994000244140625 3.510779548886056e-15
0.6004000244140625 7.621479384764753e-13
0.6014000244140625 4.365212086136464e-15
0.6024000244140625 1.2743434381875797e-12
0.6034000244140625 2.1942746388011046e-12
0.6044000244140625 7.596655245389985e-15
0.6054000244140625 8.806667779654772e-15
0.6064000244140625 1.0025045598816743e-14
0.6074000244140625 1.0856496715356744e-14
0.6084000244140625 1.0927838507153115e-14
0.6094000244140625 1.0398560205801e-14
0.6104000244140625 9.461917080489287e-15
0.6114000244140625 8.253961966440837e-15
0.6124000244140625 7.0113859503161286e-15
0.6134000244140625 1.0999134851433296e-12
0.6144000244140625 5.227193533900842e-15
0.6154000244140625 4.721151416043562e-15
0.6164000244140625 4.351092575990206e-15
0.6174000244140625 7.50527013327212e-13
0.6184000244140625 4.050822214932656e-15
0.6194000244140625 3.783377658964084e-15
0.6204000244140625 8.785062028355607e-13
0.6214000244140625 3.6233964118157925e-15
