Wavelength_microns Throughput
2.0004663860000003 1.002382258102489e-11
2.002074478 8.157757152518592e-12
2.00368257 7.18263476521615e-12
2.005290662 7.375919206793582e-12
2.006898754 7.054574303950613e-12
2.008506846 5.841830555835421e-12
2.010114938 5.106155170673355e-12
2.01172303 4.742609618316616e-12
2.013331122 4.357276946938251e-12
2.014939214 3.971538261195727e-12
2.016547306 3.526424769182757e-12
2.018155398 3.1116244335213406e-12
2.01976349 3.1349410286226162e-12
2.021371582 3.632254593214049e-12
2.022979674 3.400684709146246e-12
2.0245877660000002 2.7025601862594184e-12
2.026195858 2.824058681463591e-12
2.027803949 3.499399067633505e-12
2.029412041 3.5919687700915722e-12
2.031020133 3.305330104033724e-12
2.032628225 3.34519855450885e-12
2.034236317 3.5183258721288016e-12
2.035844409 3.8028585910766e-12
2.037452501 4.154634870710726e-12
2.039060593 4.087039144557645e-12
2.040668685 3.8842889816238455e-12
2.042276777 3.656785452718484e-12
2.0438848689999998 3.452656699252153e-12
2.045492961 2.9425009919777764e-12
2.047101053 2.408344129987329e-12
2.0487091449999997 2.6470843254337098e-12
2.0503172370000002 3.316043510634799e-12
2.0519253290000004 3.085801584795237e-12
2.053533421 2.613429408841455e-12
2.055141513 2.781718658333255e-12
2.056749605 3.2967787116977577e-12
2.058357697 3.3538507297623537e-12
2.059965788 3.304154976866066e-12
2.06157388 3.137514479145485e-12
2.0631819719999998 3.067600004471447e-12
2.064790064 3.616986385878648e-12
2.066398156 4.791667914362382e-12
2.068006248 4.999612123451304e-12
2.06961434 4.859608914145417e-12
2.071222432 5.0958240370730665e-12
2.072830524 5.722065432467305e-12
2.074438616 5.173061647113488e-12
2.076046708 3.3801560403546117e-12
2.0776548 2.642033882956967e-12
2.079262892 3.057189276858978e-12
2.080870984 3.670981543491993e-12
2.0824790760000003 4.8674707966947015e-12
2.084087168 6.453847831144229e-12
2.08569526 8.16886852924349e-12
2.0873033519999997 1.0192556970443341e-11
2.088911444 1.0370787236847105e-11
2.090519536 1.0612797491184163e-11
2.092127627 1.5478105187219707e-12
2.0937357189999997 2.346898714477527e-13
2.0953438110000002 7.535992555523673e-14
2.0969519030000003 3.802921694009858e-14
2.098559995 3.969483274750612e-14
2.100168087 4.685681241131994e-14
2.101776179 5.502772885856789e-14
2.103384271 6.486255375010406e-14
2.104992363 7.616389354354445e-14
2.1066004549999997 8.835194068044792e-14
2.1082085470000003 1.0188574236660105e-13
2.109816639 1.1578005759080138e-13
2.111424731 1.2948562157852505e-13
2.113032823 1.4192778318443597e-13
2.114640915 1.5175368679956853e-13
2.116249007 1.5976329987683595e-13
2.1178570989999996 1.6394141581658946e-13
2.1194651909999997 1.6563300209079148e-13
2.1210732830000003 1.6510499845893254e-13
2.122681375 1.6259866256525187e-13
2.124289466 1.5824595858301503e-13
2.125897558 1.5383195484162172e-13
2.1275056500000002 1.492934814489221e-13
2.129113742 1.4455204207640298e-13
2.130721834 1.4040299918559783e-13
2.1323299259999997 1.3630342857911713e-13
2.133938018 1.3242365104935054e-13
2.1355461100000004 1.2900615230283243e-13
2.137154202 1.2644136982092144e-13
2.138762294 1.239549127985811e-13
2.140370386 1.2215058542467198e-13
2.141978478 1.2026918915460663e-13
2.14358657 1.191737003483866e-13
2.1451946619999998 1.18368641066223e-13
2.146802754 1.177999105686381e-13
2.1484108460000004 1.1751292847155639e-13
2.150018938 1.1750837854825265e-13
2.15162703 1.178294614221953e-13
2.153235122 1.184784371839115e-13
2.154843214 1.1921749181679433e-13
2.156451305 1.204504346550683e-13
2.158059397 1.2163088834900453e-13
2.159667489 1.2342333282940447e-13
2.161275581 1.2562218759890534e-13
2.1628836729999996 1.2764626221150325e-13
2.164491765 1.3022627564759542e-13
2.1660998570000003 1.3312935272141133e-13
2.167707949 1.363683897844592e-13
2.169316041 1.3994573854371247e-13
2.170924133 1.4355828569875698e-13
2.172532225 1.4806242957982007e-13
2.174140317 1.528428015784656e-13
2.1757484089999997 1.5812076127745164e-13
2.177356501 1.6393027017425653e-13
2.1789645930000003 1.7030507184218206e-13
2.180572685 1.773735068250954e-13
2.182180777 1.8513304073788913e-13
2.183788869 1.9390233705804546e-13
2.185396961 2.039155077958667e-13
2.187005053 2.1444584813751464e-13
2.1886131449999997 2.2624201050370774e-13
2.1902212359999997 2.3932837878890743e-13
2.191829328 2.539728504905783e-13
2.1934374200000004 2.70437852135074e-13
2.195045512 2.8885450937404656e-13
2.196653604 3.100579117305196e-13
2.198261696 3.339111129531698e-13
2.199869788 3.6094053293633297e-13
2.20147788 3.9273545821483744e-13
2.203085972 4.2836797623280195e-13
2.204694064 4.701091334119269e-13
2.206302156 5.18909770669149e-13
2.207910248 5.763791435157211e-13
2.2095183400000002 6.461141282035378e-13
2.211126432 7.292927783857745e-13
2.212734524 8.30093291487542e-13
2.2143426159999997 9.559752202376716e-13
2.215950708 1.1115740043577726e-12
2.2175588 1.3098583053375702e-12
2.219166892 1.5545891779307119e-12
2.220774984 1.8548457315505126e-12
2.221786975 2.0733223016898327e-12
2.222987941 2.3568633692314383e-12
2.2241889070000003 2.6480534350442677e-12
2.225389873 2.9243342792413976e-12
2.226590839 3.1715128082799395e-12
2.227791805 3.367381583503139e-12
2.228992771 3.516000553169968e-12
2.230193737 3.6201501174762484e-12
2.231394703 3.701416299520988e-12
2.2325956689999997 3.783064982089849e-12
2.233796635 3.880668872331056e-12
2.234997601 4.001410049779101e-12
2.2361985669999997 4.1727118783962285e-12
2.2373995329999996 4.378333351237178e-12
2.238600498 4.632680968672626e-12
2.239801464 4.934579148310731e-12
2.24100243 5.300175486873783e-12
2.242203396 5.7280918252920686e-12
2.243404362 6.223675216672752e-12
2.244605328 6.799120793478905e-12
2.245806294 7.454149719770354e-12
2.2470072599999997 7.197079513219957e-10
2.248208226 8.844673387478246e-10
2.249409192 9.38955992960972e-09
2.2506101579999997 3.1965901114544225e-09
2.251811124 1.4879334624660236e-08
2.2530120900000004 1.8604197101725083e-08
2.254213056 3.1133800334995305e-08
2.255414021 2.960090609047758e-08
2.256614987 1.8269359525570337e-08
2.2578159529999997 3.075100782297864e-08
2.259016919 3.4617588535195703e-08
2.260217885 2.404830844646443e-11
2.2614188509999997 3.4427201452943435e-09
2.2626198169999996 3.3633282477544045e-08
2.2638207830000003 3.6043488514501726e-08
2.265021749 8.223156627417679e-08
2.266222715 5.076821028578656e-08
2.2674236810000004 5.6594143578020934e-08
2.268624647 7.996884111261294e-08
2.269825613 8.032049600322504e-08
2.271026579 1.2336592396532934e-07
2.2722275450000002 1.4487877082919612e-07
2.27342851 1.1633183311957627e-07
2.274629476 1.847443043175145e-07
2.2758304419999997 2.0509206901632397e-07
2.277031408 1.9953574654560425e-07
2.2782323740000003 1.5723515076286816e-07
2.27943334 1.9364176616341638e-07
2.280634306 1.4500136180155485e-07
2.281835272 1.2254072655449778e-07
2.283036238 1.8642255211756427e-07
2.284237204 1.6812269582356453e-07
2.28543817 1.6885724216403113e-07
2.286639136 2.5534868914063937e-07
2.287840102 2.627517149559832e-07
2.289041068 2.218372053468647e-07
2.290242034 2.938923093345169e-07
2.291442999 2.9736458666709686e-07
2.2926439650000003 3.428645253567043e-07
