0.40002 0.84345
0.40028 0.85711
0.40055 0.89257
0.40081 0.89325
0.40107 0.86131
0.40133 0.86315
0.40160 0.88625
0.40186 0.87995
0.40212 0.88277
0.40238 0.86098
0.40265 0.82349
0.40291 0.82985
0.40317 0.85543
0.40343 0.86333
0.40370 0.88991
0.40396 0.90104
0.40422 0.88830
0.40448 0.89395
0.40475 0.86354
0.40501 0.81949
0.40527 0.86673
0.40553 0.95466
0.40580 0.94869
0.40606 0.87006
0.40632 0.82734
0.40658 0.85159
0.40685 0.91271
0.40711 0.94620
0.40737 0.90988
0.40763 0.86437
0.40789 0.85826
0.40816 0.88289
0.40842 0.90953
0.40868 0.91081
0.40894 0.87678
0.40921 0.87890
0.40947 0.90416
0.40973 0.89889
0.40999 0.88849
0.41026 0.88536
0.41052 0.91458
0.41078 0.93912
0.41104 0.92590
0.41131 0.89391
0.41157 0.84893
0.41183 0.87359
0.41209 0.92814
0.41236 0.92718
0.41262 0.94561
0.41288 0.94757
0.41314 0.91133
0.41341 0.90596
0.41367 0.90350
0.41393 0.89055
0.41419 0.89525
0.41446 0.89446
0.41472 0.88512
0.41498 0.90173
0.41524 0.92853
0.41550 0.93879
0.41577 0.93122
0.41603 0.94923
0.41629 0.95695
0.41655 0.95102
0.41682 0.93712
0.41708 0.88454
0.41734 0.86484
0.41760 0.89912
0.41787 0.93038
0.41813 0.93842
0.41839 0.93713
0.41865 0.92066
0.41892 0.88490
0.41918 0.87965
0.41944 0.91470
0.41970 0.89553
0.41997 0.87540
0.42023 0.87644
0.42049 0.92215
0.42075 0.94704
0.42102 0.90181
0.42128 0.85214
0.42154 0.83414
0.42180 0.86197
0.42207 0.89378
0.42233 0.92780
0.42259 0.91154
0.42285 0.86680
0.42311 0.87621
0.42338 0.93903
0.42364 0.95011
0.42390 0.91821
0.42416 0.89033
0.42443 0.89258
0.42469 0.86319
0.42495 0.83818
0.42521 0.86508
0.42548 0.89923
0.42574 0.92368
0.42600 0.90185
0.42626 0.90626
0.42653 0.93960
0.42679 0.90293
0.42705 0.85132
0.42731 0.82226
0.42758 0.90593
0.42784 0.94588
0.42810 0.90460
0.42836 0.84856
0.42863 0.82511
0.42889 0.85649
0.42915 0.89655
0.42941 0.90643
0.42968 0.87558
0.42994 0.85632
0.43020 0.85207
0.43046 0.92553
0.43073 0.94238
0.43099 0.88257
0.43125 0.91314
0.43151 0.97947
0.43177 0.98026
0.43204 0.87238
0.43230 0.82605
0.43256 0.85392
0.43282 0.91213
0.43309 0.97855
0.43335 0.93459
0.43361 0.84847
0.43387 0.82476
0.43414 0.88559
0.43440 1.01002
0.43466 1.01513
0.43492 0.92192
0.43519 0.89015
0.43545 0.86833
0.43571 0.87129
0.43597 0.93950
0.43624 0.90626
