0.40004 0.94799
0.40030 0.96160
0.40056 0.96696
0.40082 0.95618
0.40109 0.94714
0.40135 0.93130
0.40161 0.93245
0.40187 0.94612
0.40213 0.94547
0.40240 0.91343
0.40266 0.89671
0.40292 0.90748
0.40318 0.90487
0.40344 0.90832
0.40371 0.91491
0.40397 0.92267
0.40423 0.94756
0.40449 0.96414
0.40475 0.93744
0.40502 0.90211
0.40528 0.91039
0.40554 0.94315
0.40580 0.95539
0.40606 0.94455
0.40633 0.93721
0.40659 0.94264
0.40685 0.94911
0.40711 0.95706
0.40737 0.95686
0.40764 0.94128
0.40790 0.91506
0.40816 0.90374
0.40842 0.91516
0.40868 0.94329
0.40895 0.95257
0.40921 0.94536
0.40947 0.94206
0.40973 0.92283
0.40999 0.92079
0.41026 0.92266
0.41052 0.93580
0.41078 0.98236
0.41104 1.00341
0.41130 0.97886
0.41157 0.96081
0.41183 0.94290
0.41209 0.92317
0.41235 0.93698
0.41261 0.95277
0.41288 0.95487
0.41314 0.94815
0.41340 0.92948
0.41366 0.93370
0.41392 0.95347
0.41419 0.94856
0.41445 0.92720
0.41471 0.92578
0.41497 0.94269
0.41523 0.94580
0.41550 0.93059
0.41576 0.94266
0.41602 0.96261
0.41628 0.98074
0.41654 0.98706
0.41681 0.96206
0.41707 0.94432
0.41733 0.93428
0.41759 0.93968
0.41785 0.93393
0.41812 0.95164
0.41838 0.97052
0.41864 0.96740
0.41890 0.95750
0.41916 0.96345
0.41943 0.93805
0.41969 0.92912
0.41995 0.90468
0.42021 0.92780
0.42047 0.96116
0.42074 0.96160
0.42100 0.94797
0.42126 0.94985
0.42152 0.93811
0.42179 0.93166
0.42205 0.93192
0.42231 0.91548
0.42257 0.90801
0.42283 0.90572
0.42310 0.94391
0.42336 0.95663
0.42362 0.94751
0.42388 0.94616
0.42414 0.95595
0.42441 0.95476
0.42467 0.93510
0.42493 0.91415
0.42519 0.91280
0.42545 0.92835
0.42572 0.93497
0.42598 0.93309
0.42624 0.93970
0.42650 0.94572
0.42676 0.94019
0.42703 0.91579
0.42729 0.90735
0.42755 0.91757
0.42781 0.92965
0.42807 0.93404
0.42834 0.93415
0.42860 0.92385
0.42886 0.91229
0.42912 0.91674
0.42938 0.92100
0.42965 0.92576
0.42991 0.91973
0.43017 0.93150
0.43043 0.92102
0.43069 0.91332
0.43096 0.91766
0.43122 0.91383
0.43148 0.94033
0.43174 0.94160
0.43200 0.94048
0.43227 0.93243
0.43253 0.93997
0.43279 0.93748
0.43305 0.93424
0.43331 0.94630
0.43358 0.94414
0.43384 0.94939
0.43410 0.94997
0.43436 0.95579
0.43462 0.98189
0.43489 0.97747
0.43515 0.95102
0.43541 0.94467
0.43567 0.95794
0.43593 0.95853
0.43620 0.94410
0.43646 0.93755
0.43672 0.92986
0.43698 0.92765
0.43724 0.93414
0.43751 0.93736
0.43777 0.92124
0.43803 0.91224
0.43829 0.91994
0.43855 0.93839
0.43882 0.95087
0.43908 0.96463
0.43934 0.97992
0.43960 0.96741
0.43986 0.95180
0.44013 0.95008
0.44039 0.95137
0.44065 0.95627
0.44091 0.96362
0.44117 0.95467
0.44144 0.94662
0.44170 0.95650
0.44196 0.95929
0.44222 0.96003
0.44248 0.96682
0.44275 0.97033
0.44301 0.95352
0.44327 0.94656
0.44353 0.96812
0.44379 0.97181
0.44406 0.95343
0.44432 0.94855
0.44458 0.95522
0.44484 0.96090
0.44510 0.96569
0.44537 0.96104
0.44563 0.95954
0.44589 0.95622
0.44615 0.98241
0.44641 0.98968
0.44668 0.97097
0.44694 0.97337
0.44720 0.95875
0.44746 0.95031
0.44772 0.96308
0.44799 0.96456
0.44825 0.95038
0.44851 0.95282
0.44877 0.96105
0.44904 0.96804
0.44930 0.95302
0.44956 0.94216
0.44982 0.92784
0.45008 0.95538
0.45035 0.95235
0.45061 0.93921
0.45087 0.93918
0.45113 0.94054
0.45139 0.95274
0.45166 0.94997
0.45192 0.94531
0.45218 0.95195
0.45244 0.95715
0.45270 0.95772
0.45297 0.94961
0.45323 0.95271
0.45349 0.95842
0.45375 0.96875
0.45401 0.97050
0.45428 0.97071
0.45454 0.96960
0.45480 0.97098
0.45506 0.97301
0.45532 0.96213
0.45559 0.96259
0.45585 0.96886
0.45611 0.96715
0.45637 0.96384
0.45663 0.96118
0.45690 0.94793
0.45716 0.94096
0.45742 0.94501
0.45768 0.94431
0.45794 0.94996
0.45821 0.97202
0.45847 0.98479
0.45873 0.97909
0.45899 0.97111
0.45925 0.98102
0.45952 0.98527
0.45978 0.97552
0.46004 0.97240
0.46030 0.97793
0.46056 0.98357
0.46083 0.98402
0.46109 0.96837
0.46135 0.94128
0.46161 0.95568
0.46187 0.96351
0.46214 0.97101
0.46240 0.97170
0.46266 0.95868
0.46292 0.96960
0.46318 0.96585
0.46345 0.95671
0.46371 0.96618
0.46397 0.99276
0.46423 0.99368
0.46449 0.98929
0.46476 1.00066
0.46502 0.99951
0.46528 0.97906
0.46554 0.96877
0.46580 0.97255
0.46607 0.98554
0.46633 0.99088
0.46659 0.97717
0.46685 0.97928
0.46711 0.98998
0.46738 0.97201
0.46764 0.96324
0.46790 0.97924
0.46816 1.01003
0.46842 0.99548
0.46869 0.98761
0.46895 0.99558
0.46921 1.00562
0.46947 0.98283
0.46973 0.98048
0.47000 1.01525
0.47026 1.01150
0.47052 0.99802
0.47078 0.98787
0.47104 0.97417
0.47131 0.98183
0.47157 0.98412
0.47183 0.96308
0.47209 0.95519
0.47235 0.95914
0.47262 0.96684
0.47288 0.97212
0.47314 0.96920
0.47340 0.96252
0.47366 0.96033
0.47393 0.96639
0.47419 0.97148
0.47445 0.97456
0.47471 0.97853
0.47497 0.98393
0.47524 0.98513
0.47550 0.97642
0.47576 0.98324
0.47602 0.98826
0.47628 0.99123
0.47655 0.99610
0.47681 0.98552
0.47707 0.97111
0.47733 0.97282
0.47760 0.96978
0.47786 0.96511
0.47812 0.96349
0.47838 0.97760
0.47864 0.98627
0.47891 0.97867
0.47917 0.97949
0.47943 0.96772
0.47969 0.96042
0.47995 0.96440
0.48022 0.96317
0.48048 0.96878
0.48074 0.97540
0.48100 0.97825
0.48126 0.96913
0.48153 0.96684
0.48179 0.95994
0.48205 0.95864
0.48231 0.97958
0.48257 0.98510
0.48284 0.96145
0.48310 0.96337
0.48336 0.97475
0.48362 0.98038
0.48388 0.97974
0.48415 0.97563
0.48441 0.98004
0.48467 0.98617
0.48493 0.99180
0.48519 0.97784
0.48546 0.98249
0.48572 1.01448
0.48598 1.02605
0.48624 1.00318
0.48650 0.98599
0.48677 1.00037
0.48703 0.99409
0.48729 0.98876
0.48755 0.98404
0.48781 0.98960
0.48808 0.99020
0.48834 0.98672
0.48860 0.97845
0.48886 0.97721
0.48912 0.97913
0.48939 0.97897
0.48965 0.98616
0.48991 0.98197
0.49017 0.97125
0.49043 0.96744
0.49070 0.96822
0.49096 0.97497
0.49122 0.99302
0.49148 0.98308
0.49174 0.98142
0.49201 1.00073
0.49227 1.00125
0.49253 0.99804
0.49279 0.99297
0.49305 0.99644
0.49332 1.00655
0.49358 1.00714
0.49384 0.99537
0.49410 0.97485
0.49436 0.96785
0.49463 0.96641
0.49489 0.97440
0.49515 0.97771
0.49541 0.97343
0.49567 0.97600
0.49594 0.97635
0.49620 0.97699
0.49646 0.98573
0.49672 0.98941
0.49698 0.98424
0.49725 0.97067
0.49751 0.96753
0.49777 0.97969
0.49803 0.98208
